sc_point_gid,class,capacity,capital_adder_per_mw,cf
37804,1,3937.74,446158.35,0.1967
37805,1,3763.54,576722.72,0.1921
37806,1,2318.0,250529.19,0.188
37807,1,880.78,163876.87,0.1833
38488,1,4060.95,714294.69,0.1992
38489,1,4977.15,578389.15,0.1938
38490,1,4532.79,368361.14,0.1861
38491,1,4502.84,98998.52,0.1822
38492,1,907.51,39301.44,0.1809
38493,1,1281.11,6952.14,0.1852
39158,1,3733.31,37739.86,0.1827
39173,1,4382.74,1867010.47,0.1926
39174,1,5243.85,125009.98,0.1852
39175,1,2331.85,83635.26,0.1807
39176,1,1735.28,21143.52,0.1847
39182,1,32.74,183492.43,0.1954
39842,1,5382.58,20870.94,0.1794
39843,1,5263.58,18973.27,0.184
39857,1,5037.5,211891.73,0.1888
39858,1,4280.49,72497.37,0.1827
39859,1,2033.34,27789.51,0.1824
39860,1,166.84,-1228.59,0.1813
40525,1,445.36,40483.64,0.1827
40526,1,4902.03,32151.75,0.1793
40527,1,5524.78,19829.76,0.1801
40528,1,5599.3,24452.18,0.1883
40539,1,1069.95,1876519.11,0.2016
40540,1,1983.58,267484.54,0.1921
40541,1,4836.61,280549.12,0.1846
40542,1,1534.99,247526.61,0.1818
40543,1,2078.12,5016.75,0.1802
40544,1,1569.8,119.15,0.1795
40545,1,1729.34,47316.62,0.1749
40546,1,172.23,61035.17,0.174
40549,1,5.57,520644.61,0.2006
40550,1,7.66,453137.87,0.2006
41209,1,3089.79,45248.81,0.1837
41210,1,5332.09,56635.33,0.1787
41211,1,5398.33,66624.88,0.1792
41212,1,5535.85,64597.03,0.1854
41213,1,5473.44,73296.98,0.1921
41214,1,2829.27,117032.68,0.1958
41224,1,4323.47,362666.79,0.1922
41225,1,4408.34,1387173.47,0.1852
41226,1,2202.81,378194.06,0.18
41227,1,2300.6,161746.62,0.1796
41228,1,2691.97,130155.79,0.1805
41229,1,1272.06,66448.09,0.1802
41230,1,726.55,-8560.75,0.1848
41231,1,42.19,143027.94,0.1816
41236,1,363.48,67635.05,0.2175
41238,1,66.87,64124.09,0.2328
41239,1,6.27,477042.88,0.2331
41240,1,755.76,16073.41,0.2305
41241,1,2523.44,778.81,0.23
41242,1,1857.06,-10738.04,0.2296
41243,1,1808.92,-16083.37,0.2271
41244,1,2013.14,103903.07,0.2242
41245,1,1758.84,-6615.34,0.23
41246,1,597.94,-13762.02,0.2267
41893,1,2008.03,102211.57,0.1839
41894,1,5412.68,84817.92,0.181
41895,1,5169.24,79275.54,0.1808
41896,1,5113.48,48985.26,0.1869
41897,1,5270.86,67042.89,0.1938
41898,1,642.4,115361.7,0.2005
41899,1,1721.16,196937.68,0.2
41900,1,3801.19,304135.74,0.201
41906,1,2411.03,1171144.98,0.2012
41907,1,1489.46,619049.26,0.1953
41908,1,2454.6,202188.36,0.1888
41909,1,4855.02,273445.58,0.184
41910,1,4473.7,16232.89,0.1803
41911,1,3647.84,3867.32,0.1812
41912,1,1069.72,-3363.22,0.1846
41913,1,1678.57,52157.67,0.182
41914,1,698.42,62414.26,0.1836
41915,1,50.06,257290.66,0.181
41919,1,122.61,7595.62,0.2146
41920,1,299.86,58666.65,0.218
41921,2,568.4,89708.77,0.2365
41922,2,954.08,59443.42,0.2359
41923,2,355.29,34211.93,0.2383
41924,2,2633.17,14128.74,0.2364
41925,1,4839.78,-6756.25,0.2313
41926,1,1816.22,-6429.35,0.2288
41927,1,3165.26,17.34,0.2294
41928,1,3346.36,14977.64,0.2296
41929,1,5580.24,-13473.22,0.2322
41930,1,4807.08,-15110.69,0.2233
41931,1,4647.04,-23541.88,0.2189
41932,1,3194.84,-24209.21,0.2135
41933,1,1805.73,-26398.98,0.22
41934,1,463.51,-20010.36,0.2092
42578,1,5031.31,35244.02,0.186
42579,1,4316.11,57263.97,0.1824
42580,1,903.4,43493.15,0.1859
42581,1,516.23,57162.11,0.1938
42584,1,100.56,130666.46,0.2023
42585,1,2519.35,330249.49,0.1937
42586,1,5208.88,454972.07,0.1929
42587,1,3517.55,1096260.85,0.1956
42590,1,1255.56,608134.04,0.1941
42591,1,2111.4,859127.16,0.1914
42592,1,3368.15,621197.12,0.1868
42593,1,5034.92,330909.3,0.1819
42594,1,5131.28,90634.2,0.1774
42595,1,3997.19,47241.26,0.177
42596,1,3225.49,-2358.42,0.1842
42597,1,2911.41,17633.51,0.1831
42598,1,186.3,28325.34,0.184
42603,1,503.68,9707.49,0.2152
42604,1,20.9,262248.67,0.2272
42605,1,431.02,375269.04,0.2301
42606,2,3763.47,85682.12,0.2407
42607,2,2340.38,61017.39,0.2399
42608,2,4572.58,15248.68,0.2399
42609,2,3369.91,-8444.4,0.2335
42610,2,1723.74,-8250.09,0.2343
42611,1,4717.43,-793.99,0.2321
42612,1,5221.53,4270.81,0.2328
42613,2,5229.11,-16849.29,0.2341
42614,1,4773.71,-20409.18,0.2266
42615,1,5146.05,-25397.99,0.2194
42616,1,4746.66,-28847.31,0.2177
42617,1,4620.64,-21468.63,0.2153
42618,1,4371.16,-29616.82,0.2144
42619,1,3335.76,-33278.82,0.213
42620,1,3020.55,-33855.38,0.2083
42621,1,2311.41,-39990.38,0.2097
42622,1,719.22,-38358.71,0.2078
42623,1,57.95,26584.74,0.2054
43262,1,3889.59,34588.89,0.1878
43263,1,5353.43,43118.16,0.1856
43264,1,5003.85,43268.37,0.1852
43265,1,835.5,32128.37,0.1865
43270,1,1771.51,167281.17,0.1901
43271,1,4933.15,182832.06,0.1914
43272,1,3848.05,204971.02,0.1911
43274,1,1509.9,474393.34,0.1914
43276,1,3771.95,717715.68,0.1874
43277,1,4724.78,1082028.42,0.1814
43278,1,5237.87,235741.22,0.1769
43279,1,2223.72,34247.55,0.1778
43280,1,1165.45,146015.05,0.1793
43281,1,2098.49,110127.37,0.1853
43282,1,376.46,13766.95,0.1852
43287,1,5.57,504735.67,0.2235
43288,1,69.31,68210.36,0.2284
43289,2,641.75,63907.88,0.2418
43290,2,3397.18,205936.54,0.2381
43291,2,3252.41,33926.32,0.2464
43292,2,3430.74,5546.32,0.239
43293,2,3524.83,-3519.94,0.2346
43294,2,3800.14,-10417.06,0.2343
43295,2,4769.75,18269.71,0.2359
43296,2,5249.04,-22732.07,0.2382
43297,2,5536.93,-21189.79,0.2368
43298,1,5365.44,-17967.82,0.2274
43299,1,5553.98,-29002.81,0.223
43300,1,5375.12,-20474.24,0.2215
43301,1,5016.21,-19905.15,0.2173
43302,1,5411.62,-32958.53,0.219
43303,1,4615.19,-27923.97,0.2108
43304,1,5414.96,-30534.37,0.2115
43305,1,5353.55,-35290.69,0.2123
43306,1,5011.12,-23813.78,0.2098
43307,1,3616.18,-24980.64,0.2082
43308,1,2150.69,-35974.0,0.2084
43309,1,963.0,-35791.87,0.2042
43310,1,945.66,-38179.76,0.2079
43946,1,3788.64,26557.4,0.1892
43947,1,5188.73,35319.96,0.1887
43948,1,4617.1,27176.76,0.1867
43949,1,1103.06,25223.16,0.1861
43955,1,1581.39,121558.27,0.1897
43956,1,5145.95,105751.11,0.1856
43957,1,3330.58,321315.17,0.188
43959,1,2917.05,533780.13,0.1913
43961,1,4054.64,1709716.72,0.181
43962,1,5231.83,384897.44,0.1758
43963,1,2985.34,44798.49,0.1756
43964,1,199.92,5545.96,0.1732
43965,1,777.92,2361.44,0.1867
43966,1,84.63,1607.37,0.2013
43973,2,3310.69,91432.4,0.2396
43974,2,4053.58,206761.17,0.2385
43975,2,2859.05,35597.94,0.2468
43976,2,4311.21,2057.4,0.2455
43977,2,3368.59,-4690.95,0.234
43978,2,4425.03,-7557.94,0.2378
43979,2,5125.36,-11649.57,0.2405
43980,2,5549.93,-20442.73,0.2427
43981,2,5571.79,-14659.14,0.2342
43982,1,5573.52,-20505.17,0.2299
43983,1,5589.68,-27182.75,0.2218
43984,1,5257.0,-5687.78,0.2194
43985,1,4332.68,-29688.36,0.2231
43986,1,5619.56,-35108.78,0.2202
43987,1,5191.68,-31942.63,0.2155
43988,1,5127.39,-13365.82,0.2125
43989,1,5128.13,-22827.3,0.2144
43990,1,5385.72,-28705.65,0.2126
43991,1,4967.26,-30690.91,0.2093
43992,1,1935.58,-34059.29,0.2126
43993,1,3105.47,-11256.65,0.2039
43994,1,1304.41,-38975.01,0.2064
43995,1,1666.75,-33498.72,0.1989
43996,1,3268.77,-26593.16,0.2033
43997,1,2439.5,-21375.46,0.2087
43998,1,454.24,45992.38,0.2047
43999,1,457.39,19726.9,0.2072
44000,1,6.62,426026.38,0.2085
44630,1,4780.94,3432.1,0.1905
44631,1,4504.49,15588.21,0.1892
44632,1,4650.33,23958.25,0.1859
44633,1,2362.82,25075.24,0.1866
44639,1,468.24,110071.25,0.1853
44642,1,1571.52,492846.42,0.1923
44644,1,3681.97,4693081.25,0.1878
44645,1,4193.67,1318112.37,0.1809
44646,1,5078.75,285659.36,0.1768
44647,1,2818.71,40435.32,0.1738
44648,1,1660.24,30236.24,0.1768
44649,1,23.62,203917.82,0.1893
44655,1,82.18,78381.56,0.2255
44657,2,2129.2,36752.59,0.2404
44658,2,3723.48,71527.07,0.2414
44659,2,4590.75,46588.23,0.242
44660,2,5461.92,2250.86,0.2448
44661,2,4853.7,-11359.99,0.2413
44662,2,4842.36,150797.45,0.2389
44663,2,5112.98,-14526.04,0.2442
44664,2,5565.5,-18720.13,0.2431
44665,2,5568.12,-23928.63,0.2372
44666,1,5139.43,-25918.54,0.2267
44667,1,5533.65,-36500.26,0.2232
44668,1,5560.81,-31193.96,0.2242
44669,1,5031.17,-34026.99,0.2266
44670,1,4589.13,-34171.49,0.219
44671,1,3857.49,-29227.0,0.2188
44672,1,4378.54,3538.39,0.2167
44673,1,4474.28,-18775.82,0.2176
44674,1,4203.91,-33908.79,0.216
44675,1,5324.79,-29666.53,0.2121
44676,1,4712.5,-14829.35,0.2062
44677,1,3007.1,-29810.77,0.2091
44678,1,3351.16,-9654.09,0.2063
44679,1,4320.82,-29848.68,0.1954
44680,1,3908.19,-27760.39,0.1998
44681,1,2326.87,-21149.31,0.2057
44682,1,631.42,4038.11,0.2135
44683,1,3431.08,26834.81,0.2058
44684,1,2740.61,3844.8,0.2105
44685,1,2513.26,19586.45,0.2113
44686,1,1794.85,59442.55,0.2167
44687,1,1633.95,82986.82,0.2131
44688,1,467.15,115837.27,0.2063
45314,1,5528.53,-6672.07,0.1911
45315,1,5516.94,-952.63,0.1886
45316,1,4364.51,15749.41,0.184
45317,1,1267.33,34168.61,0.1842
45318,1,67.52,57135.06,0.1933
45322,1,504.81,89744.99,0.194
45323,1,881.89,264414.28,0.194
45325,1,3811.12,950342.37,0.1926
45327,1,3531.06,6466488.93,0.1936
45328,1,4659.91,3517711.8,0.1849
45329,1,4528.53,1029676.7,0.1797
45330,1,4913.64,520284.88,0.1767
45331,1,4140.08,156709.3,0.1729
45332,1,554.03,19919.08,0.177
45334,1,197.74,-12013.43,0.2004
45338,2,110.06,-8414.12,0.2439
45339,1,88.12,15287.88,0.2306
45340,2,1059.75,-68.79,0.2533
45341,2,1047.55,6424.91,0.2453
45342,2,3878.06,55085.11,0.24
45343,2,5432.28,6948.37,0.2475
45344,2,4782.8,-8492.87,0.2436
45345,2,4995.43,3736.17,0.2424
45346,2,5489.14,-19702.25,0.2451
45347,2,5208.09,-28853.95,0.2415
45348,2,5546.7,-27576.9,0.2401
45349,2,4186.8,-33273.59,0.2349
45350,1,5489.92,-38959.97,0.2277
45351,1,5554.94,-36921.89,0.2238
45352,1,5665.84,-39052.85,0.228
45353,1,3774.23,-37800.85,0.2253
45354,1,4692.21,-35185.6,0.2209
45355,1,3323.11,-4542.45,0.2192
45356,1,4256.42,20565.86,0.2188
45357,1,4131.87,53808.94,0.2168
45358,1,4495.91,-28509.58,0.2151
45359,1,4812.46,-26595.98,0.2134
45360,1,4880.67,-17825.08,0.2062
45361,1,4159.86,-36381.64,0.2076
45362,1,5515.99,-30653.34,0.2043
45363,1,5605.55,-30710.77,0.2002
45364,1,1926.35,-23916.65,0.1997
45365,1,3977.41,-18109.25,0.209
45366,1,1766.84,-12557.38,0.2173
45367,1,3772.65,33312.51,0.21
45368,1,3978.54,14640.05,0.2118
45369,1,3985.48,15444.93,0.2081
45370,1,4576.12,45351.32,0.2109
45371,1,5664.52,84446.56,0.2097
45372,1,4830.85,113713.02,0.2058
45373,1,3321.72,114502.49,0.2087
45374,1,3434.43,160904.71,0.2147
45375,1,1727.91,343706.1,0.2083
45376,1,391.25,327091.1,0.2058
45377,1,120.61,120180.92,0.2021
45998,1,4998.8,-1856.45,0.1927
45999,1,5109.13,-3415.17,0.1883
46000,1,5273.26,16810.27,0.1827
46001,1,4674.68,8295.1,0.1866
46002,1,3474.26,8355.39,0.1898
46003,1,1425.57,26111.3,0.197
46004,1,855.42,50381.58,0.2015
46005,1,2786.92,55253.4,0.195
46007,1,3645.08,286717.38,0.1963
46008,1,3864.31,1011562.32,0.1978
46011,1,3340.58,5360355.83,0.1933
46012,1,4454.56,3031108.64,0.185
46013,1,4099.7,1281653.31,0.1797
46014,1,4873.02,144236.48,0.1774
46015,1,1879.61,317439.44,0.1734
46016,1,186.54,106635.4,0.1742
46019,1,601.81,12113.43,0.2075
46021,1,33.33,244451.7,0.2323
46022,2,533.94,10736.97,0.248
46023,2,482.09,8035.85,0.2497
46024,2,14.62,313996.61,0.2355
46025,2,2548.38,12891.51,0.2541
46026,2,4518.61,26574.65,0.2436
46027,2,5111.03,-3858.85,0.2483
46028,2,5374.21,29552.09,0.2458
46029,2,5429.58,-10533.06,0.2474
46030,2,5402.98,-33884.5,0.248
46031,2,5015.86,-34294.27,0.2423
46032,2,5593.84,-29693.34,0.2416
46033,2,5452.63,-36535.98,0.2347
46034,1,5557.55,-38242.37,0.2305
46035,1,5545.16,-37866.77,0.227
46036,1,5641.29,-41807.32,0.2295
46037,1,3925.86,-43187.72,0.2261
46038,1,5183.8,-33804.07,0.2192
46039,1,4206.8,-17714.81,0.2231
46040,1,5430.66,-15413.21,0.2204
46041,1,4328.61,17932.37,0.2165
46042,1,3050.08,-16433.36,0.2161
46043,1,1933.83,-29420.4,0.2144
46044,1,5198.67,485.63,0.2065
46045,1,5560.63,-33436.77,0.2088
46046,1,5406.95,-27008.33,0.2053
46047,1,4567.25,-18748.17,0.2012
46048,1,2276.7,-16797.92,0.2078
46049,1,3766.59,-10090.79,0.2074
46050,1,3203.78,266.84,0.213
46051,1,4921.95,131500.4,0.2134
46052,1,5116.32,86458.19,0.2131
46053,1,2599.41,21021.23,0.2092
46054,1,3041.58,54829.91,0.2074
46055,1,5462.52,90998.89,0.2082
46056,1,4954.7,62917.03,0.2076
46057,1,5267.32,100693.59,0.2144
46058,1,3270.13,165066.99,0.2164
46059,1,4858.76,310258.16,0.2093
46060,1,2391.86,299079.5,0.2023
46061,1,2396.4,110332.02,0.2021
46062,1,4516.42,15862.49,0.2044
46063,1,2723.03,67351.17,0.2084
46064,1,32.79,394524.31,0.2071
46682,1,4919.04,22020.9,0.194
46683,1,4619.56,9719.82,0.1887
46684,1,5290.82,7335.38,0.1854
46685,1,5522.44,2795.64,0.1889
46686,1,5551.69,9667.82,0.1919
46687,1,5574.91,29062.57,0.1965
46688,1,5166.99,66592.16,0.199
46690,1,4921.21,125491.12,0.1963
46691,1,4805.38,218552.76,0.1937
46692,1,3901.19,1013205.7,0.195
46693,1,1501.38,1181468.7,0.1976
46694,1,1565.65,8287434.1,0.2025
46695,1,2846.29,5316121.4,0.1942
46696,1,4042.49,3314094.34,0.1875
46697,1,4350.89,1117376.85,0.1798
46698,1,1343.01,286202.02,0.1775
46699,1,1104.18,20424.44,0.1788
46701,1,56.97,166547.76,0.1862
46702,1,324.85,-4951.71,0.199
46703,1,1370.01,16433.19,0.2072
46704,1,187.9,88783.1,0.2259
46705,2,1711.33,92726.97,0.2366
46706,2,2418.71,40375.61,0.2479
46707,2,854.59,14456.33,0.2535
46708,2,259.09,9060.3,0.2527
46709,2,1403.07,26404.77,0.2526
46710,3,2789.34,-6029.14,0.2577
46711,2,3414.33,52713.85,0.247
46712,2,4226.92,64355.89,0.2463
46713,2,5409.42,-9716.87,0.2475
46714,2,5383.91,-35903.54,0.2471
46715,2,5327.69,-31577.68,0.2456
46716,2,4582.68,-33720.79,0.2424
46717,2,5303.41,-33442.46,0.2404
46718,2,5408.74,-40899.65,0.2365
46719,1,5467.33,-36639.61,0.232
46720,1,5657.91,-41420.92,0.2333
46721,1,5206.82,-36554.12,0.2269
46722,1,4965.53,-23051.96,0.2216
46723,1,4843.92,-26748.21,0.226
46724,1,4658.92,-25765.5,0.223
46725,1,4353.37,-15165.99,0.2182
46726,1,3459.37,-27001.31,0.2182
46727,1,3678.81,-34063.47,0.217
46728,1,4754.03,-27912.44,0.2083
46729,1,4756.87,-28364.45,0.2127
46730,1,5020.49,-28631.37,0.2067
46731,1,3175.17,-8502.58,0.2049
46732,1,3485.27,-14886.24,0.2079
46733,1,2060.94,3674.92,0.2068
46734,1,5258.31,39258.4,0.21
46735,1,3825.57,63743.31,0.2159
46736,1,2510.69,20054.31,0.2116
46737,1,2904.71,46092.68,0.2071
46738,1,3866.98,42120.18,0.2067
46739,1,5334.19,47680.53,0.2103
46740,1,5258.42,54797.98,0.2101
46741,1,3916.3,86585.71,0.2124
46742,1,2562.02,128012.38,0.2158
46743,1,5596.93,178565.09,0.213
46744,1,4464.27,294212.15,0.2021
46745,1,2116.98,100981.3,0.2031
46746,1,4125.02,5221.3,0.2038
46747,1,5162.42,80019.67,0.2072
46748,1,827.06,230512.74,0.2054
46753,1,2015.94,73696.11,0.2307
46755,1,537.82,100829.69,0.2329
47039,1,127.08,-4683.56,0.2083
47040,1,500.55,-5116.31,0.2081
47041,1,74.06,29094.91,0.2061
47045,1,1501.39,-2125.43,0.2087
47046,1,4132.06,-2157.89,0.2083
47047,1,2306.48,-3446.73,0.2094
47048,1,319.81,-2117.17,0.2098
47366,1,4636.34,15060.22,0.1926
47367,1,5222.66,19048.84,0.1873
47368,1,5357.4,24261.9,0.186
47369,1,5418.04,3205.84,0.1874
47370,1,5246.78,23658.08,0.1895
47371,1,5215.24,47605.15,0.1922
47372,1,5059.77,76791.52,0.1979
47373,1,3603.27,168900.27,0.1976
47374,1,4036.6,190944.72,0.1968
47375,1,4087.86,363822.84,0.1951
47376,1,4395.5,851483.53,0.196
47377,1,1057.31,793836.95,0.1972
47378,1,2538.91,3678471.19,0.2014
47379,1,3945.9,2956487.0,0.193
47380,1,4276.49,1445021.29,0.1847
47381,1,4355.98,877380.38,0.1797
47382,1,695.64,498147.95,0.1769
47383,1,814.8,11791.2,0.1808
47385,1,122.33,122023.65,0.1891
47386,1,488.37,2093.7,0.1998
47387,1,975.15,12149.41,0.202
47388,2,119.17,43878.91,0.2393
47389,2,3963.88,132589.49,0.2388
47390,2,3158.62,96213.03,0.2465
47391,2,2469.6,-1706.58,0.2521
47392,2,1256.31,-3605.78,0.2558
47393,2,3727.32,229692.44,0.2488
47394,2,4904.87,42492.64,0.2536
47395,2,5022.29,-6218.31,0.2512
47396,2,4316.26,-6557.63,0.2508
47397,2,5243.69,-25564.89,0.2498
47398,2,5472.05,-37085.68,0.2485
47399,2,5426.5,-40235.03,0.2476
47400,2,4297.82,-43818.89,0.247
47401,2,4972.84,-35413.42,0.2427
47402,2,5626.6,-40143.58,0.2407
47403,2,5620.55,-36296.2,0.2373
47404,2,5629.5,-41175.05,0.2338
47405,1,5591.12,-41902.3,0.2308
47406,1,5096.06,-30138.21,0.228
47407,1,4743.03,-33370.15,0.2301
47408,1,5157.85,-31189.57,0.2229
47409,1,4639.05,12016.72,0.2189
47410,1,5093.91,-24167.83,0.2221
47411,1,5545.14,-33690.61,0.218
47412,1,3469.69,-17285.34,0.2101
47413,1,5410.23,-33528.63,0.214
47414,1,5147.15,-29499.75,0.2078
47415,1,5166.49,-13885.02,0.2057
47416,1,2669.19,-14899.27,0.2085
47417,1,4006.48,16383.82,0.2074
47418,1,5079.94,30600.68,0.212
47419,1,5371.18,5849.94,0.2144
47420,1,2912.66,5592.89,0.2143
47421,1,3577.92,53311.02,0.2092
47422,1,3301.97,28963.87,0.2098
47423,1,5295.53,44275.48,0.2097
47424,1,5684.7,50183.32,0.2116
47425,1,2492.99,55774.63,0.2153
47426,1,2803.57,92287.16,0.2151
47427,1,5639.5,129135.21,0.2155
47428,1,4963.44,257727.47,0.2063
47429,1,2201.95,162302.19,0.2024
47430,1,5023.75,23262.79,0.2027
47431,1,4667.85,19505.06,0.2074
47432,1,2279.38,170506.11,0.2061
47433,1,19.16,421413.59,0.2064
47437,1,3018.64,49491.16,0.2317
47438,2,4589.13,79846.13,0.2338
47439,2,2994.39,71777.37,0.2335
47440,2,4666.5,85607.54,0.2344
47441,2,4311.21,76720.66,0.2345
47442,2,3151.6,71836.99,0.2354
47443,2,2226.92,62957.37,0.2352
47444,2,1338.5,41954.76,0.2345
47445,2,374.83,29920.7,0.2361
47723,1,1994.31,-5629.78,0.2095
47724,1,5181.23,-5394.83,0.2089
47725,1,984.07,-5601.6,0.207
47727,1,40.75,122658.75,0.2078
47728,1,2658.13,-2699.37,0.2076
47729,1,4413.62,-3419.72,0.2083
47730,1,3358.78,-2362.56,0.2065
47731,1,4547.89,-5018.21,0.2111
47732,1,4426.76,-1131.13,0.211
47733,1,1642.63,-2533.46,0.2096
48051,1,5027.51,25823.54,0.1877
48052,1,5342.03,38547.47,0.1854
48053,1,5466.27,8999.11,0.1871
48054,1,5342.23,51120.31,0.187
48055,1,4970.99,58910.27,0.1881
48056,1,4918.18,170178.03,0.1939
48057,1,4449.93,379491.87,0.1953
48058,1,1515.87,314535.94,0.1948
48060,1,2669.51,2068651.96,0.201
48061,1,183.88,2766249.46,0.2016
48062,1,2681.41,2687644.44,0.1971
48063,1,4178.17,2344739.03,0.1889
48064,1,4784.85,1040550.02,0.1819
48065,1,2759.38,201871.02,0.1803
48066,1,1359.55,1074246.75,0.1779
48067,1,64.09,54924.05,0.1808
48073,2,3601.31,89098.25,0.2419
48074,2,4385.08,20818.25,0.2517
48075,2,3608.93,6801.0,0.2536
48076,2,4864.68,26771.84,0.2545
48077,2,3684.56,70464.3,0.254
48078,2,4326.86,82403.67,0.2529
48079,2,5489.7,-29317.56,0.2543
48080,2,5449.03,-33196.43,0.2529
48081,2,5645.2,-36854.34,0.2509
48082,2,5594.43,-38167.0,0.2499
48083,2,5237.12,-42104.34,0.2479
48084,2,4750.39,-26665.36,0.2469
48085,2,4732.67,-17603.7,0.245
48086,2,5509.23,-40133.9,0.2427
48087,2,5387.51,-34824.51,0.24
48088,2,5417.03,-37691.74,0.2361
48089,1,4720.88,-33110.85,0.2314
48090,1,4725.09,-24071.77,0.2304
48091,1,4996.11,-41966.72,0.2315
48092,1,4804.64,-35235.78,0.2243
48093,1,4453.66,-9188.41,0.2201
48094,1,5459.57,-29316.27,0.2224
48095,1,5558.47,-26369.13,0.22
48096,1,4208.82,-10546.56,0.2142
48097,1,5156.33,-21088.79,0.2145
48098,1,5422.37,-23117.13,0.2116
48099,1,4582.1,-15856.28,0.2086
48100,1,2730.87,-9572.92,0.2106
48101,1,3325.23,105367.99,0.2093
48102,1,4865.18,50981.07,0.2117
48103,1,4029.18,10752.45,0.2093
48104,1,2288.49,3785.3,0.2115
48105,1,4632.6,77066.42,0.2087
48106,1,956.83,63191.4,0.2098
48107,1,4005.19,72855.74,0.2115
48108,1,5182.99,52038.96,0.2144
48109,1,4324.89,75280.03,0.213
48110,1,2665.73,96761.68,0.2126
48111,1,5355.8,131206.62,0.2147
48112,1,5525.11,105364.1,0.2112
48113,1,3275.96,74775.75,0.2055
48114,1,3380.68,48826.58,0.2029
48115,1,4311.61,9293.93,0.206
48116,1,4169.26,44258.12,0.2072
48117,1,7.22,580645.62,0.205
48121,1,1705.35,61347.98,0.2293
48122,2,5145.39,63328.94,0.2341
48123,2,4672.12,73902.59,0.2345
48124,2,5626.49,89206.04,0.2356
48125,2,5572.83,80139.69,0.2364
48126,2,5541.89,80379.72,0.2372
48127,2,5686.99,67506.64,0.2365
48128,2,5623.06,42401.91,0.2357
48129,2,5383.81,33666.56,0.2356
48130,2,4932.47,34891.85,0.2348
48131,2,3966.44,44134.8,0.2341
48132,1,2925.25,42159.45,0.2324
48133,1,2174.28,10902.26,0.2296
48134,1,1216.44,-6922.38,0.2327
48135,1,334.13,23071.53,0.229
48407,1,3773.67,-6096.85,0.2081
48408,1,5163.98,-6046.55,0.2074
48409,1,3646.41,-6155.51,0.2068
48410,1,1291.38,-5647.14,0.2057
48411,1,4176.11,-6126.18,0.2076
48412,1,4868.3,-4151.3,0.2083
48413,1,4213.32,-5099.56,0.2094
48414,1,2973.51,-5819.57,0.2101
48415,1,4159.3,-5131.89,0.2125
48416,1,3837.48,-4404.01,0.213
48417,1,2649.87,-3123.33,0.2119
48418,1,592.99,-218.84,0.2121
48736,1,3997.35,122482.34,0.1853
48737,1,4882.34,119232.87,0.1866
48738,1,5070.71,146641.0,0.1852
48739,1,5360.65,104428.96,0.1848
48740,1,5160.66,113337.63,0.193
48741,1,2448.22,598179.42,0.1968
48742,1,1386.5,827006.84,0.198
48743,1,652.01,295920.77,0.201
48744,1,2412.14,4570540.03,0.2021
48745,1,3916.41,4336125.59,0.1969
48746,1,4554.55,2471984.71,0.1916
48747,1,4618.41,1130899.91,0.1855
48748,1,4532.33,562636.89,0.1803
48749,1,2408.61,146033.28,0.1801
48750,1,131.22,24793.4,0.189
48751,1,247.9,4793.94,0.1911
48752,1,396.12,67112.19,0.1973
48753,1,408.43,36803.85,0.2242
48755,1,22.99,218290.75,0.2281
48757,2,2608.28,250203.36,0.241
48758,2,3991.03,33542.76,0.2532
48759,3,495.59,28043.26,0.2582
48760,2,3130.04,64704.06,0.2528
48761,2,5528.54,-14947.39,0.2558
48762,2,5608.96,-31083.4,0.2553
48763,2,5627.84,-33940.25,0.2551
48764,2,5086.94,-36514.63,0.2528
48765,2,5601.72,-36245.08,0.2519
48766,2,5585.86,-38889.1,0.251
48767,2,3523.47,-38894.03,0.2501
48768,2,5004.6,-37858.52,0.251
48769,2,5395.17,-29580.08,0.248
48770,2,4354.28,-30636.09,0.2434
48771,2,4833.23,-34217.67,0.2427
48772,2,5384.67,-36751.21,0.238
48773,1,5079.51,-21563.18,0.2318
48774,1,4725.07,-39335.8,0.2313
48775,1,5511.69,-41188.26,0.228
48776,1,5379.79,-24271.34,0.2249
48777,1,5247.98,-2845.23,0.224
48778,1,5275.78,-19682.26,0.2239
48779,1,5006.55,-25227.55,0.2206
48780,1,4839.45,-7601.77,0.2182
48781,1,5220.86,21923.42,0.2151
48782,1,5019.15,31432.73,0.2142
48783,1,5253.21,-2833.91,0.2114
48784,1,4557.13,66552.29,0.2086
48785,1,2602.06,336579.59,0.2078
48786,1,2414.12,57833.35,0.212
48787,1,3137.14,5124.5,0.2098
48788,1,3434.87,7986.72,0.2116
48789,1,4343.97,60462.85,0.2095
48790,1,52.81,271385.24,0.2072
48791,1,3910.51,175272.86,0.2085
48792,1,4733.53,81316.04,0.2156
48793,1,4845.66,90240.53,0.2133
48794,1,5365.36,60681.84,0.2161
48795,1,4828.66,94090.15,0.2141
48796,1,5515.73,53242.95,0.2129
48797,1,5472.15,57994.38,0.2098
48798,1,4675.65,318245.26,0.203
48799,1,3918.23,27135.92,0.206
48800,1,4495.06,27298.92,0.2029
48801,1,323.16,71590.44,0.2031
48805,1,231.16,82746.48,0.2251
48806,1,4657.22,70161.43,0.2333
48807,2,4706.06,83298.93,0.234
48808,2,5697.26,96921.23,0.2361
48809,2,5678.93,78248.38,0.2366
48810,2,5679.83,75157.41,0.2378
48811,2,5666.08,71145.64,0.2378
48812,2,5640.33,57816.46,0.2374
