sc_point_gid,class,capacity,capital_adder_per_mw,cf
46001,7,5.03,0,0.9947
46002,7,21.0,0,0.9947
46004,7,14.67,0,0.9947
46005,7,120.46,0,0.9947
46007,7,264.49,0,0.9947
46008,8,192.4,0,0.9946
46011,7,33.2,0,0.9948
46012,7,79.77,0,0.9948
46013,7,172.75,0,0.9947
46014,7,406.74,0,0.9947
46015,7,121.73,0,0.9948
46016,8,6.57,0,0.9945
46025,7,14.02,0,0.9948
46026,8,91.7,0,0.9945
46027,7,358.59,0,0.9947
46028,7,368.01,0,0.9948
46029,7,534.05,0,0.9948
46030,7,471.53,0,0.9948
46031,7,430.37,0,0.9948
46032,7,481.12,0,0.9947
46033,7,390.17,0,0.9947
46034,7,352.76,0,0.9947
46035,7,323.34,0,0.9947
46036,8,401.31,0,0.9947
46037,7,167.71,0,0.9947
46038,7,302.67,0,0.9948
46039,7,212.19,0,0.9947
46040,7,293.51,0,0.9948
46041,7,290.4,0,0.9948
46042,7,250.21,0,0.9948
46043,7,44.88,0,0.9947
46044,7,78.59,0,0.9947
46045,7,305.27,0,0.9947
46046,8,105.12,0,0.9947
46047,8,198.93,0,0.9947
46048,8,101.96,0,0.9947
46049,8,67.17,0,0.9947
46050,7,64.11,0,0.9947
46051,7,192.47,0,0.9947
46052,7,282.16,0,0.9947
46053,7,30.74,0,0.9947
46054,7,77.08,0,0.9947
46055,7,246.64,0,0.9947
46056,7,63.17,0,0.9947
46058,8,21.14,0,0.9947
46059,8,295.87,0,0.9947
46060,8,178.88,0,0.9947
46061,8,0.01,0,0.9946
46062,8,0.09,0,0.9946
46063,8,36.75,0,0.9946
46064,8,2.03,0,0.9946
46066,8,0.03,0,0.9946
46362,9,0.07,0,0.9943
46682,7,512.17,0,0.9947
46683,8,440.06,0,0.9946
46684,7,490.45,0,0.9947
46685,7,293.38,0,0.9947
46686,7,164.19,0,0.9947
46687,7,7.62,0,0.9947
46688,7,194.56,0,0.9947
46690,7,497.87,0,0.9947
46691,7,383.33,0,0.9946
46692,8,155.67,0,0.9946
46693,8,50.88,0,0.9945
46694,7,20.77,0,0.9948
46695,7,22.25,0,0.9948
46696,7,70.54,0,0.9947
46697,7,207.33,0,0.9947
46698,7,93.68,0,0.9947
46699,8,30.42,0,0.9947
46701,8,1.62,0,0.9945
46702,8,3.04,0,0.9947
46703,8,0.96,0,0.9946
46704,8,0.04,0,0.9944
46705,8,9.74,0,0.9945
46706,8,1.67,0,0.9945
46707,8,0.21,0,0.9947
46708,8,1.23,0,0.9947
46709,8,24.51,0,0.9945
46710,7,41.01,0,0.9948
46711,7,253.34,0,0.9948
46712,7,197.63,0,0.9948
46713,7,357.41,0,0.9948
46714,7,490.53,0,0.9948
46715,7,480.08,0,0.9948
46716,7,350.49,0,0.9947
46717,7,434.64,0,0.9947
46718,7,470.72,0,0.9947
46719,7,283.44,0,0.9947
46720,8,276.19,0,0.9947
46721,7,336.26,0,0.9947
46722,7,337.18,0,0.9948
46723,7,233.62,0,0.9947
46724,7,233.83,0,0.9948
46725,7,135.53,0,0.9948
46726,7,21.72,0,0.9948
46727,8,57.76,0,0.9947
46728,7,114.3,0,0.9947
46729,7,238.63,0,0.9947
46730,7,117.12,0,0.9947
46731,8,130.1,0,0.9947
46732,7,138.38,0,0.9947
46733,8,59.71,0,0.9947
46734,7,308.17,0,0.9947
46735,7,225.05,0,0.9947
46736,7,120.3,0,0.9947
46737,7,182.93,0,0.9947
46738,7,41.64,0,0.9947
46739,8,45.82,0,0.9947
46741,7,8.98,0,0.9947
46742,7,1.45,0,0.9947
46743,8,153.35,0,0.9947
46744,8,308.59,0,0.9947
46745,8,0.03,0,0.9945
46746,8,0.02,0,0.9945
46747,8,24.74,0,0.9945
46748,8,29.39,0,0.9946
46752,8,0.03,0,0.9946
46753,8,201.15,0,0.9946
46755,8,79.3,0,0.9947
47039,8,9.1,0,0.9946
47040,8,52.92,0,0.9946
47041,8,5.72,0,0.9946
47044,9,0.0,0,0.9943
47045,9,94.27,0,0.9943
47046,9,202.83,0,0.9944
47047,9,143.05,0,0.9943
47048,9,20.84,0,0.9943
47366,7,521.89,0,0.9947
47367,7,557.42,0,0.9947
47368,7,498.78,0,0.9947
47369,7,520.27,0,0.9947
47370,7,531.45,0,0.9947
47371,7,509.69,0,0.9947
47372,7,476.45,0,0.9947
47373,8,245.35,0,0.9946
47374,7,339.9,0,0.9946
47375,8,265.97,0,0.9946
47376,8,138.07,0,0.9946
47377,8,35.73,0,0.9945
47378,7,55.63,0,0.9948
47379,7,62.3,0,0.9947
47380,7,127.51,0,0.9947
47381,7,220.04,0,0.9947
47382,8,35.8,0,0.9944
47383,8,9.58,0,0.9947
47385,7,3.87,0,0.9948
47386,8,1.7,0,0.9947
47387,8,1.61,0,0.9946
47388,7,2.52,0,0.9947
47389,7,58.6,0,0.9947
47390,7,29.51,0,0.9948
47391,7,46.37,0,0.9948
47392,7,30.82,0,0.9948
47393,8,110.63,0,0.9945
47394,7,317.06,0,0.9948
47395,7,404.14,0,0.9948
47396,7,311.14,0,0.9948
47397,7,399.35,0,0.9948
47398,7,538.05,0,0.9947
