sc_point_gid,class,capacity,capital_adder_per_mw,cf
37804,1,1192.98,255214.05,0.197
37805,1,484.14,107638.92,0.1922
37806,1,409.01,61203.03,0.1884
37807,1,158.58,52105.66,0.182
38488,1,1066.59,287542.58,0.1994
38489,1,876.62,188843.2,0.1938
38490,1,773.64,161435.3,0.1863
38491,1,760.31,133795.47,0.1818
38492,1,97.61,92561.47,0.1793
39158,1,609.46,74132.46,0.1818
39173,1,734.82,815980.36,0.1924
39174,1,678.46,169001.44,0.1848
39175,1,367.15,118459.01,0.1807
39176,1,36.46,226556.36,0.1812
39842,1,1329.11,46978.54,0.1793
39843,1,429.04,44170.4,0.1845
39857,1,550.13,266429.02,0.1886
39858,1,443.62,107576.6,0.1822
39859,1,264.59,71897.19,0.1821
40525,1,193.93,69933.16,0.183
40526,1,2231.47,60476.15,0.1793
40527,1,927.61,46913.41,0.1791
40528,1,695.28,70346.38,0.1905
40539,1,98.09,834390.52,0.2014
40540,1,363.79,86907.19,0.1928
40541,1,1319.48,203944.72,0.1842
40542,1,352.72,279280.76,0.1809
40543,1,168.74,26971.43,0.1797
40544,1,16.5,289008.42,0.183
40545,1,62.32,117109.84,0.1755
41209,1,1032.1,83914.25,0.1839
41210,1,2239.86,96926.16,0.1786
41211,1,1413.78,117320.34,0.1786
41212,1,768.61,122755.23,0.1841
41213,1,497.41,127650.94,0.1927
41214,1,539.31,218068.95,0.1953
41224,1,683.57,124874.81,0.1924
41225,1,590.63,388348.69,0.1849
41226,1,509.49,184664.0,0.1796
41227,1,710.31,118967.32,0.1794
41228,1,566.56,154729.73,0.1801
41229,1,238.28,84705.36,0.1801
41241,1,19.84,251871.18,0.2287
41242,1,87.21,14047.51,0.23
41243,1,269.33,-9853.13,0.2269
41244,1,181.43,59521.33,0.2238
41245,1,390.0,2968.6,0.2303
41246,1,119.99,-14749.15,0.2263
41893,1,960.87,127599.89,0.1839
41894,1,2014.05,114139.9,0.1807
41895,1,431.15,127951.18,0.1799
41896,1,77.68,108701.86,0.1869
41897,1,27.5,319227.59,0.1922
41898,1,31.39,387608.31,0.2016
41899,1,189.72,266404.92,0.2
41900,1,801.46,367389.28,0.2016
41906,1,699.32,554796.68,0.201
41907,1,435.85,435893.25,0.1957
41908,1,362.53,58062.12,0.1886
41909,1,972.68,221057.89,0.1835
41910,1,689.83,51394.49,0.1788
41911,1,150.35,63634.99,0.1764
41912,1,47.2,133004.41,0.1829
41913,1,332.06,90496.64,0.1813
41914,1,206.34,114373.7,0.182
41915,1,24.72,352832.98,0.181
41925,1,289.06,10909.79,0.231
41926,1,103.55,21328.01,0.2263
41927,1,467.57,4437.56,0.2294
41928,1,370.54,15562.09,0.2289
41929,1,782.52,-7298.71,0.2314
41930,1,999.8,-10874.27,0.2231
41931,1,216.81,-13540.6,0.2195
41932,1,94.84,-19864.24,0.2127
41933,1,170.87,-15228.58,0.218
41934,1,55.35,58338.35,0.2092
42578,1,1086.23,61577.35,0.1855
42579,1,1621.21,93101.62,0.1823
42580,1,36.15,207487.35,0.1823
42585,1,440.95,356663.43,0.1931
42586,1,1532.62,357760.65,0.1928
42587,1,647.11,519940.99,0.1955
42590,1,490.86,418324.1,0.1941
42591,1,514.43,521276.34,0.1916
42592,1,630.71,257462.55,0.1866
42593,1,1612.84,259455.13,0.1817
42594,1,934.72,120603.88,0.1774
42595,1,696.56,86681.07,0.1758
42596,1,23.38,241517.21,0.1817
42597,1,255.07,106594.22,0.1814
42598,1,57.34,140926.87,0.184
42605,1,54.89,464540.41,0.2277
42607,1,38.91,184338.14,0.2355
42609,1,94.21,7714.77,0.2339
42610,1,142.26,4825.23,0.2348
42611,1,1577.48,16335.42,0.2318
42612,1,989.5,-1306.92,0.2333
42613,1,1016.98,-11554.62,0.2328
42614,1,873.43,-8085.87,0.2252
42615,1,415.94,-14247.16,0.2203
42616,1,156.44,-21699.79,0.2177
42617,1,460.51,-11773.91,0.215
42618,1,263.13,-17284.49,0.2143
42619,1,34.15,127472.51,0.2107
42620,1,269.33,-22181.25,0.2075
42621,1,190.0,-34564.71,0.209
42622,1,44.39,76102.03,0.208
43262,1,1408.62,54548.93,0.1876
43263,1,1554.52,79721.92,0.1844
43264,1,890.25,89370.46,0.1838
43265,1,63.53,139479.19,0.1845
43270,1,98.81,257618.7,0.1901
43271,1,214.59,320359.29,0.1915
43272,1,930.16,245562.46,0.1911
43274,1,588.4,360702.05,0.1914
43276,1,1398.88,507568.44,0.1874
43277,1,1296.18,566619.61,0.1813
43278,1,1104.5,221848.56,0.177
43279,1,361.08,75967.07,0.1773
43280,1,450.28,153239.63,0.1787
43281,1,414.11,134055.38,0.1833
43282,1,76.31,83399.6,0.185
43290,1,332.4,199701.06,0.2369
43291,2,25.06,286920.97,0.2417
43292,1,95.27,24312.46,0.2324
43293,1,151.15,16012.57,0.2341
43294,1,519.96,-1364.94,0.2342
43295,1,799.98,15670.46,0.2355
43296,1,941.94,-13331.3,0.2381
43297,1,727.39,-11295.9,0.236
43298,1,1298.13,-3858.57,0.2272
43299,1,133.13,-23530.48,0.2233
43300,1,548.79,-5828.89,0.2203
43301,1,492.14,-12270.14,0.2169
43302,1,166.0,-22077.82,0.2188
43303,1,139.22,-13589.32,0.2093
43304,1,441.86,-9835.33,0.2106
43305,1,447.51,-17080.94,0.2112
43306,1,651.76,-6845.2,0.2088
43307,1,815.42,3551.61,0.2064
43308,1,164.6,-16518.03,0.2073
43309,1,73.32,12387.03,0.2033
43946,1,605.23,40093.91,0.1898
43947,1,896.73,65559.07,0.1889
43948,1,173.01,62764.86,0.1859
43949,1,9.63,439625.75,0.1863
43955,1,30.02,335405.85,0.1815
43956,1,2212.5,147964.12,0.1862
43957,1,1371.07,240035.24,0.1879
43959,1,946.71,423786.44,0.1911
43961,1,840.38,578494.96,0.1807
43962,1,1280.0,301123.52,0.176
43963,1,603.94,105316.0,0.1756
43965,1,12.73,392077.75,0.1833
43973,1,37.38,302849.14,0.2385
43974,1,369.65,185895.58,0.237
43975,2,60.3,135942.28,0.2426
43976,2,6.49,453825.74,0.2419
43977,1,349.78,12235.47,0.2336
43978,1,957.91,4384.96,0.2377
43979,1,1073.59,382.28,0.2403
43980,2,1234.96,-7335.89,0.2418
43981,1,1004.53,690.88,0.233
43982,1,692.52,-9593.93,0.2296
43983,1,1053.97,-16183.87,0.2218
43984,1,600.29,190.48,0.2195
43985,1,202.14,-15210.75,0.222
43986,1,79.5,-2194.48,0.2193
43987,1,195.98,-20508.21,0.2161
43988,1,792.93,3234.41,0.2123
43989,1,593.19,-6119.33,0.2135
43990,1,1054.0,-19818.89,0.213
43991,1,304.1,-19795.26,0.2089
43992,1,11.38,305900.27,0.2072
43993,1,275.05,-19315.88,0.2031
43995,1,15.99,254186.29,0.197
43996,1,7.83,393860.39,0.2051
43997,1,42.98,118315.99,0.2072
43998,1,57.81,35927.08,0.2047
43999,1,160.55,44729.7,0.2065
44630,1,3071.36,12223.21,0.1906
44631,1,2719.51,35094.31,0.1896
44632,1,223.82,50012.89,0.1852
44639,1,29.85,329851.88,0.1828
44642,1,623.36,386917.53,0.1924
44644,1,586.62,2083277.55,0.1881
44645,1,657.67,518029.89,0.1805
44646,1,1689.41,291513.32,0.1768
44647,1,600.37,87477.38,0.1734
44648,1,13.75,366301.66,0.1762
44657,1,35.97,203639.83,0.2393
44658,1,123.59,114947.42,0.2391
44659,1,255.28,66155.72,0.2386
44660,2,852.91,18239.65,0.2439
44661,2,397.07,-2464.08,0.2414
44662,1,1327.06,56591.35,0.239
44663,2,874.05,6298.13,0.2425
44664,2,1015.99,-423.54,0.2413
44665,1,553.31,-15451.71,0.2361
44666,1,584.02,-12252.14,0.2266
44667,1,627.12,-31212.98,0.223
44668,1,252.87,-24060.62,0.2236
44669,1,159.12,-22031.96,0.2262
44670,1,33.91,121291.39,0.2184
44671,1,215.74,-9355.59,0.2185
44672,1,733.3,19442.65,0.2162
44673,1,550.14,-13957.76,0.217
44674,1,197.58,-21879.84,0.2144
44675,1,525.85,-22473.22,0.2117
44676,1,685.11,-1124.19,0.2056
44677,1,25.46,178924.32,0.2076
44678,1,7.26,399637.73,0.205
44679,1,190.0,-14293.59,0.1949
44680,1,255.5,-7754.66,0.198
44681,1,116.86,8309.86,0.2063
44682,1,43.32,82345.66,0.2062
44683,1,690.82,-6012.36,0.2058
44684,1,250.9,50901.87,0.2082
44685,1,69.32,95935.59,0.2084
44688,1,38.09,365439.55,0.2043
45314,1,3148.86,-1283.37,0.1913
45315,1,3916.1,6281.08,0.1887
45316,1,1301.41,27709.53,0.1828
45317,1,20.9,255146.9,0.1808
45322,1,10.41,544817.03,0.1895
45323,1,78.79,264517.01,0.194
45325,1,964.26,548552.78,0.1927
45327,1,116.51,3061947.73,0.1938
45328,1,440.45,1559879.34,0.1841
45329,1,772.66,431925.13,0.1796
45330,1,1231.29,296788.87,0.1766
45331,1,1074.59,205092.47,0.1729
45332,1,10.25,395548.63,0.1789
45342,1,157.18,80152.41,0.2383
45343,2,605.04,19367.25,0.2489
45344,2,1250.18,3095.04,0.2436
45345,2,971.02,2522.81,0.2422
45346,2,1469.55,-19946.74,0.2462
45347,2,975.9,-25056.56,0.2409
45348,1,1325.45,-18250.27,0.2399
45349,1,838.25,-25099.33,0.2345
45350,1,734.52,-33318.63,0.2273
45351,1,413.3,-27808.87,0.2239
45352,1,359.61,-33988.06,0.2278
45353,1,65.2,17585.66,0.225
45354,1,164.62,-25820.24,0.2202
45355,1,322.09,27101.51,0.2176
45356,1,532.35,16579.8,0.2171
45357,1,481.35,13029.94,0.2164
45358,1,235.65,-23979.09,0.2147
45359,1,375.03,-20818.08,0.2125
45360,1,570.72,-9244.65,0.2054
45361,1,177.86,-26046.77,0.206
45362,1,104.49,-18979.16,0.2028
45363,1,249.33,-13776.74,0.1995
45364,1,331.32,-3675.31,0.1996
45365,1,20.83,242125.31,0.207
45367,1,1150.27,33525.54,0.21
45368,1,530.22,65745.26,0.2104
45369,1,83.36,37240.61,0.2072
45370,1,23.55,336145.36,0.2079
45371,1,268.57,197027.11,0.2079
45372,1,616.45,232484.95,0.2045
45373,1,175.17,248323.37,0.2059
45374,1,416.77,360348.11,0.2123
45375,1,1021.19,486369.85,0.2082
45376,1,155.63,578375.99,0.206
45998,1,2942.62,4224.91,0.1928
45999,1,3791.74,3568.76,0.1884
46000,1,1319.92,24995.52,0.1834
46001,1,34.12,171146.37,0.1851
46002,1,135.52,36748.9,0.1872
46004,1,61.3,187571.83,0.1969
46005,1,576.33,94546.83,0.196
46007,1,1292.99,256550.42,0.1956
46008,1,920.74,522572.84,0.1981
46011,1,152.47,2989046.73,0.1923
46012,1,369.67,1535774.78,0.1838
46013,1,714.21,737080.51,0.1796
46014,1,1481.15,211332.78,0.1773
46015,1,520.47,295102.82,0.1713
46016,1,23.46,378038.87,0.1729
46025,1,13.04,380827.65,0.2406
46026,2,160.07,37491.71,0.2429
46027,2,601.42,7230.12,0.2487
46028,2,987.49,16903.44,0.2462
46029,2,1791.55,-15499.52,0.2479
46030,2,2669.46,-32734.34,0.2481
46031,2,1108.75,-31360.9,0.2424
46032,2,1361.9,-19682.46,0.2412
46033,1,564.44,-28972.9,0.2349
46034,1,468.74,-32718.9,0.2309
46035,1,444.23,-31077.91,0.2273
46036,1,686.03,-33970.39,0.2287
46037,1,183.15,-36943.53,0.2272
46038,1,609.85,-20773.93,0.2183
46039,1,463.63,-10305.49,0.2208
46040,1,679.59,-17261.07,0.2196
46041,1,661.32,1627.18,0.2165
46042,1,594.33,-16084.12,0.2162
46043,1,127.8,-26390.79,0.2132
46044,1,356.16,-2974.48,0.2055
46045,1,778.59,-20489.48,0.2078
46046,1,414.6,17234.53,0.2028
46047,1,891.89,2507.99,0.201
46048,1,164.15,-1459.54,0.2054
46049,1,100.59,20163.74,0.209
46050,1,77.04,63105.92,0.2124
46051,1,1000.45,29245.67,0.214
46052,1,951.72,93404.77,0.2123
46053,1,118.92,84754.37,0.2094
46054,1,139.96,99133.29,0.2062
46055,1,853.61,196321.29,0.2065
46056,1,246.29,210928.01,0.2062
46058,1,322.85,351440.43,0.2129
46059,1,1686.05,415550.56,0.2087
46060,1,1044.55,432744.31,0.2023
46063,1,305.86,270801.99,0.2066
46064,1,18.99,577902.19,0.2071
46682,1,3343.61,29569.95,0.1939
46683,1,3195.56,20066.75,0.1888
46684,1,2237.97,21105.29,0.1852
46685,1,945.89,12812.43,0.1895
46686,1,497.32,17325.42,0.1907
46687,1,8.54,452196.4,0.1936
46688,1,714.36,80000.83,0.1984
46690,1,2480.35,157816.3,0.1961
46691,1,2445.85,220490.85,0.1936
46692,1,1132.84,447981.65,0.1942
46693,1,255.39,641684.12,0.1978
46694,1,103.15,6012555.4,0.2022
46695,1,98.79,3009564.78,0.1937
46696,1,391.1,2316817.93,0.1876
46697,1,1015.56,715894.0,0.1798
46698,1,428.81,293017.36,0.1776
46699,1,53.72,152364.58,0.1792
46701,1,9.33,521724.64,0.186
46705,1,62.79,270885.89,0.2349
46709,2,29.06,253762.39,0.2456
46710,2,32.43,172871.54,0.2518
46711,2,625.78,39762.71,0.2468
46712,2,625.03,20194.21,0.2461
46713,2,1244.21,-20694.92,0.2475
46714,2,2124.71,-35813.31,0.2471
46715,2,1402.84,-22691.55,0.2454
46716,2,1045.5,-25027.05,0.2415
46717,1,1431.93,-30136.67,0.24
46718,1,1992.76,-38839.16,0.237
46719,1,576.01,-28177.68,0.2324
46720,1,231.29,-35039.58,0.2333
46721,1,744.5,-19635.42,0.226
46722,1,1100.15,-17925.84,0.2211
46723,1,407.28,-17422.96,0.2244
46724,1,461.22,-19859.08,0.2222
46725,1,291.27,-14284.83,0.2168
46726,1,116.24,-34551.34,0.2177
46727,1,116.37,-28330.24,0.2167
46728,1,394.45,-18613.16,0.2081
46729,1,514.37,-9747.71,0.2116
46730,1,143.58,-16633.17,0.2064
46731,1,586.97,13114.3,0.204
46732,1,103.7,7503.0,0.2086
46733,1,74.84,75043.86,0.2062
46734,1,1006.33,90780.51,0.2101
46735,1,913.01,79813.5,0.2146
46736,1,311.82,60385.13,0.2092
46737,1,650.39,90827.13,0.2065
46738,1,105.06,91003.54,0.2047
46739,1,104.0,153593.13,0.2087
46741,1,9.43,541767.18,0.2119
46742,1,5.8,740378.19,0.2154
46743,1,785.68,322401.92,0.2111
46744,1,1732.29,393106.17,0.2021
46747,1,192.6,304622.1,0.2066
46748,1,276.68,355646.63,0.2054
46753,1,939.28,166012.54,0.2309
46755,1,332.46,189097.87,0.2328
47039,1,69.07,42225.32,0.2083
47040,1,347.23,-3039.5,0.2081
47041,1,64.52,51662.28,0.2061
47045,1,567.6,-1708.54,0.2086
47046,1,1795.64,-2180.14,0.2084
47047,1,1477.35,-1879.2,0.2095
47048,1,144.86,-2802.52,0.2098
47366,1,3073.25,22053.72,0.1926
47367,1,2542.43,33265.64,0.1873
47368,1,2214.15,42083.47,0.186
47369,1,2533.7,14820.77,0.1877
47370,1,2222.71,49864.79,0.1893
47371,1,2394.62,85974.4,0.1911
47372,1,2800.19,99075.89,0.1975
47373,1,1799.08,156882.31,0.1975
47374,1,2132.71,190118.07,0.1967
47375,1,1668.39,256484.56,0.1946
47376,1,956.37,469742.44,0.1958
47377,1,222.79,516977.5,0.1975
47378,1,300.44,3387335.92,0.2005
47379,1,302.42,2810603.47,0.1929
47380,1,323.11,1037875.8,0.1855
47381,1,776.5,603774.59,0.1795
47382,1,269.61,452821.63,0.1766
47383,1,39.58,215093.43,0.1785
47385,1,11.62,410310.34,0.1911
47389,1,188.19,190187.62,0.2378
47390,2,61.74,245250.31,0.2428
47391,2,33.3,184653.29,0.2518
47392,2,30.23,190582.63,0.2551
47393,2,210.62,105243.81,0.2484
47394,2,687.12,26906.54,0.254
47395,2,1022.46,-6873.94,0.2517
47396,2,1270.75,-22984.28,0.251
47397,2,1613.81,-27560.38,0.2497
47398,2,3525.79,-33892.0,0.2488
47399,2,2931.72,-37752.12,0.2481
47400,2,2352.56,-40854.21,0.2473
47401,2,1681.79,-27774.34,0.2427
47402,1,613.18,-34959.13,0.2403
47403,1,398.24,-23251.5,0.2362
47404,1,253.14,-33614.68,0.2336
47405,1,323.96,-35311.0,0.2294
47406,1,869.97,-18441.8,0.2275
47407,1,362.11,-30662.1,0.2291
47408,1,587.82,-26096.12,0.2217
47409,1,553.41,-15252.89,0.2184
47410,1,237.91,-23304.79,0.2206
47411,1,186.14,-31268.8,0.2154
47412,1,591.42,-19717.45,0.2099
47413,1,245.06,-25318.79,0.2141
47414,1,646.3,-9994.31,0.2072
47415,1,1966.66,-239.52,0.2053
47416,1,25.87,201862.97,0.2079
47417,1,252.6,69063.49,0.2076
47418,1,918.99,72432.75,0.2102
47419,1,121.86,62775.91,0.214
47420,1,6.94,503636.62,0.2154
47421,1,661.69,112288.22,0.2077
47422,1,35.05,243751.49,0.208
47423,1,60.37,158623.46,0.2083
47425,1,6.84,634508.53,0.2085
47427,1,190.81,247780.38,0.2132
47428,1,1807.61,394820.2,0.2057
47429,1,251.57,339408.86,0.2014
47430,1,101.56,64216.02,0.2013
47431,1,18.26,588539.8,0.2046
47432,1,509.44,352849.65,0.2043
47433,1,10.17,657613.96,0.2064
47437,1,943.36,121631.55,0.2318
47438,1,2588.28,145352.94,0.2341
47439,1,2092.21,146956.66,0.2336
47440,1,3396.1,173410.3,0.2345
47441,1,3364.3,150983.86,0.2345
47442,1,1736.49,75107.62,0.2353
47443,1,1430.22,91871.4,0.2352
47444,1,949.26,80769.19,0.2345
47445,1,177.07,24031.76,0.2361
47723,1,1285.84,-3160.5,0.2094
47724,1,3485.01,-3050.23,0.2089
47725,1,450.46,-3264.41,0.2075
47727,1,6.16,472792.63,0.208
47728,1,730.02,-2730.57,0.2076
47729,1,1464.39,-4434.14,0.2083
47730,1,1751.07,-3731.87,0.2076
47731,1,3127.92,-3210.74,0.2112
47732,1,2587.41,-2267.56,0.2114
47733,1,801.77,-3293.95,0.2099
48051,1,1756.32,44099.1,0.1878
48052,1,1877.36,45170.08,0.1854
48053,1,1716.62,16780.41,0.1869
48054,1,2663.85,76278.46,0.1869
48055,1,3071.93,90042.64,0.1881
48056,1,2026.03,185258.95,0.1941
48057,1,1790.15,278397.33,0.1955
48058,1,632.49,216425.03,0.1944
48060,1,400.42,1130733.35,0.2008
48061,1,5.45,1709065.03,0.2002
48062,1,355.45,2372966.96,0.1958
48063,1,532.12,2106072.65,0.1889
48064,1,886.25,664717.02,0.182
48065,1,400.53,302092.23,0.1798
48066,1,266.09,697254.88,0.178
48073,2,55.32,259415.58,0.2414
48074,2,33.11,186761.63,0.2529
48075,2,42.44,136829.94,0.2536
48076,2,190.61,50823.48,0.253
48077,2,144.61,43334.5,0.2533
48078,2,409.84,27793.52,0.2531
48079,2,2260.85,-29328.87,0.2543
48080,2,2134.49,-33259.62,0.2529
48081,2,2986.88,-35866.98,0.2508
48082,2,4334.29,-34222.87,0.2499
48083,2,3828.3,-39634.0,0.248
48084,2,2134.49,-39077.8,0.2474
48085,2,730.75,-26732.27,0.2451
48086,2,390.37,-31253.18,0.2413
48087,1,478.1,-24315.78,0.2394
48088,1,754.21,-24991.49,0.2346
48089,1,479.26,-15939.51,0.2302
48090,1,723.78,-25279.21,0.2305
48091,1,329.69,-27635.85,0.2305
48092,1,568.86,-24287.76,0.2233
48093,1,759.1,-26306.14,0.2204
48094,1,463.55,-27494.17,0.2213
48095,1,426.28,-16608.55,0.2171
48096,1,1312.29,-5004.52,0.2137
48097,1,1047.98,3098.1,0.214
48098,1,975.13,1401.08,0.2096
48099,1,617.19,1780.26,0.2077
48100,1,56.31,91087.68,0.2098
48101,1,1295.81,114686.35,0.209
48102,1,1467.01,69725.92,0.2115
48103,1,384.31,60760.33,0.2094
48104,1,21.15,291487.28,0.2113
48105,1,542.68,139182.98,0.2066
48106,1,221.38,150696.88,0.207
48107,1,421.58,167654.48,0.2107
48108,1,216.69,145286.02,0.2125
48109,1,122.8,172735.66,0.2114
48110,1,40.5,304305.02,0.2089
48111,1,385.86,279696.71,0.2134
48112,1,424.4,291399.92,0.2102
48113,1,430.82,253249.05,0.2023
48114,1,587.15,203646.33,0.2017
48115,1,27.86,273264.85,0.2097
48116,1,337.41,232843.55,0.2067
48121,1,458.92,132066.94,0.2296
48122,1,2956.5,131456.18,0.2345
48123,1,3251.02,152504.23,0.2345
48124,1,4534.03,176911.71,0.2356
48125,1,4358.55,145629.11,0.2363
48126,1,3092.26,90221.29,0.2371
48127,1,2758.81,61102.07,0.2365
48128,1,2583.21,26419.79,0.2358
48129,1,2143.03,7179.71,0.2356
48130,1,1933.83,8691.08,0.2348
48131,1,1374.49,20874.93,0.2342
48132,1,1089.66,11874.28,0.2322
48133,1,796.97,-6497.04,0.2296
48134,1,492.87,39081.81,0.2315
48135,1,227.59,39186.33,0.229
48407,1,2961.51,-3579.59,0.208
48408,1,3297.93,-3527.36,0.2073
48409,1,1935.59,-3651.46,0.2069
48410,1,402.04,-4573.72,0.2058
48411,1,1263.93,-4649.76,0.2079
48412,1,2092.03,-2893.66,0.2084
48413,1,3180.19,-2947.69,0.2096
48414,1,1996.78,-4454.1,0.2099
48415,1,3273.44,-3589.37,0.2124
48416,1,3005.54,-2930.13,0.213
48417,1,1972.53,-2146.08,0.2119
48418,1,232.85,-2959.96,0.2121
48736,1,747.07,85677.58,0.1855
48737,1,917.08,56910.01,0.1868
48738,1,1327.07,126890.01,0.1851
48739,1,1679.59,140868.6,0.1847
48740,1,1234.83,140695.66,0.1929
48741,1,846.52,434037.02,0.1967
48742,1,418.49,525073.34,0.1979
48743,1,222.9,230958.72,0.201
48744,1,233.44,2348072.57,0.2019
48745,1,387.28,2032390.1,0.1954
48746,1,601.53,1907154.24,0.1913
48747,1,1030.66,730715.87,0.1854
48748,1,1516.18,471041.46,0.1801
48749,1,431.36,258397.99,0.1796
48750,1,7.75,446136.75,0.189
48752,1,22.47,366437.51,0.1957
48757,2,77.57,188717.82,0.2413
48758,2,50.8,193759.96,0.2494
48759,2,5.22,537448.49,0.2532
48760,2,145.39,50765.13,0.253
48761,2,627.0,-28881.6,0.2554
48762,2,1438.53,-33538.65,0.2553
48763,2,3224.68,-32471.88,0.255
48764,2,3085.14,-35046.83,0.2528
48765,2,3698.56,-32978.05,0.252
48766,2,3289.17,-36749.85,0.251
48767,2,1183.42,-38612.11,0.2497
48768,2,138.34,-42559.14,0.2503
48769,2,929.63,-40946.65,0.2481
48770,2,835.41,-25515.73,0.2429
48771,2,629.43,-26758.5,0.2421
48772,1,377.28,-18822.41,0.2342
48773,1,1429.63,-12893.6,0.2322
48774,1,512.85,-32530.14,0.2306
48775,1,1046.56,-23153.52,0.226
48776,1,2088.03,-14767.27,0.2248
48777,1,1606.97,-10164.66,0.2239
48778,1,576.94,-13322.63,0.2239
48779,1,854.23,-16254.51,0.2207
48780,1,1643.09,4624.6,0.218
48781,1,2181.54,9829.56,0.2151
48782,1,862.68,18235.42,0.2131
48783,1,755.38,22549.41,0.2104
48784,1,793.26,67149.39,0.208
48785,1,306.28,213378.69,0.2077
48786,1,221.0,81829.64,0.2099
48787,1,20.03,274005.24,0.2091
48789,1,791.95,136771.85,0.2077
48790,1,17.89,360735.04,0.2072
48791,1,940.96,198694.17,0.2083
48792,1,188.61,161314.75,0.214
48793,1,341.39,181633.23,0.2119
48794,1,123.58,174302.76,0.215
48795,1,62.19,288305.13,0.2117
48796,1,21.39,324394.16,0.2115
48797,1,240.49,337921.05,0.2063
48798,1,2894.92,543240.36,0.2031
48799,1,31.42,565853.76,0.2017
48800,1,75.0,173803.47,0.2008
48805,1,46.39,251087.13,0.2252
48806,1,3046.38,148627.0,0.2337
48807,1,3218.07,161700.81,0.234
48808,1,4438.48,183307.9,0.2362
48809,1,3716.23,106225.25,0.2367
48810,1,2810.36,68857.87,0.2379
48811,1,2784.95,56912.29,0.2379
48812,1,3119.04,57898.8,0.2373
48813,1,2153.25,7962.97,0.2369
48814,1,2966.77,20442.43,0.2365
48815,1,2740.98,71775.3,0.236
48816,1,1724.21,11806.83,0.2345
48817,1,2333.62,13834.83,0.2333
48818,1,2886.84,51820.3,0.2333
48819,1,2508.0,31075.07,0.2296
48820,1,3179.17,54200.13,0.2295
48821,1,1927.85,4344.85,0.2337
48822,1,2035.38,22591.95,0.2358
48823,1,1498.14,43586.71,0.2367
48824,1,790.07,34894.98,0.2365
49090,1,235.44,-4407.4,0.2106
49091,1,4489.9,-4611.2,0.2087
49092,1,3672.73,-4556.14,0.2081
49093,1,2476.82,-3349.95,0.2068
49094,1,2256.9,-4453.78,0.2067
49095,1,2020.01,-4931.46,0.2095
49096,1,2308.14,-2789.99,0.2103
49097,1,2869.32,-3663.54,0.2104
49098,1,3098.62,-4461.64,0.2111
49099,1,3575.58,-2436.38,0.2141
49100,1,2110.36,-3879.38,0.2133
49101,1,1626.61,-1799.69,0.2118
49102,1,574.8,-3208.77,0.2105
49418,1,1126.02,37787.04,0.1869
49419,1,1402.85,29222.78,0.185
49420,1,1055.67,33140.61,0.1852
49421,1,546.46,37707.71,0.1864
49422,1,1019.62,65468.2,0.1853
49423,1,820.56,72617.27,0.184
49424,1,559.58,181536.71,0.1943
49425,1,662.68,795876.57,0.1955
49426,1,1021.5,1265162.54,0.1961
49427,1,1544.57,480846.57,0.196
49428,1,2109.97,946471.72,0.194
49429,1,480.03,1086395.36,0.1915
49430,1,710.56,1345159.59,0.1883
49431,1,1090.48,591883.86,0.1863
49432,1,993.76,377245.43,0.1809
49433,1,179.22,94489.52,0.185
49434,1,43.01,156772.95,0.1911
49435,1,17.39,289347.45,0.1965
49436,1,61.83,176878.38,0.2091
49437,1,15.56,506679.77,0.2136
49441,2,47.61,157248.09,0.2435
49442,2,109.19,150558.31,0.2466
49443,2,156.56,223641.72,0.255
49444,2,1271.13,-2211.83,0.2628
49445,2,1496.65,-26895.22,0.2567
49446,2,2644.96,-31047.1,0.2543
49447,2,1559.5,-34333.01,0.2549
49448,2,1931.78,-32358.52,0.2548
49449,2,3381.39,-35339.85,0.2522
49450,2,1037.89,-37882.34,0.2495
49452,2,527.61,-44119.91,0.25
49453,2,1517.32,-45731.11,0.248
49454,2,1373.56,-46682.24,0.2472
49455,2,1091.9,-48128.0,0.2434
49456,1,611.03,-940.93,0.2387
49457,1,987.65,-12573.22,0.2368
49458,1,1392.91,-26187.3,0.2319
49459,1,3479.71,-16650.69,0.2282
49460,1,3053.51,-13616.32,0.2275
49461,1,807.06,-8932.36,0.2265
49462,1,1498.0,4834.28,0.2244
49463,1,1871.22,38055.25,0.2221
49464,1,1686.6,29064.06,0.219
49465,1,1670.92,10621.65,0.2165
49466,1,435.82,6390.34,0.2141
49467,1,1219.45,33928.9,0.2117
49468,1,973.1,51585.02,0.2112
49469,1,542.84,76255.32,0.2088
49470,1,225.21,84008.09,0.2068
49471,1,83.94,83532.24,0.2064
49473,1,276.81,117078.38,0.2056
49475,1,1266.15,173246.29,0.2059
49476,1,308.38,147060.2,0.2137
49477,1,143.29,94474.31,0.2129
49478,1,547.26,212043.81,0.2111
49479,1,358.6,227159.82,0.2104
49480,1,18.72,372110.8,0.2128
49481,1,640.51,267478.46,0.2112
49482,1,1910.17,547601.52,0.2072
49483,1,626.97,811622.06,0.2068
49484,1,654.17,583521.24,0.2051
49485,1,628.42,531367.0,0.2024
49490,1,1935.81,131561.27,0.231
49491,1,4268.83,170956.69,0.233
49492,1,4143.27,154118.11,0.2344
49493,1,3439.9,109126.76,0.2365
49494,1,2965.29,76866.13,0.2375
49495,1,1756.66,11833.92,0.2357
49496,1,2467.8,33318.85,0.2366
49497,1,1924.6,12537.92,0.2378
49498,1,3100.9,85871.87,0.2381
49499,1,2884.45,92848.5,0.2361
