*tech,year,sc_point_gid,capacity
wind-ons_1,2010,46046,114.0
wind-ons_2,2010,46729,44.0
wind-ons_1,2010,46730,28.2
wind-ons_2,2010,48781,156.0
wind-ons_4,2010,49464,7.2
wind-ons_3,2010,49465,228.6
wind-ons_5,2010,50148,94.0
wind-ons_3,2010,51516,54.0
wind-ons_7,2010,52200,168.0
wind-ons_7,2010,52969,9.7
wind-ons_6,2010,53567,122.8
wind-ons_5,2010,54935,31.0
wind-ons_6,2010,55619,234.0
wind-ons_7,2010,55705,104.2
wind-ons_6,2010,56302,98.9
wind-ons_6,2010,57670,62.9
wind-ons_6,2010,58354,174.0
wind-ons_8,2010,58684,4.5
wind-ons_4,2010,59037,95.0
wind-ons_8,2010,59201,0.93
wind-ons_8,2010,59203,2.0
wind-ons_3,2010,59721,136.3
wind-ons_7,2010,59854,18.0
wind-ons_7,2010,59885,0.93
wind-ons_8,2010,59886,1.3
wind-ons_7,2010,59889,10.4
wind-ons_8,2010,59899,180.0
wind-ons_1,2010,60405,95.4
wind-ons_7,2010,60569,0.93
wind-ons_7,2010,60570,1.2
wind-ons_7,2010,60571,2.0
wind-ons_7,2010,60572,2.1
wind-ons_7,2010,60574,25.0
wind-ons_8,2010,60583,25.5
wind-ons_9,2010,60738,42.0
wind-ons_8,2010,60739,66.0
wind-ons_2,2010,61089,30.0
wind-ons_7,2010,61253,0.93
wind-ons_7,2010,61255,1.9
wind-ons_7,2010,61256,2.1
wind-ons_7,2010,61257,9.2
wind-ons_5,2010,61772,78.0
wind-ons_7,2010,61937,0.93
wind-ons_7,2010,61939,1.7
wind-ons_8,2010,61940,2.1
wind-ons_7,2010,61941,8.4
wind-ons_8,2010,61942,20.0
wind-ons_9,2010,61943,51.0
wind-ons_9,2010,61944,60.0
wind-ons_9,2010,62107,57.0
wind-ons_7,2010,62544,30.0
wind-ons_8,2010,62590,31.5
wind-ons_7,2010,62621,0.93
wind-ons_7,2010,62623,1.7
wind-ons_7,2010,62624,2.0
wind-ons_8,2010,62625,8.0
wind-ons_9,2010,62628,40.5
wind-ons_4,2010,63139,6.6
wind-ons_3,2010,63140,98.7
wind-ons_7,2010,63305,0.93
wind-ons_7,2010,63307,1.7
wind-ons_7,2010,63308,2.0
wind-ons_8,2010,63309,5.2
wind-ons_8,2010,63310,19.98
wind-ons_9,2010,63311,49.5
wind-ons_8,2010,63312,100.5
wind-ons_7,2010,63314,150.0
wind-ons_9,2010,63474,4.5
wind-ons_4,2010,63823,9.9
wind-ons_3,2010,63824,30.9
wind-ons_4,2010,63825,60.0
wind-ons_8,2010,63912,101.4
wind-ons_8,2010,63958,40.5
wind-ons_6,2010,63989,0.93
wind-ons_7,2010,63990,1.0
wind-ons_7,2010,63991,1.7
wind-ons_8,2010,63992,2.0
wind-ons_7,2010,63996,100.0
wind-ons_8,2010,64596,135.0
wind-ons_8,2010,64642,40.5
wind-ons_8,2010,64643,115.5
wind-ons_7,2010,64673,0.93
wind-ons_7,2010,64674,0.97
wind-ons_7,2010,64675,1.7
wind-ons_7,2010,64677,4.2
wind-ons_2,2010,65191,24.0
wind-ons_7,2010,65357,0.9
wind-ons_7,2010,65358,0.97
wind-ons_8,2010,65359,1.7
wind-ons_7,2010,65360,2.0
wind-ons_8,2010,65361,4.2
wind-ons_7,2010,65362,15.6
wind-ons_5,2010,65363,43.06
wind-ons_1,2010,65874,1.7
wind-ons_2,2010,65875,72.0
wind-ons_8,2010,66010,48.0
wind-ons_8,2010,66011,118.5
wind-ons_7,2010,66041,0.9
wind-ons_7,2010,66042,0.97
wind-ons_7,2010,66043,1.5
wind-ons_7,2010,66044,2.0
wind-ons_8,2010,66045,4.2
wind-ons_2,2010,66559,100.5
wind-ons_4,2010,66560,101.0
wind-ons_8,2010,66694,48.0
wind-ons_8,2010,66695,6.0
wind-ons_7,2010,66725,0.9
wind-ons_7,2010,66726,0.97
wind-ons_8,2010,66727,1.3
wind-ons_7,2010,66728,2.0
wind-ons_2,2010,67243,35.4
wind-ons_8,2010,67379,149.0
wind-ons_8,2010,67409,0.9
wind-ons_8,2010,67410,0.97
wind-ons_8,2010,67411,1.3
wind-ons_6,2010,67412,2.0
wind-ons_7,2010,67538,54.0
wind-ons_8,2010,68062,49.5
wind-ons_7,2010,68093,0.7
wind-ons_8,2010,68094,0.97
wind-ons_6,2010,68221,30.55
wind-ons_6,2010,68222,100.5
wind-ons_8,2010,68746,49.5
wind-ons_7,2010,68777,0.7
wind-ons_5,2010,68778,0.97
wind-ons_7,2010,68905,16.5
wind-ons_6,2010,68906,19.5
wind-ons_4,2010,68919,5.2
wind-ons_1,2010,69293,8.3
wind-ons_8,2010,69430,50.6
wind-ons_8,2010,69431,114.0
wind-ons_5,2010,69462,0.97
wind-ons_5,2010,69591,52.0
wind-ons_1,2010,69979,60.0
wind-ons_8,2010,70114,61.5
wind-ons_8,2010,70115,148.5
wind-ons_5,2010,70145,0.4
wind-ons_5,2010,70146,0.97
wind-ons_6,2010,70274,68.5
wind-ons_1,2010,70662,31.3
wind-ons_7,2010,70830,0.97
wind-ons_7,2010,70959,52.5
wind-ons_6,2010,71345,24.6
wind-ons_7,2010,71514,0.97
wind-ons_8,2010,71643,78.0
wind-ons_3,2010,72028,3.3
wind-ons_8,2010,72165,2.6
wind-ons_7,2010,72197,0.04
wind-ons_6,2010,72198,0.97
wind-ons_6,2010,72345,24.0
wind-ons_5,2010,72712,9.9
wind-ons_8,2010,72849,4.5
wind-ons_6,2010,72881,0.02
wind-ons_8,2010,73533,11.9
wind-ons_8,2010,73535,180.0
wind-ons_5,2010,74764,41.0
wind-ons_4,2010,76132,102.3
wind-ons_7,2010,76334,42.57
wind-ons_6,2010,76857,18.9
wind-ons_8,2010,77702,30.0
wind-ons_5,2010,77800,11.5
wind-ons_5,2010,77801,81.0
wind-ons_8,2010,78957,19.5
wind-ons_3,2010,79169,45.5
wind-ons_4,2010,79551,72.0
wind-ons_8,2010,79641,39.0
wind-ons_9,2010,79755,43.2
wind-ons_3,2010,79853,30.55
wind-ons_3,2010,80235,132.0
wind-ons_5,2010,80538,87.5
wind-ons_5,2010,80539,126.0
wind-ons_4,2010,80918,25.0
wind-ons_8,2010,81009,99.0
wind-ons_9,2010,81122,12.9
wind-ons_10,2010,81124,102.0
wind-ons_3,2010,81223,60.0
wind-ons_3,2010,81601,5.0
wind-ons_2,2010,81602,76.5
wind-ons_9,2010,81806,11.88
wind-ons_9,2010,81807,67.7
wind-ons_4,2010,81906,68.5
wind-ons_3,2010,82285,9.9
wind-ons_2,2010,82286,100.7
wind-ons_9,2010,82490,11.0
wind-ons_6,2010,82590,34.5
wind-ons_3,2010,82970,102.9
wind-ons_9,2010,83175,54.0
wind-ons_6,2010,83274,16.5
wind-ons_3,2010,83653,10.0
wind-ons_6,2010,83744,1.3
wind-ons_9,2010,83859,44.55
wind-ons_3,2010,84337,25.2
wind-ons_5,2010,84428,4.9
wind-ons_8,2010,84510,0.97
wind-ons_7,2010,84512,2.0
wind-ons_7,2010,84513,2.1
wind-ons_9,2010,84542,3.6
wind-ons_9,2010,84574,1.8
wind-ons_6,2010,84643,45.5
wind-ons_9,2010,84657,1.5
wind-ons_8,2010,84658,1.8
wind-ons_3,2010,85020,8.0
wind-ons_2,2010,85021,81.0
wind-ons_3,2010,85063,21.0
wind-ons_6,2010,85112,17.0
wind-ons_8,2010,85194,0.93
wind-ons_9,2010,85195,1.3
wind-ons_8,2010,85196,2.0
wind-ons_8,2010,85197,2.0
wind-ons_7,2010,85198,9.8
wind-ons_3,2010,85705,100.8
wind-ons_5,2010,85796,25.0
wind-ons_8,2010,85878,0.93
wind-ons_9,2010,85879,1.3
wind-ons_8,2010,85880,1.7
wind-ons_8,2010,85881,2.0
wind-ons_7,2010,86012,100.5
wind-ons_4,2010,86389,90.0
wind-ons_4,2010,86480,28.8
wind-ons_8,2010,86562,0.93
wind-ons_9,2010,86563,1.3
wind-ons_9,2010,86564,1.7
wind-ons_8,2010,86565,2.0
wind-ons_8,2010,86567,13.5
wind-ons_7,2010,86569,99.0
wind-ons_5,2010,87164,41.4
wind-ons_9,2010,87246,0.93
wind-ons_8,2010,87248,1.7
wind-ons_8,2010,87249,2.0
wind-ons_8,2010,87250,3.9
wind-ons_7,2010,87251,12.0
wind-ons_7,2010,87252,32.0
wind-ons_7,2010,87253,98.8
wind-ons_7,2010,87254,60.0
wind-ons_9,2010,87279,13.5
wind-ons_8,2010,87312,59.0
wind-ons_2,2010,87798,8.4
wind-ons_5,2010,87848,99.0
wind-ons_9,2010,87901,1.3
wind-ons_9,2010,87930,0.93
wind-ons_9,2010,87931,1.0
wind-ons_7,2010,87932,1.5
wind-ons_8,2010,87934,3.8
wind-ons_7,2010,87935,11.8
wind-ons_7,2010,87938,43.5
wind-ons_8,2010,87996,51.2
wind-ons_8,2010,88064,37.5
wind-ons_5,2010,88532,99.0
wind-ons_9,2010,88585,1.3
wind-ons_9,2010,88614,0.9
wind-ons_8,2010,88616,1.3
wind-ons_8,2010,88617,2.0
wind-ons_8,2010,88618,3.0
wind-ons_7,2010,88619,11.6
wind-ons_8,2010,88621,91.1
wind-ons_8,2010,88748,30.0
wind-ons_9,2010,89269,25.0
wind-ons_9,2010,89298,0.9
wind-ons_9,2010,89299,0.97
wind-ons_9,2010,89300,1.3
wind-ons_9,2010,89301,2.0
wind-ons_8,2010,89303,11.2
wind-ons_7,2010,89305,85.5
wind-ons_6,2010,89306,100.7
wind-ons_7,2010,89419,9.0
wind-ons_9,2010,89953,40.5
wind-ons_9,2010,89986,1.2
wind-ons_7,2010,89988,10.5
wind-ons_6,2010,89990,99.0
wind-ons_8,2010,90049,69.0
wind-ons_7,2010,90104,37.8
wind-ons_9,2010,90637,50.4
wind-ons_8,2010,90670,0.9
wind-ons_6,2010,90672,10.5
wind-ons_7,2010,90674,98.2
wind-ons_7,2010,90675,150.0
wind-ons_7,2010,90789,62.5
wind-ons_8,2010,91267,12.14
wind-ons_8,2010,91354,0.7
wind-ons_8,2010,91358,98.0
wind-ons_8,2010,91472,26.0
wind-ons_6,2010,91473,52.5
wind-ons_5,2010,91474,3.0
wind-ons_6,2010,91485,20.0
wind-ons_9,2010,91951,16.8
wind-ons_8,2010,92038,0.7
wind-ons_8,2010,92041,49.6
wind-ons_9,2010,92156,24.0
wind-ons_6,2010,92169,6.6
wind-ons_1,2010,92585,10.5
wind-ons_8,2010,92722,0.6
wind-ons_7,2010,92727,123.0
wind-ons_2,2010,93270,64.5
wind-ons_9,2010,93319,25.0
wind-ons_9,2010,93373,51.0
wind-ons_9,2010,93406,0.5
wind-ons_7,2010,93409,43.5
wind-ons_8,2010,93525,34.5
wind-ons_10,2010,93526,64.5
wind-ons_9,2010,93527,14.0
wind-ons_2,2010,93953,21.0
wind-ons_8,2010,94093,42.0
wind-ons_7,2010,94094,80.0
wind-ons_10,2010,94209,29.4
wind-ons_8,2010,94211,72.0
wind-ons_6,2010,94212,102.0
wind-ons_9,2010,94687,48.86
wind-ons_7,2010,94778,80.0
wind-ons_9,2010,94854,1.8
wind-ons_4,2010,94896,100.5
wind-ons_7,2010,95371,99.0
wind-ons_9,2010,95462,80.0
wind-ons_10,2010,95577,15.0
wind-ons_7,2010,96055,99.0
wind-ons_8,2010,96147,104.3
wind-ons_4,2010,96264,66.0
wind-ons_6,2010,96739,142.2
wind-ons_8,2010,96830,78.0
wind-ons_7,2010,96946,30.0
wind-ons_8,2010,97513,29.7
wind-ons_9,2010,97514,4.5
wind-ons_8,2010,97516,160.5
wind-ons_8,2010,97517,138.0
wind-ons_7,2010,98106,1.8
wind-ons_8,2010,98198,75.0
wind-ons_7,2010,98275,1.8
wind-ons_7,2010,98790,15.92
wind-ons_8,2010,98880,2.3
wind-ons_8,2010,98881,20.0
wind-ons_8,2010,99008,7.5
wind-ons_8,2010,99566,66.0
wind-ons_9,2010,99569,60.0
wind-ons_8,2010,99573,246.0
wind-ons_9,2010,100158,24.8
wind-ons_8,2010,100249,16.2
wind-ons_9,2010,100253,1.7
wind-ons_8,2010,100257,54.0
wind-ons_9,2010,100842,29.4
wind-ons_8,2010,100900,8.91
wind-ons_9,2010,100936,150.0
wind-ons_8,2010,100981,162.0
wind-ons_9,2010,101526,42.0
wind-ons_9,2010,101584,8.91
wind-ons_8,2010,101620,150.0
wind-ons_8,2010,101621,199.0
wind-ons_8,2010,101665,130.5
wind-ons_10,2010,102210,64.08
wind-ons_9,2010,102268,8.91
wind-ons_8,2010,102303,100.0
wind-ons_8,2010,102304,150.0
wind-ons_8,2010,102305,174.8
wind-ons_8,2010,102327,1.5
wind-ons_8,2010,102349,84.0
wind-ons_6,2010,102380,1.8
wind-ons_9,2010,102984,2.0
wind-ons_8,2010,102985,15.0
wind-ons_8,2010,102988,150.0
wind-ons_6,2010,103064,1.8
wind-ons_8,2010,103669,14.7
wind-ons_8,2010,103670,62.2
wind-ons_8,2010,103671,99.0
wind-ons_9,2010,103672,84.0
wind-ons_8,2010,103717,101.3
wind-ons_8,2010,104356,66.0
wind-ons_8,2010,104401,99.0
wind-ons_8,2010,105064,99.0
wind-ons_9,2010,105719,0.9
wind-ons_9,2010,106329,42.0
wind-ons_9,2010,107013,54.0
wind-ons_8,2010,107116,53.0
wind-ons_9,2010,107741,59.4
wind-ons_8,2010,107775,78.0
wind-ons_8,2010,107800,49.5
wind-ons_8,2010,107802,217.5
wind-ons_4,2010,107872,60.0
wind-ons_8,2010,108380,22.5
wind-ons_8,2010,108381,221.0
wind-ons_9,2010,108425,54.27
wind-ons_8,2010,108458,35.0
wind-ons_8,2010,108459,72.0
wind-ons_8,2010,108484,10.5
wind-ons_8,2010,108486,213.8
wind-ons_5,2010,108556,6.0
wind-ons_5,2010,108557,100.0
wind-ons_5,2010,108559,150.0
wind-ons_8,2010,109168,2.5
wind-ons_8,2010,109169,150.0
wind-ons_8,2010,109170,210.9
wind-ons_6,2010,109243,14.0
wind-ons_8,2010,109748,29.7
wind-ons_7,2010,109826,21.0
wind-ons_8,2010,109852,1.5
wind-ons_9,2010,109874,100.0
wind-ons_10,2010,110475,0.7
wind-ons_8,2010,110559,180.0
wind-ons_10,2010,111159,0.7
wind-ons_8,2010,111800,60.0
wind-ons_8,2010,111905,100.5
wind-ons_2,2010,112433,18.9
wind-ons_7,2010,112611,37.7
wind-ons_7,2010,113168,79.5
wind-ons_8,2010,113273,80.0
wind-ons_8,2010,113957,76.2
wind-ons_7,2010,113979,22.0
wind-ons_9,2010,114588,105.0
wind-ons_8,2010,114641,51.0
wind-ons_9,2010,115272,100.8
wind-ons_9,2010,115904,151.8
wind-ons_8,2010,115956,99.0
wind-ons_8,2010,116009,8.4
wind-ons_5,2010,116032,20.0
wind-ons_9,2010,116640,96.0
wind-ons_8,2010,116693,1.7
wind-ons_9,2010,117272,157.5
wind-ons_8,2010,118062,106.0
wind-ons_9,2010,118639,1.5
wind-ons_9,2010,118640,147.0
wind-ons_9,2010,118692,100.5
wind-ons_7,2010,119430,100.5
wind-ons_8,2010,120007,4.0
wind-ons_9,2010,120060,112.2
wind-ons_7,2010,120798,72.0
wind-ons_5,2010,122691,203.5
wind-ons_7,2010,122850,2.5
wind-ons_9,2010,123427,75.0
wind-ons_7,2010,126941,5.0
wind-ons_9,2010,127584,50.0
wind-ons_10,2010,128214,1.5
wind-ons_10,2010,128215,162.0
wind-ons_9,2010,128952,44.0
wind-ons_9,2010,129637,150.0
wind-ons_7,2010,130423,27.0
wind-ons_9,2010,131005,148.5
wind-ons_6,2010,131105,0.7
wind-ons_5,2010,131106,0.7
wind-ons_6,2010,131107,0.7
wind-ons_6,2010,132311,204.0
wind-ons_6,2010,132414,56.7
wind-ons_7,2010,133098,50.4
wind-ons_7,2010,133782,50.4
wind-ons_7,2010,134467,146.0
wind-ons_9,2010,135793,98.9
wind-ons_9,2010,135794,60.0
wind-ons_5,2010,136323,36.0
wind-ons_9,2010,136414,20.0
wind-ons_9,2010,136478,91.4
wind-ons_4,2010,136993,1.5
wind-ons_2,2010,136994,2.4
wind-ons_3,2010,136995,7.5
wind-ons_4,2010,137679,8.3
wind-ons_3,2010,137680,18.0
wind-ons_8,2010,137782,90.0
wind-ons_9,2010,137845,99.0
wind-ons_5,2010,138362,3.0
wind-ons_4,2010,138364,18.4
wind-ons_3,2010,138366,38.0
wind-ons_4,2010,139046,4.2
wind-ons_3,2010,139049,28.7
wind-ons_4,2010,139730,6.5
wind-ons_5,2010,139731,15.5
wind-ons_4,2010,139733,30.75
wind-ons_9,2010,139897,94.5
wind-ons_4,2010,140416,22.0
wind-ons_10,2010,141779,0.1
wind-ons_8,2010,141780,1.6
wind-ons_7,2010,141781,3.4
wind-ons_8,2010,141949,74.3
wind-ons_7,2010,142465,4.5
wind-ons_6,2010,142466,13.1
wind-ons_3,2010,142468,29.0
wind-ons_2,2010,142469,42.6
wind-ons_6,2010,143149,6.5
wind-ons_8,2010,143253,0.6
wind-ons_6,2010,143835,22.2
wind-ons_4,2010,143836,31.0
wind-ons_5,2010,143844,30.0
wind-ons_8,2010,143937,0.7
wind-ons_1,2010,144517,8.7
wind-ons_4,2010,144518,17.0
wind-ons_3,2010,144519,24.0
wind-ons_3,2010,144529,150.0
wind-ons_6,2010,144685,40.5
wind-ons_3,2010,145200,3.5
wind-ons_1,2010,145201,9.6
wind-ons_2,2010,145203,25.3
wind-ons_10,2010,145305,30.0
wind-ons_3,2010,145884,5.4
wind-ons_2,2010,145885,11.7
wind-ons_1,2010,145886,20.5
wind-ons_3,2010,145890,67.0
wind-ons_3,2010,145891,88.5
wind-ons_10,2010,145989,80.0
wind-ons_9,2010,146053,25.5
wind-ons_3,2010,146568,7.3
wind-ons_3,2010,146569,15.3
wind-ons_2,2010,146580,114.0
wind-ons_10,2010,146673,100.0
wind-ons_5,2010,146737,25.5
wind-ons_5,2010,146738,123.0
wind-ons_5,2010,147252,8.0
wind-ons_4,2010,147253,16.2
wind-ons_4,2010,147254,22.4
wind-ons_3,2010,147255,33.6
wind-ons_1,2010,147257,60.3
wind-ons_6,2010,147421,25.5
wind-ons_6,2010,147422,120.0
wind-ons_4,2010,147935,3.0
wind-ons_2,2010,147936,9.1
wind-ons_1,2010,147937,17.3
wind-ons_2,2010,147938,23.1
wind-ons_2,2010,147940,46.9
wind-ons_3,2010,147941,63.0
wind-ons_8,2010,148105,25.5
wind-ons_7,2010,148618,1.8
wind-ons_3,2010,148619,3.7
wind-ons_2,2010,148620,11.6
wind-ons_2,2010,148621,20.0
wind-ons_3,2010,148623,38.9
wind-ons_5,2010,148629,135.0
wind-ons_6,2010,148789,18.9
wind-ons_5,2010,149304,13.6
wind-ons_5,2010,149305,20.5
wind-ons_4,2010,149307,43.4
wind-ons_4,2010,149308,50.0
wind-ons_9,2010,149474,106.5
wind-ons_6,2010,149986,2.1
wind-ons_8,2010,149987,7.4
wind-ons_7,2010,149989,21.7
wind-ons_5,2010,149990,30.75
wind-ons_2,2010,149991,45.0
wind-ons_2,2010,149992,59.6
wind-ons_3,2010,149993,76.9
wind-ons_7,2010,150158,101.2
wind-ons_8,2010,150672,16.5
wind-ons_5,2010,150682,61.8
wind-ons_5,2010,151366,54.0
wind-ons_10,2010,152144,0.6
wind-ons_6,2010,154261,80.0
wind-ons_7,2010,154944,10.0
wind-ons_6,2010,154946,126.5
wind-ons_8,2010,155564,90.0
wind-ons_7,2010,155628,10.0
wind-ons_7,2010,155629,80.5
wind-ons_6,2010,155633,156.0
wind-ons_7,2010,156312,10.0
wind-ons_6,2010,156313,79.8
wind-ons_7,2010,156314,124.7
wind-ons_6,2010,156317,44.0
wind-ons_6,2010,156318,204.0
wind-ons_2,2010,156884,63.0
wind-ons_7,2010,156996,10.0
wind-ons_6,2010,156998,124.2
wind-ons_6,2010,157000,170.2
wind-ons_6,2010,157002,9.0
wind-ons_6,2010,157680,10.0
wind-ons_7,2010,157681,79.92
wind-ons_7,2010,158364,10.0
wind-ons_7,2010,158365,79.5
wind-ons_7,2010,158366,121.9
wind-ons_7,2010,158368,168.0
wind-ons_7,2010,159050,60.0
wind-ons_6,2010,159055,216.0
wind-ons_7,2010,159732,8.8
wind-ons_7,2010,159733,75.0
wind-ons_6,2010,159734,60.6
wind-ons_6,2010,159735,150.0
wind-ons_7,2010,159736,1.5
wind-ons_6,2010,159739,25.0
wind-ons_7,2010,160417,73.5
wind-ons_7,2010,160418,120.0
wind-ons_6,2010,160423,204.0
wind-ons_7,2010,161100,3.0
wind-ons_7,2010,161101,69.53
wind-ons_7,2010,161102,120.0
wind-ons_7,2010,161103,150.0
wind-ons_6,2010,161104,167.7
wind-ons_6,2010,161106,180.0
wind-ons_6,2010,161107,28.5
wind-ons_7,2010,161784,2.64
wind-ons_6,2010,161787,90.0
wind-ons_6,2010,161790,29.0
wind-ons_6,2010,161791,78.0
wind-ons_7,2010,162471,60.0
wind-ons_6,2010,162475,153.5
wind-ons_7,2010,163837,63.0
wind-ons_7,2010,163838,120.0
wind-ons_7,2010,164520,0.92
wind-ons_7,2010,164521,78.0
wind-ons_7,2010,165204,0.6
wind-ons_7,2010,165206,114.0
wind-ons_7,2010,165208,162.3
wind-ons_6,2010,165209,192.0
wind-ons_6,2010,165890,114.0
wind-ons_6,2010,165893,5.0
wind-ons_5,2010,166572,0.16
wind-ons_6,2010,166573,59.4
wind-ons_6,2010,166574,112.5
wind-ons_7,2010,167256,0.08
wind-ons_5,2010,167257,58.8
wind-ons_5,2010,167258,112.5
wind-ons_6,2010,167940,0.07
wind-ons_7,2010,167941,57.0
wind-ons_7,2010,167943,149.5
wind-ons_6,2010,168624,0.07
wind-ons_6,2010,168628,160.84
wind-ons_5,2010,168630,200.0
wind-ons_6,2010,168633,216.0
wind-ons_5,2010,169310,101.2
wind-ons_5,2010,169313,180.0
wind-ons_6,2010,169317,83.0
wind-ons_5,2010,169993,49.5
wind-ons_5,2010,169997,6.0
wind-ons_5,2010,169999,210.0
wind-ons_5,2010,170000,228.0
wind-ons_5,2010,170683,13.5
wind-ons_5,2010,170684,21.0
wind-ons_6,2010,171361,37.5
wind-ons_5,2010,171362,98.8
wind-ons_5,2010,171363,126.0
wind-ons_6,2010,172045,34.3
wind-ons_5,2010,172047,18.0
wind-ons_6,2010,172729,32.52
wind-ons_6,2010,172730,91.58
wind-ons_5,2010,172735,198.0
wind-ons_6,2010,173414,91.2
wind-ons_6,2010,173419,16.5
wind-ons_6,2010,173421,180.0
wind-ons_6,2010,174098,91.2
wind-ons_6,2010,174099,130.5
wind-ons_7,2010,174101,180.0
wind-ons_5,2010,174105,98.0
wind-ons_6,2010,174784,153.9
wind-ons_5,2010,174789,73.2
wind-ons_7,2010,175465,17.64
wind-ons_6,2010,175466,89.5
wind-ons_6,2010,175468,152.0
wind-ons_5,2010,175473,150.0
wind-ons_6,2010,176149,10.0
wind-ons_5,2010,176150,84.0
wind-ons_5,2010,176153,180.0
wind-ons_5,2010,176154,201.6
wind-ons_6,2010,176157,60.0
wind-ons_6,2010,176834,60.0
wind-ons_6,2010,177518,22.5
wind-ons_6,2010,178202,82.0
wind-ons_1,2011,46046,114.0
wind-ons_2,2011,46729,44.0
wind-ons_1,2011,46730,28.2
wind-ons_2,2011,48781,156.0
wind-ons_4,2011,49464,7.2
wind-ons_3,2011,49465,228.6
wind-ons_5,2011,50148,94.0
wind-ons_3,2011,51516,54.0
wind-ons_7,2011,52200,168.0
wind-ons_7,2011,52969,9.7
wind-ons_6,2011,53567,122.8
wind-ons_5,2011,54935,31.0
wind-ons_6,2011,55619,234.0
wind-ons_7,2011,55705,104.2
wind-ons_6,2011,56302,98.9
wind-ons_6,2011,57670,62.9
wind-ons_6,2011,58354,174.0
wind-ons_8,2011,58684,4.5
wind-ons_4,2011,59037,95.0
wind-ons_8,2011,59201,0.93
wind-ons_8,2011,59203,2.0
wind-ons_3,2011,59721,136.3
wind-ons_7,2011,59854,18.0
wind-ons_7,2011,59885,0.93
wind-ons_8,2011,59886,1.3
wind-ons_7,2011,59889,10.4
wind-ons_8,2011,59899,180.0
wind-ons_1,2011,60405,95.4
wind-ons_7,2011,60569,0.93
wind-ons_7,2011,60570,1.2
wind-ons_7,2011,60571,2.0
wind-ons_7,2011,60572,2.1
wind-ons_7,2011,60574,25.0
wind-ons_8,2011,60583,25.5
wind-ons_9,2011,60738,42.0
wind-ons_8,2011,60739,66.0
wind-ons_2,2011,61089,30.0
wind-ons_7,2011,61253,0.93
wind-ons_7,2011,61255,1.9
wind-ons_7,2011,61256,2.1
wind-ons_7,2011,61257,9.2
wind-ons_5,2011,61772,78.0
wind-ons_7,2011,61937,0.93
wind-ons_7,2011,61939,1.7
wind-ons_8,2011,61940,2.1
wind-ons_7,2011,61941,8.4
wind-ons_8,2011,61942,20.0
wind-ons_9,2011,61943,51.0
wind-ons_9,2011,61944,60.0
wind-ons_9,2011,62107,57.0
wind-ons_7,2011,62544,30.0
wind-ons_8,2011,62590,31.5
wind-ons_7,2011,62621,0.93
wind-ons_7,2011,62623,1.7
wind-ons_7,2011,62624,2.0
wind-ons_8,2011,62625,8.0
wind-ons_9,2011,62628,40.5
wind-ons_4,2011,63139,6.6
wind-ons_3,2011,63140,98.7
wind-ons_7,2011,63305,0.93
wind-ons_7,2011,63307,1.7
wind-ons_7,2011,63308,2.0
wind-ons_8,2011,63309,5.2
wind-ons_8,2011,63310,19.98
wind-ons_9,2011,63311,49.5
wind-ons_8,2011,63312,100.5
wind-ons_7,2011,63314,150.0
wind-ons_9,2011,63474,4.5
wind-ons_4,2011,63823,9.9
wind-ons_3,2011,63824,30.9
wind-ons_4,2011,63825,60.0
wind-ons_8,2011,63912,101.4
wind-ons_8,2011,63958,40.5
wind-ons_6,2011,63989,0.93
wind-ons_7,2011,63990,1.0
wind-ons_7,2011,63991,1.7
wind-ons_8,2011,63992,2.0
wind-ons_7,2011,63996,100.0
wind-ons_8,2011,64596,135.0
wind-ons_8,2011,64642,40.5
wind-ons_8,2011,64643,115.5
wind-ons_7,2011,64673,0.93
wind-ons_7,2011,64674,0.97
wind-ons_7,2011,64675,1.7
wind-ons_7,2011,64677,4.2
wind-ons_2,2011,65191,24.0
wind-ons_7,2011,65357,0.9
wind-ons_7,2011,65358,0.97
wind-ons_8,2011,65359,1.7
wind-ons_7,2011,65360,2.0
wind-ons_8,2011,65361,4.2
wind-ons_7,2011,65362,15.6
wind-ons_5,2011,65363,43.06
wind-ons_1,2011,65874,1.7
wind-ons_2,2011,65875,72.0
wind-ons_8,2011,66010,48.0
wind-ons_8,2011,66011,118.5
wind-ons_7,2011,66041,0.9
wind-ons_7,2011,66042,0.97
wind-ons_7,2011,66043,1.5
wind-ons_7,2011,66044,2.0
wind-ons_8,2011,66045,4.2
wind-ons_2,2011,66559,100.5
wind-ons_4,2011,66560,101.0
wind-ons_8,2011,66694,48.0
wind-ons_8,2011,66695,6.0
wind-ons_7,2011,66725,0.9
wind-ons_7,2011,66726,0.97
wind-ons_8,2011,66727,1.3
wind-ons_7,2011,66728,2.0
wind-ons_2,2011,67243,35.4
wind-ons_8,2011,67379,149.0
wind-ons_8,2011,67409,0.9
wind-ons_8,2011,67410,0.97
wind-ons_8,2011,67411,1.3
wind-ons_6,2011,67412,2.0
wind-ons_7,2011,67538,54.0
wind-ons_8,2011,68062,49.5
wind-ons_7,2011,68093,0.7
wind-ons_8,2011,68094,0.97
wind-ons_6,2011,68221,30.55
wind-ons_6,2011,68222,100.5
wind-ons_8,2011,68746,49.5
wind-ons_7,2011,68777,0.7
wind-ons_5,2011,68778,0.97
wind-ons_7,2011,68905,16.5
wind-ons_6,2011,68906,19.5
wind-ons_4,2011,68919,5.2
wind-ons_1,2011,69293,8.3
wind-ons_8,2011,69430,50.6
wind-ons_8,2011,69431,114.0
