r,md5,node_lat,node_lon
p88,e00b22b1c6734a2507a16cc866201315,33.91413099,-88.91826681
p89,b490d45a46adc7834904a9799103d049,33.63340907,-87.31696514
p9,994fefc868e3509d8573dd277dfff656,38.35087876,-121.38102184
p90,c2297c5aa24168fcde9a0f0ad4547771,32.14389389,-86.47635269
p91,a978879bf2ad46037a6577da6e8417e1,30.58478781,-86.08395491
p92,05e8138abf6b899ed6bf8f3327eb0c73,35.85850386,-86.34952583
p93,f9a78b214d6a79c5801c75078d2177fc,36.88838161,-86.89318135
p94,9fdd565833dd9171d4b521bb517885ca,32.63997261,-83.43553366
p95,e10af43ed815fbdb06e3d3b806866471,34.70145271,-82.00419875
p96,6c0825e83806a50f1b7f3d705c7b0e74,33.62909084,-80.50921523
p97,701d64ed32206aec1a0de24722037d42,35.69441978,-81.4566305
p98,3095bbd7dd894f26318e1389928cdad9,35.44202442,-77.99872674
p99,1e384e9441fe0b45d61983406c3e7f91,37.62459409,-77.99964991
z122,7be519e6ce993e5fa407ad8d7fc37a35,40.981274,-77.47350778
z28,a81d89626fd953bfbd81f93cc4b37046,33.91813467,-111.61818485
