t,month,100,10014,10025,10036,10049,1005,10051,10059,10063,10070,10081,10109,10116,10121,10124,10128,10137,10138,10139,10140,10152,10155,10162,10173,10181,10183,10196,10197,1020,10214,10218,10219,10220,10221,10222,10237,10238,10255,10258,10276,10279,10282,10285,10286,10296,10323,10324,10325,10412,10413,10421,10422,10423,10424,10453,10458,10467,10487,10490,10493,10494,10519,10520,10523,10526,10530,10531,10538,10539,10540,10544,10545,10546,10547,10550,10555,10556,10570,10608,10613,10656,1067,10686,10687,10694,10706,10707,10708,10709,10728,10735,10737,10740,10752,10753,10781,10787,10798,10799,10800,10801,10806,10807,10808,10809,10817,10823,10824,10825,10848,10853,10872,10880,10881,10882,10902,10903,11,1109,1173,12,13,1354,1359,1365,1371,1377,1380,14,143,1469,1475,1478,1482,1483,1486,1488,149,1491,1492,1493,1497,1498,15,150,1500,1501,1504,1505,1508,1509,1510,1511,1516,152,153,154,1567,1574,159,16,1603,1604,1605,1607,161,162,1620,1629,1630,1634,1637,1638,166,1693,1694,1698,17,1700,1701,1704,1705,1707,1708,1712,1714,1716,1722,174,1751,1753,1754,1756,1757,1760,1761,1771,1773,1774,1775,1776,1777,1778,1780,1781,1785,1786,1787,18,180,182,1821,1842,1844,1848,1852,1856,1865,1871,188,1892,1894,1895,1896,1898,1899,19,1900,1901,1902,1911,1943,195,196,197,1977,198,1987,199,2,20,2007,2009,2014,2099,21,2106,2124,214,215,2166,217,218,2181,2182,2185,2186,2188,219,2191,2192,2193,2194,2195,2199,220,2203,2204,221,222,2227,2228,2229,223,224,225,2260,2268,227,2273,2274,229,2303,231,232,233,2349,235,2351,2352,2353,2354,2355,2356,2357,2358,2359,236,2360,2368,237,238,239,240,241,242,243,244,248,2481,2483,2486,249,250,2522,253,2530,2532,254,2540,2543,2544,2545,2546,2547,2548,255,2550,2551,2552,2555,2556,2557,2559,2560,2561,2562,2563,2564,2566,2568,2569,2571,2572,2573,2574,2575,2576,2578,2579,258,2580,2581,2582,2583,2586,2588,2590,2591,2595,2596,2597,2598,2599,2600,2601,2604,2605,2606,2607,2608,2609,261,2610,2611,2612,2613,2614,2616,2617,2619,262,2621,2623,2624,2627,2630,2631,2634,2638,2639,264,2641,2646,265,266,267,268,2685,2686,269,2693,2694,270,2700,2707,2710,2714,2715,2719,272,2722,2726,2728,2729,2730,2735,2736,274,2741,2743,2745,2746,2747,2749,275,2750,2751,2756,2758,276,277,2773,2778,2779,279,280,281,2815,282,283,284,285,287,289,290,291,292,293,294,296,297,2980,2981,2984,2985,2987,3003,3004,3013,3014,3020,3021,3024,3025,3026,3028,3029,3032,3033,3034,3035,3036,3037,3040,3041,3045,3047,3048,3049,3050,3053,3067,3068,3071,3074,3075,3076,3077,3078,3080,3081,3082,3083,3084,3117,3124,313,314,3145,3153,316,317,3175,318,319,320,321,322,323,324,325,3253,3254,3255,3256,3257,3258,3259,326,3261,3267,327,3270,3271,3272,3275,3283,3289,3290,3293,3305,3319,332,3321,3323,3356,336,337,3373,3375,338,339,3394,3395,3397,3398,34,340,3400,3401,3402,3404,3408,3409,3411,3412,3413,3414,3415,3416,3417,3418,342,3420,3421,3423,3424,3426,3428,3437,344,353,354,357,3581,3582,3583,3584,3585,3586,3594,3595,3597,3598,3599,3600,361,363,3643,3646,365,3651,3656,3658,3659,3661,3666,3675,3676,3688,3691,3697,3698,3699,3704,3709,3710,3711,3712,3714,3716,3717,3720,3722,3724,3725,3728,3731,3737,3739,3740,3743,3745,3746,3750,3753,376,3762,3764,3765,3772,3773,3774,3777,3778,3779,378,3789,3790,3798,38,380,381,382,3821,3825,3826,3827,3833,3834,3847,385,3850,3852,3854,3855,386,3860,3861,3866,3867,3868,3869,387,3878,388,3883,3886,3887,3888,3891,3895,390,391,3913,3914,3915,3916,3917,3918,3921,3925,3926,3927,3929,393,394,396,397,3971,3972,3973,3974,3975,398,3983,3986,3988,3989,3995,3998,4,4000,4002,4007,4008,4009,401,4011,4012,4015,4018,402,403,4043,4044,4045,4053,4056,4060,4061,4063,4064,4065,4067,4068,407,4071,4074,4075,4077,4079,4080,409,410,4102,4119,412,4120,4122,413,4133,414,4142,4147,415,416,417,4176,4177,4178,418,4180,4182,4183,4185,419,4201,4204,4213,4214,424,425,4258,426,4263,427,428,430,431,432,433,435,436,439,440,441,442,443,444,445,447,450,451,454,455,457,466,472,473,474,476,479,48,480,481,482,483,484,487,489,49,494,495,50010,50011,50031,50034,50036,50037,50047,50076,50079,50080,50081,50082,50091,50093,50103,50123,50126,50129,50147,50156,50158,50166,50175,50176,50177,50178,50179,50180,50190,50206,50218,50219,50223,50228,50233,50242,50252,50261,50267,50268,50269,50278,50280,50285,50311,50312,50315,50322,50323,50324,50333,50350,50351,50352,50353,50354,50360,50361,50362,50375,50380,50382,50384,50393,50395,50400,50408,50409,50414,50416,50421,50423,50433,50435,50436,50437,50439,50461,50468,50476,50479,50492,505,50512,50513,50514,50539,50545,50546,50601,50614,50636,50639,50652,50688,50699,50700,50702,50704,50713,50718,50741,50755,50758,50759,50768,50827,50832,50890,50891,50892,50893,50894,50895,50896,50897,50898,50917,50933,50938,50961,50972,50980,50987,50999,51033,51034,512,513,514,515,516,517,519,520,52033,52036,52039,52049,52054,52057,52058,52068,521,52155,52166,52171,52173,52187,53,531,534,537,54006,54017,541,54123,54124,54142,54148,54202,54249,54251,54261,54267,54283,54285,54302,54306,54308,54322,54340,54341,54342,54343,54355,54384,54385,54386,54387,54391,54394,54395,54418,54462,54471,54514,54524,54525,54548,54554,54555,54558,54572,54573,54652,54654,54655,54668,54674,54675,54678,54679,54680,54688,54691,54721,54729,54753,54772,54812,54827,54860,54865,54872,54878,54885,54894,54895,54896,54897,54898,54899,54900,54901,54953,54969,55,55009,551,552,55288,553,554,55684,55685,557,55860,55864,559,55931,560,56125,56265,56313,56314,56333,56498,56499,56542,56694,56695,56696,56697,56698,56703,56704,56705,56872,56893,56936,56997,57069,57085,57160,57161,57162,57184,57190,57364,57399,57400,57401,57437,57496,57551,57665,57763,579,58120,58257,58277,583,58384,58390,58392,584,58434,58438,58455,58470,585,586,58622,58645,58678,58679,58685,58696,58712,58783,58784,58873,58901,58977,58982,59037,59040,59357,59428,59437,59438,59836,6006,60119,6012,60418,6047,60517,6083,6086,60868,61000,61166,61189,6119,61190,61191,61207,61217,6128,6131,6133,61355,6142,6158,6159,61640,61641,61642,6168,61688,6171,6172,6174,6175,61853,6188,6196,62,6200,6202,6206,6207,622,6231,62322,625,626,62747,6280,6291,62918,63,6302,632,6359,6378,6379,6388,6393,6394,6395,6396,6397,6398,6400,6402,6403,6404,6405,6406,6407,6408,6409,6410,64123,6413,6414,6415,6416,6417,6418,6419,6421,6422,6424,64242,6430,6431,6432,6433,6438,6440,6449,6450,6451,6456,6459,64607,6475,6479,6480,6483,6484,6486,65,65033,6505,6506,6507,6508,6513,6517,6519,6520,6521,6526,6527,6529,65294,6531,6532,6537,65399,6543,6544,6546,6552,6560,6561,6562,6580,6581,6595,66,6612,6618,6623,6624,6636,6644,6645,6646,6647,6702,674,678,6789,682,690,70,7012,7015,702,7034,704,7040,7042,7051,7056,706,7066,707,7072,7079,71,7113,7115,7116,7118,712,7127,7128,7129,7132,7135,714,7147,7151,7166,7168,717,7179,718,7183,7189,719,7190,7191,72,720,7200,722,7229,723,7233,724,7246,725,7259,7279,729,7317,7338,736,7367,7372,7373,7427,7431,745,7458,7474,7489,7493,7507,7508,751,7511,752,754,7541,7545,7548,757,758,7583,7588,759,7593,7594,760,761,7646,7657,77,771,774,7751,7752,776,7789,78,7807,7820,7821,7822,785,7862,7867,788,790,7907,791,7911,794,7942,8004,805,808,809,810,811,812,813,814,815,816,818,819,820,821,822,823,825,827,829,831,833,835,839,84,840,841,843,844,846,850,851,88,8902,899,903,905,9095,9096,91,917,925,93,955,9842,986,9864,987,989,998,999
2007,APR,147.744,33738.0,231.66,81.134,402.266,23594.0,,636.362,2746.193,412.303,436.705,806.66,1.438,2.722,235.384,376.165,640.47,692.673,666.972,826.096,1169.863,1124.081,39.51,39.475,663.0,1746.649,3883.059,732.646,431.659,2445.715,832.133,857.517,1108.2,4116.648,13.417,487.947,1491.532,9702.251,0.435,910.379,1116.0,0.0,2797.133,834.0,2449.724,1388.901,106.823,767.265,488.77,2637.489,849.028,652.816,348.753,0.0,134.134,1839.256,1087.346,4796.419,,27621.0,9830.714,1058.093,2356.0,1204.106,4567.116,2118.844,3222.224,6821.85,36.41,465.383,812.988,772.988,804.907,2323.066,13.261,1670.451,9582.887,2899.427,187.707,11138.49,1686.947,395.377,418.77,1857.684,1684.937,201.746,824.105,523.338,67.99,459.111,986.889,221.705,979.038,1777.855,1623.924,231.352,273.592,2250.65,1.438,417.111,434.655,661.709,1198.568,874.429,518.225,375.81,695.292,1579.095,290.076,326.58,440.0,228.546,1053.508,321.921,1023.876,337.434,4751.0,3887.452,63812.0,926.317,3899.352,15986.0,3211.184,215.19,3544.0,20631.0,42956.0,78368.0,7192.0,283.545,2612.016,4442.603,1185.767,3860.367,9075.1,3545.49,2569.053,8364.947,12391.638,23215.955,4344.308,815.319,482.232,13958.0,3545.854,,960.442,4828.993,8789.329,2806.187,7406.787,8084.342,39852.0,63.887,126552.0,249815.0,254852.0,3893.23,281658.0,208.374,1365.0,973.102,796.41,17570.358,2062.184,1055.0,490.0,1015.018,36516.0,2825.704,1681.0,1496.005,1058.789,9576.296,5132.579,2443.791,11108.245,12930.0,4956.614,7344.135,4552.861,5681.939,18073.184,7808.219,3316.849,2642.38,4740.621,2572.381,2746.436,19629.994,7478.332,3054.062,1684.626,1874.707,1048.057,1592.776,3310.468,1222.282,8689.012,1387.595,4362.006,1295.956,4101.539,4039.467,6721.295,659.386,4612.031,5135.48,650.0,38.687,3572.0,804.219,1599.157,52.209,3256.132,97.844,1865.232,29211.982,,14284.0,7761.676,4395.832,1083.451,2736.225,776.341,768.533,1376.0,918.076,25662.524,2252.463,5756.679,0.0,3316.346,12579.0,14531.921,389.96,26726.0,2.494,95531.0,2404.057,7050.0,1689.862,131.866,173.598,71.232,2681.783,74757.0,6658.904,212.0,383.655,22054.0,,16536.0,13064.243,24612.059,12526.023,23503.297,127032.0,2756.0,21155.0,5114.452,24096.581,35334.0,65349.0,206574.0,9651.0,96414.0,25204.0,0.0,336.0,4042.696,2380.134,2854.884,5137.0,2017.0,2628.0,9221.502,188.276,7280.0,1629.806,1937.03,1214.0,,15362.0,8934.0,858.0,65928.0,4207.0,57084.0,1633.69,3683.808,10959.0,5336.0,3501.0,6024.0,1185.0,487.0,23149.0,2353.0,12708.0,7104.0,5116.993,13712.0,2620.0,5627.0,371.0,2844.0,4031.0,5019.0,1216.576,2640.501,4214.425,51803.0,,2025.888,2248.0,6776.978,4945.961,4793.0,1924.314,4041.551,950.819,7845.08,2671.126,5139.008,4729.556,181.0,1861.53,15938.59,4061.097,2884.864,695.62,1249.933,913.504,990.419,423.583,8150.54,1514.947,882.788,588.836,533.159,2839.679,3680.414,1716.331,406.237,3462.805,2580.165,3108.586,1169.887,2254.736,1455.0,878.981,1830.392,1830.223,539.674,3049.948,3691.076,531.975,701.374,2021.791,551.267,1100.841,1250.271,5902.235,8453.716,829.989,1617.585,13910.706,4930.516,595.351,933.219,12911.403,871.764,3369.792,6920.323,29438.0,8137.848,11864.377,2040.152,2078.652,11247.449,,1947.584,1146.11,286.253,8541.585,325.383,553.245,325.725,563.929,3138.02,,9926.109,0.0,24559.0,27328.0,39046.0,70735.0,4478.869,4211.434,25443.0,1085879.0,611384.0,38590.0,1577.343,11196.0,,17638.0,24698.0,3916.164,31973.0,5993.0,6432.882,7528.417,7774.393,4619.419,1102.98,1476.292,802.0,1844.333,9530.574,10112.635,7528.417,4081.488,1953.462,17729.0,4731.592,405.323,45749.0,47510.0,0.0,0.0,418.149,375.0,16885.0,,4520.0,3243.0,97619.0,471.0,1463.0,4392.0,18818.0,,2376.0,767.0,1717.0,8225.0,1248.0,7845.628,1074.086,9812.056,28667.0,65226.0,34529.372,81766.0,12385.21,26930.19,10350.504,114802.0,55628.0,3404.886,4453.268,1820.027,1034.625,3509.547,27493.712,12526.838,1447.472,26681.972,4343.595,198.906,8031.017,4058.209,20546.554,605.562,17754.0,19815.0,34649.0,10790.0,79140.0,10303.0,21959.0,9533.719,5761.29,7986.106,425764.0,11969.922,23815.0,7547.904,16825.0,14526.116,952305.0,30190.0,523754.0,13768.112,9212.83,5753.373,1304.0,63604.0,12573.843,3416.103,20738.0,185625.0,22967.205,61072.0,29242.0,13991.189,12869.0,1142.57,1576.764,1545.074,151.409,0.0,6304.625,7635.123,6689.667,896.706,335.069,836.617,538.58,323.675,593.715,9923.949,6548.952,2699.969,2822.708,0.0,2244.0,6258.0,1190.0,215.422,18065.0,376.823,1033.826,28807.0,64072.0,577.582,543.505,45523.0,25584.0,1250.48,3932.362,7967.0,5320.0,2004.0,20147.0,4590.198,8456.628,10054.0,3208.0,17203.0,13410.0,4232.0,17345.0,11516.0,2462.0,5280.0,8325.0,31652.0,1880.0,,6219.0,363.571,24296.0,862.0,37013.0,875.0,41226.0,87.0,3930.0,54547.0,1538.736,3228.926,1860.164,206.043,302.711,152.289,144.179,157.239,188.612,547.928,504.71,986.968,196.984,493.047,1454.0,182.485,194.503,0.0,2847.88,863.78,115.435,788.182,182.343,266.027,1059.415,443.678,282.481,304.912,137.095,565.668,682.067,412.762,1411.567,437.957,,679.021,2017.602,2939.386,947.033,1017.115,4102.207,3464.571,1109.737,379.848,517.549,1613.983,2340.916,5121.0,917.349,1685.543,296.833,2044.699,2377.004,719.0,0.0,2610.765,573.467,696.387,243.994,3901.476,5097.064,20560.607,6240.79,916.369,2514.153,,689.143,749.518,2722.0,18652.0,47288.0,31281.0,34088.0,1717.226,,71.9,500.814,65144.0,2588.0,43001.0,5384.0,79744.0,55154.0,9352.786,45980.008,5021.0,5496.629,21076.0,20335.503,49690.807,838.208,10479.813,11668.0,6719.789,4066.0,696982.0,448568.0,481856.0,546734.0,47809.161,652678.0,3331.438,890.613,26002.0,4344.0,13958.0,39361.0,89577.0,149313.0,1291630.0,65562.0,161863.0,128083.0,8912.811,5567.239,238.704,2086.603,166.023,3102.477,3218.477,2183.066,3797.616,2031.011,441.438,2488.249,761.669,614.873,399.721,507.78,2793.861,6554.0,4467.108,1562.506,6330.934,7368.813,1901.92,5653.337,9921.553,650.391,9540.933,349.823,462.427,674.71,1321.815,535.572,884.966,5272.344,12060.086,1612.511,987.123,6872.515,616.482,1238.437,783.238,797.617,5574.482,283.614,864.148,864.148,2147.225,8104.836,8025.857,24802.0,18139.126,22.535,1865.757,8781.431,1666.38,1381.585,4196.418,144.436,2267.689,3567.978,418.714,14425.466,8959.718,7570.295,27104.0,2208.0,883.0,5782.155,17412.0,13562.0,1363.0,4547.245,13361.01,3488.57,1.608,0.0,7919.0,2643.195,7555.0,10028.0,1305.794,489.954,16028.735,5195.848,13845.0,20017.0,4940.0,2186.612,40763.0,103262.0,34001.0,2534.0,29814.0,21237.0,33908.0,3606.0,181772.0,49145.0,1677.0,26509.0,54383.0,10366.0,79.678,651.109,353.922,819.735,269.197,2480.472,867.154,21467.0,843.119,2210.894,704.836,533.216,1228.668,105.688,1254.0,26881.0,1322.388,90.487,,66032.0,771.62,732.133,21953.0,1846.994,1240.168,116.142,471.28,5241.887,2673.02,3872.55,630.822,687.604,573.358,215.555,443.156,806.004,85.193,200.594,3155.0,,714.55,1286.234,524.389,321.783,967.575,382.914,1361.608,1.646,456.254,1269.412,135.567,150.945,0.0,0.0,2076.569,,0.617,595.774,968.165,7883.381,2358.451,330.56,349.959,1438.338,589.314,226.687,187.844,866.047,707.166,1618.496,3171.686,1217.556,3057.577,578.259,580.404,2344.317,1234.316,561.86,7227.0,1305.589,1541.22,2165.0,2625.48,1451.0,1472.797,2503.542,2192.738,650.083,360.919,364.51,1116.065,469.509,1328.749,1551.388,521.944,853.722,225.324,1067.02,71.769,1101.971,2203.0,11963.715,557.519,2072.726,542.491,6679.78,685.986,,1794.514,1168.904,2811.6,902.56,457.252,353.005,,243.179,558.74,2620.383,285.454,11374.713,676.0,6655.675,1494.694,971.192,7687.965,1077.089,56.956,325.936,74.821,5164.497,5532.847,2637.662,2270.677,11197.905,12800.93,2480.917,589.283,479.379,446.212,466.677,2.457,691.219,3553.394,2479.643,4252.032,11258.0,11055.0,17165.0,,2976.0,4600.0,18758.0,1123.577,202.364,5883.418,370.278,100.161,935.0,,858.97,1547.17,1918.203,472.055,612.3,456.229,0.808,1465.161,199.858,972.102,552.806,1465.396,4735.425,0.0,4107.874,272.565,380.532,628.027,8357.558,,8208.467,2634.322,970.703,4610.882,50.321,2711.826,1404.098,2569.94,494.447,718.796,2480.337,1435.181,1142.228,1314.601,3512.852,523.61,420.088,286.022,1411.419,562.903,1138.601,1051.277,747.106,313.12,881.103,422.601,4362.401,131.661,0.598,22221.707,45850.0,2270.204,588.852,0.684,,443.135,1896.612,4006.387,271.834,50.26,104998.0,519.666,519.666,,,7395.0,810.817,513.496,5973.306,347.691,2772.0,292.719,745.552,73.81,454.0,1025.217,37364.0,8311.671,8558.843,9079.926,5926.799,9999.0,14926.0,5872.767,17374.28,1630.851,532.357,481.853,694.779,13367.594,2722.4,9652.291,612.829,476.446,255.821,761.47,714.955,1279.759,3153.652,817.677,3710.377,211.624,671.089,325.581,488.372,269.0,336.435,4095.71,,1606.425,40106.122,816.599,730.797,10562.348,,,,,,,,,,,,,,,,,,,,,,,,364.528,,,,207.761,,,,16023.657,,,,,1483.0,454.0,,,,,,,,,,,,,,,,,,,,,7708.818,,534.649,,534.279,,457.246,5851.269,,,,,321.729,,,,,1938.306,8409.419,5615.738,,36181.0,60662.0,11541.669,,,,123.0,,4546.0,233173.0,28260.639,146088.0,,2192.0,54128.0,2693.128,287823.0,79804.0,1509.193,854.105,5881.581,1148.084,,7895.093,467.0,,6934.699,2342.978,,398.739,1271.8,3815.0,2096.075,705.406,1080.304,1798.321,1004.552,,11728.125,6198.086,883.13,10203.526,24252.0,5531.042,6308.674,1524.11,17997.0,2686.44,8024.429,,12319.0,511.671,,1970.109,1552.385,4111.0,5090.408,10532.0,18911.0,29319.0,14614.366,6327.552,45407.64,,6942.727,99906.0,84794.0,483577.0,134.564,48168.0,4.939,3442.77,2108.253,503.246,2572.651,,1230.317,4765.769,1468.36,863.036,281.357,2294.69,2611.375,,26013.0,2726.004,0.211,0.105,2071.321,1210.0,883.109,2016.986,0.0,946.235,5913.658,358.17,,2275.351,1311.919,625.506,,768.506,592.344,1101.451,5297.34,6805.459,7497.224,10067.974,4169.311,1138.855,0.0,312.551,6281.293,5737.252,31628.0,28891.0,21490.693,1494.535,3741.646,4091.636,2598.335,171.219,,132.897,6673.0,30685.0,16446.022,7828.726,3841.621,215.771,12806.0,1153.575,674.312,10646.489,,335.015,3137.808,1377.764,2320.0,5427.034,6707.0,9973.309,8861.244,1657.0,2090.12,5112.082,306.489,2144.879,967.0,11795.897,1842.0,206.702,10983.549,614.0,565.153,594.949,13549.378,290.763,1688.533,7239.09,397.014,,2608.0,4157.42,6329.368,,1848.558,6777.207,53.837,2588.419,657.342,3725.017,3806.564,1272.71,35754.0,3119.628,0.0,279.723,1328.516,1132.0,2047.423,4716.0,37552.0,365.996,218.088,23525.268,4362.169,10511.459,1176.195,584.776,270.394,378.686,0.0,6385.328,389.0,7242.509,1703.505,16877.0,,14188.025,172.445,895.0,,184.545,50400.0,7707.0,2418.22,23094.035,2304.0,21696.0,3678.184,451.731,4523.0,843.842,652.54,2129.629,1958.603,1444.654,2489.724,26110.0,63.841,14711.86,190.855,2849.875,1003.006,1474.159,18562.428,1154.446,10417.002,5746.0,219.187,4610.0,459.0,3424.746,3529.874,13084.723,2567.852,26393.0,30165.846,130295.0,30773.0,3514.55,1616.534,9891.778,20299.133,5260.097,11141.137,4996.397,8284.418,11417.511,5579.79,2923.968,7191.501,3490.053,1433.514,138216.0,7885.842,262.657,2366.983,200942.0,4106.929,151.429,4440.432,220.596,20516.0,20502.772,1889.906,199255.0,2509.369,830.803,198.0,10576.473,6605.737,1304.386,1637.0,0.382,5095.396,4355.859,548.967,1379.406,755.112,284.319,1758.394,1145.832,2335.744
