name,MW,year_online,trtype,certain,from_lon,from_lat,to_lon,to_lat
pacific_dc_intertie,3100,1970,LCC,1,-121.11416667,45.59416667,-118.48916667,34.31083333
square_butte,500,1977,LCC,1,-101.19583333,47.07166667,-92.29416667,46.77361111
cu,1000,1979,LCC,1,-101.15638889,47.37333333,-93.81,45.11111111
path_27,2400,1986,LCC,1,-112.58083333,39.50055556,-117.43722222,34.55111111
cross_sound_cable,330,2002,LCC,1,-72.90222222,41.28666667,-72.8675,40.95916667
neptune_cable,660,2007,LCC,1,-73.55111111,40.76055556,-74.35308333,40.47371667
trans_bay_cable,400,2010,LCC,1,-121.89666667,38.03083333,-122.38583333,37.75472222
