start,end,polarity,voltage,cost_MUSD,length_miles
5335b9060b734d89e75fbd13d9e6d678,f87fbff5bb3761ac2db01c763af3ec1b,ac,345,540.25,173.74
ca857fac7e4e8a34c5af9a69e06aae55,32836d349985745c79f8cdef6433b6e4,ac,345,974.91,327.03
ca857fac7e4e8a34c5af9a69e06aae55,e9fd61aae466af5c81165444b0ec1149,ac,345,1016.14,340.83
ca857fac7e4e8a34c5af9a69e06aae55,ace1c6f8f6cc3a154d4f61e046df9c47,ac,345,787.2,258.03
ca857fac7e4e8a34c5af9a69e06aae55,d05a9a29c3c9911f168ed347c35a4b45,ac,345,791.91,265.26
ca857fac7e4e8a34c5af9a69e06aae55,a6c74eef3fc272cbdeedf746bae6cb32,ac,345,952.28,319.13
6487ba8ae406887e3c94a658d21dfbdd,3648d0f7a719a39f363f6748ecb90918,ac,138,42.56,24.89
ff46fb7782a53ef41bc031428e1ed4cd,224f6f4f54725cad077b4ed22fc90fc6,ac,230,67.97,37.26
451fbb024d0794ffcda2258170740a1e,a9614aeb0d542c581cbae2fe2832f236,ac,161,115.1,50.82
25f258164741bc25847ecef1067b24f0,e988c6b43fabb5006ea95c18d5088b9a,ac,161,127.15,45.14
a9614aeb0d542c581cbae2fe2832f236,9f5f53f37396a3c5c13d76d62b5edaab,ac,138,129.15,67.95
f4e56c23ce45de737a02b5534da2ea5f,d855ef37fb3c07f657a489eab125fc3e,ac,345,109.9,34.06
f4e56c23ce45de737a02b5534da2ea5f,dfffa7cdc514f5b2816ea697187944b5,ac,345,239.49,75.96
f4e56c23ce45de737a02b5534da2ea5f,bfb92b9b1532b06eb59b21fb4b3a9dd6,ac,138,67.98,37.6
f4e56c23ce45de737a02b5534da2ea5f,0d57b29242747d9e02cfceab91989fa3,ac,138,70.62,37.2
f4e56c23ce45de737a02b5534da2ea5f,d94db5d56e26aa520f1842a22056c09c,ac,138,85.3,46.43
6487ba8ae406887e3c94a658d21dfbdd,59627786a7af0a7c40d970c7028b7745,ac,230,93.19,51.87
6487ba8ae406887e3c94a658d21dfbdd,4054e9e33c6384cfd553c9bf1b6d2f2e,ac,230,84.49,47.11
6487ba8ae406887e3c94a658d21dfbdd,1ad4dc0986f8e453fad705c87ed6dfda,ac,230,88.84,49.46
6487ba8ae406887e3c94a658d21dfbdd,2dbe0192a67555d8bb72ec22c1fd677a,ac,230,75.82,42.14
2b74be52b8b68afdc9ba228f485c71bc,7c3349793d7221d1d89a6f9853009048,ac,138,259.64,148.73
2b74be52b8b68afdc9ba228f485c71bc,d855ef37fb3c07f657a489eab125fc3e,ac,138,102.64,55.36
2b74be52b8b68afdc9ba228f485c71bc,0d57b29242747d9e02cfceab91989fa3,ac,138,78.3,42.89
2b74be52b8b68afdc9ba228f485c71bc,141bd48b3fcfa157981a2155709ad6a7,ac,138,90.48,47.65
f5388e5c384abbf77fd4314510e6d963,a43b589f3028c19279d7dae1cbcf33ed,ac,500,1131.25,255.97
da396723b0381ecdb354cfccc2bf1799,60f2af4652da10f8a4918a64350c92ba,ac,138,113.91,34.2
451fbb024d0794ffcda2258170740a1e,c121944d9d4e62e5cbb1a4a7f6a46b3a,ac,230,331.36,67.81
7cb01d241f49894a2f41cc3af179209f,30412c34d3b16d2ec66a3d1eba4d0d89,ac,138,49.1,26.82
7856e1f16346c09190977fc5bf224ae5,63bad29d7bd81c84cfee6ab8e3890545,ac,138,42.33,24.56
7856e1f16346c09190977fc5bf224ae5,797188ee3a7ea183a8c844f526c214b4,ac,138,66.96,38.81
60f2af4652da10f8a4918a64350c92ba,e7beb1dcf073b1d1e700fb02eccaf064,ac,230,91.56,44.47
7cb01d241f49894a2f41cc3af179209f,6f760a053c4fc2b0e7a369b42fd7f68c,ac,230,229.15,113.42
7856e1f16346c09190977fc5bf224ae5,2c02b74277afcd87edd346faeaa21bd9,ac,230,92.23,51.07
7856e1f16346c09190977fc5bf224ae5,224f6f4f54725cad077b4ed22fc90fc6,ac,230,79.43,43.24
7856e1f16346c09190977fc5bf224ae5,f33c692cfb7545f0588d168e6837e8b5,ac,230,82.53,45.64
60f2af4652da10f8a4918a64350c92ba,f0547ecd4e64a31e247c34b64547f812,ac,138,120.75,62.23
60f2af4652da10f8a4918a64350c92ba,85dbdb1cbb78b9be83ccedd468732e0a,ac,138,56.23,28.87
60f2af4652da10f8a4918a64350c92ba,31bd7cc9213175d709fcfa2eeb4b202a,ac,138,93.58,46.5
75d8d147d09b832bb0367ba1844fdb58,f61cdbe6c7ec2049160dbb993d0702b5,ac,230,225.69,54.14
75d8d147d09b832bb0367ba1844fdb58,155722af3900b91a17eeb5a3c987defe,ac,230,98.69,47.66
f33c692cfb7545f0588d168e6837e8b5,3d194d58a6470121c92f29c1ee4c936f,ac,230,188.85,104.97
224f6f4f54725cad077b4ed22fc90fc6,9f021d101e811676d29ae440f41f2b3a,ac,138,68.32,39.45
224f6f4f54725cad077b4ed22fc90fc6,8a0d997c88054bf6ac6646d9b3c0a020,ac,138,42.59,24.59
400438f689c4a4b7003ac38bab4a0eef,ab0677a84bf1fad3578631280d3ee334,ac,138,65.68,37.61
85dbdb1cbb78b9be83ccedd468732e0a,d5e390212ea61535b492b740102df78a,ac,138,43.42,22.28
85dbdb1cbb78b9be83ccedd468732e0a,31bd7cc9213175d709fcfa2eeb4b202a,ac,138,63.06,32.41
64dbde30fb80ade324d5fc24b0042f34,b5628fed964d280aab18f11d1afcd3fe,ac,138,67.57,38.74
64dbde30fb80ade324d5fc24b0042f34,400438f689c4a4b7003ac38bab4a0eef,ac,138,56.54,32.24
155722af3900b91a17eeb5a3c987defe,c86c4404d6c078face600eda09b12443,ac,230,158.71,72.6
155722af3900b91a17eeb5a3c987defe,8f0ea5bcdb347609d6e66e60e3edf4b1,ac,500,340.2,66.05
155722af3900b91a17eeb5a3c987defe,d256e49359ddb82dc0659cb2061cb2ee,ac,500,218.83,51.86
7856e1f16346c09190977fc5bf224ae5,f6127362ba4727c54d742b7ab1ae7c1c,ac,345,329.5,110.59
8b16b8589a919b5ac2a8e967f5840851,7a8940a8e598612e4e91d4478c968409,ac,138,156.09,76.22
8b16b8589a919b5ac2a8e967f5840851,b03ed0e10dbb711cca35443b73118675,ac,138,207.88,109.3
8b16b8589a919b5ac2a8e967f5840851,e135d58b281b92bb666a29ef5219dc90,ac,138,133.06,70.35
8b16b8589a919b5ac2a8e967f5840851,6dcecce2bf925ad09dd36d34a68b1f3e,ac,345,216.43,64.44
8b16b8589a919b5ac2a8e967f5840851,b0a9bfcdece7417e88b93d054508e38e,ac,345,508.75,141.86
8336419bf14c0d8b02748bb61f3a1dc5,043485b042179e1b0547288346a47044,ac,230,128.89,65.68
8336419bf14c0d8b02748bb61f3a1dc5,4002628957f70084918b0d02535b3bca,ac,230,194.45,102.46
8336419bf14c0d8b02748bb61f3a1dc5,54cbacbc5d8130ebcec9891bf80027d8,ac,230,326.91,148.74
f87fbff5bb3761ac2db01c763af3ec1b,e610ebfa9f1b36eae9835b015cc9c59d,ac,161,60.51,31.88
021de1d3005e39b3eab3f7591231696b,ab0e8f1ae39d10783b04998b643a1444,ac,138,77.89,42.18
334146de1b9346272cb013adf1a35aea,81b993dae9d5735b0714c325c526aee5,ac,345,113.91,34.27
ea09cfbe321976b327b43c53441ef7db,021de1d3005e39b3eab3f7591231696b,ac,138,30.61,16.94
ea09cfbe321976b327b43c53441ef7db,7cb01d241f49894a2f41cc3af179209f,ac,138,57.58,31.85
334146de1b9346272cb013adf1a35aea,1cc41f4ab8528178818a29b9ef5fabbb,ac,138,61.02,31.59
334146de1b9346272cb013adf1a35aea,31bd7cc9213175d709fcfa2eeb4b202a,ac,138,92.99,44.42
7c3349793d7221d1d89a6f9853009048,23c84f1d392d1453b7a1e380bd6acd0a,ac,138,88.46,53.1
7c3349793d7221d1d89a6f9853009048,88e71a1993534c0fa5327a63fdeb75bd,ac,138,72.88,40.34
61c0f06df36ab44adf84a7fdad5f6b9e,a290c7b96bb914e661a0c8379077231f,ac,138,119.68,44.11
61c0f06df36ab44adf84a7fdad5f6b9e,7a6f5f6a69fe900cda205b8c2d811cd4,ac,138,128.07,52.61
61c0f06df36ab44adf84a7fdad5f6b9e,e135d58b281b92bb666a29ef5219dc90,ac,138,157.79,68.53
f87fbff5bb3761ac2db01c763af3ec1b,684375caecc0da3432728078ff724c6b,ac,345,187.56,59.28
f87fbff5bb3761ac2db01c763af3ec1b,5335b9060b734d89e75fbd13d9e6d678,ac,345,522.44,168.97
42c235ae41fc004e2bfd44da309b7153,fbdd35cdc8de9b2f34a18643c2014ab5,ac,345,1330.92,325.44
42c235ae41fc004e2bfd44da309b7153,67ba2895e1d3d0bc081c628e49775f30,ac,500,1032.01,216.88
42c235ae41fc004e2bfd44da309b7153,29caed99fc1dd3b1885e56417648e1e6,ac,500,1044.95,258.78
d737189c860997de183e19bea00ade7b,0d173a5f998a6ce4a461508bd6e72668,ac,138,42.68,21.65
d737189c860997de183e19bea00ade7b,b359ff14a406dbfe43f505e5b9dfbec8,ac,345,148.91,43.27
1bc60bcdf112703a1b854c14327c301d,bac6ab6f28645db5cbbbbf00ed123f36,ac,138,68.22,39.08
1bc60bcdf112703a1b854c14327c301d,b9d21287003f6041d2efb5c0cbcce3fd,ac,138,43.57,25.01
09510d526df60f47c2797dee42254939,f74b1d189ebb5b90edf734a8bd001156,ac,138,202.04,76.97
f670becb6af62308cdbe9f5c6c741855,7c3349793d7221d1d89a6f9853009048,ac,138,44.11,23.93
f670becb6af62308cdbe9f5c6c741855,88e71a1993534c0fa5327a63fdeb75bd,ac,138,56.59,31.23
f670becb6af62308cdbe9f5c6c741855,1961aadca386eb5de3a75111cdffcbed,ac,138,56.53,31.18
4423df30c2370b6c952d07397078b3ae,1bc60bcdf112703a1b854c14327c301d,ac,138,47.67,27.16
4423df30c2370b6c952d07397078b3ae,bac6ab6f28645db5cbbbbf00ed123f36,ac,138,69.25,39.41
4423df30c2370b6c952d07397078b3ae,79ab793439aeaf01b4e2c8d4ceab0b70,ac,138,48.01,26.62
4423df30c2370b6c952d07397078b3ae,400438f689c4a4b7003ac38bab4a0eef,ac,138,53.87,30.74
30412c34d3b16d2ec66a3d1eba4d0d89,34009af3a92faf896c91f77fae7a8b42,ac,138,52.67,29.26
30412c34d3b16d2ec66a3d1eba4d0d89,e610ebfa9f1b36eae9835b015cc9c59d,ac,138,52.77,29.36
30412c34d3b16d2ec66a3d1eba4d0d89,5335b9060b734d89e75fbd13d9e6d678,ac,138,148.1,82.22
4423df30c2370b6c952d07397078b3ae,b5628fed964d280aab18f11d1afcd3fe,ac,345,160.23,51.77
4423df30c2370b6c952d07397078b3ae,e4161440b97ffb6c598204e0b9893843,ac,345,343.35,114.31
09510d526df60f47c2797dee42254939,dd661f9e8782f1ba01c20f67620d2be1,ac,230,122.84,67.11
09510d526df60f47c2797dee42254939,f7370a6dcf0258acd5d76f594612c249,ac,230,98.29,53.76
09510d526df60f47c2797dee42254939,5f94b59347f7087ae8bced48a87eca60,ac,230,238.86,127.45
09510d526df60f47c2797dee42254939,85ad8a61a364c0f800076d97e2cbad5b,ac,230,351.89,153.92
09510d526df60f47c2797dee42254939,dcc6202a382393c7f35e9cd6e136fede,ac,230,107.55,57.04
09510d526df60f47c2797dee42254939,949ea4ab75af45c20e68cdd4e2600bf9,ac,230,181.61,99.64
09510d526df60f47c2797dee42254939,e31003304da364867f1dce3be564fb7a,ac,230,125.93,68.57
6dcecce2bf925ad09dd36d34a68b1f3e,8b16b8589a919b5ac2a8e967f5840851,ac,345,216.43,64.44
6dcecce2bf925ad09dd36d34a68b1f3e,b0a9bfcdece7417e88b93d054508e38e,ac,345,386.07,106.12
6dcecce2bf925ad09dd36d34a68b1f3e,746de7a2ddd516aba7e075df93ee1984,ac,345,569.06,176.44
4fa5ffb929b089060cfcfb2298a284e1,4746b4b7328cbaf440e47ca82741efa6,ac,138,53.23,26.49
75e4374aa05da63dcfe5cd0e9d4e9504,e0e840797e83d7cf537d4a0efd4b7724,ac,230,42.77,23.65
0d57b29242747d9e02cfceab91989fa3,d94db5d56e26aa520f1842a22056c09c,ac,138,53.68,29.37
d678e6314366f893ce8842e5a63d14ea,f87fbff5bb3761ac2db01c763af3ec1b,ac,161,82.78,44.05
6852aa253d45b3902baff6a8c08d0c1c,4fa5ffb929b089060cfcfb2298a284e1,ac,138,80.26,41.11
6852aa253d45b3902baff6a8c08d0c1c,4746b4b7328cbaf440e47ca82741efa6,ac,138,97.15,50.07
3c2039db61fe90adf34f25f38deb893a,60f2af4652da10f8a4918a64350c92ba,ac,138,73.41,36.3
3c2039db61fe90adf34f25f38deb893a,f5e2e5bc65bce4f8d1c7c67acc428f8f,ac,138,42.33,21.7
9b80db5649edf85db26dde3ba3e287f5,4094e404002739f58c0b8fd5201aaea6,ac,138,104.56,61.07
9b80db5649edf85db26dde3ba3e287f5,e0e840797e83d7cf537d4a0efd4b7724,ac,138,111.15,64.89
d678e6314366f893ce8842e5a63d14ea,f8f6621fb9bab7146fe233d21f1e5adb,ac,138,76.68,43.39
d678e6314366f893ce8842e5a63d14ea,684375caecc0da3432728078ff724c6b,ac,138,63.57,35.19
86561200f3f1f2bf5cd4218495323b3f,f7370a6dcf0258acd5d76f594612c249,ac,138,111.18,62.49
a1ac769a261b4ac11e1fd4fd33b2ae8b,cbfad8cfc479906fe118a2696d34ee4f,ac,138,113.86,65.65
826db7e382b0391c9f3e987fdf33a5f9,ab0e8f1ae39d10783b04998b643a1444,ac,345,68.53,22.1
826db7e382b0391c9f3e987fdf33a5f9,b5628fed964d280aab18f11d1afcd3fe,ac,138,60.46,34.01
8a0d997c88054bf6ac6646d9b3c0a020,65334334604197c6286c6edf2892909b,ac,138,61.11,35.32
4054e9e33c6384cfd553c9bf1b6d2f2e,b9c9d8a1d17fddc2b82ee87f18ac3aed,ac,230,127.03,70.6
16af635d9bcc11766919e03aebcb8cf8,7c3349793d7221d1d89a6f9853009048,ac,138,42.58,22.17
16af635d9bcc11766919e03aebcb8cf8,88e71a1993534c0fa5327a63fdeb75bd,ac,138,61.69,34.5
08bf786cb3b22d313ee37f93586a24f4,ff46fb7782a53ef41bc031428e1ed4cd,ac,230,79.87,43.49
08bf786cb3b22d313ee37f93586a24f4,f6127362ba4727c54d742b7ab1ae7c1c,ac,230,90.26,49.29
826db7e382b0391c9f3e987fdf33a5f9,40b11f9780532e8b86ba9087df3dcdb6,ac,230,105.54,56.34
826db7e382b0391c9f3e987fdf33a5f9,021de1d3005e39b3eab3f7591231696b,ac,230,46.63,24.75
826db7e382b0391c9f3e987fdf33a5f9,e3fe004c8a465494fcb14db3bb9f0ee1,ac,230,71.61,37.47
4094e404002739f58c0b8fd5201aaea6,9b80db5649edf85db26dde3ba3e287f5,ac,138,104.56,61.07
4094e404002739f58c0b8fd5201aaea6,211572d4e98af5d2e6c9dd1030c8a92c,ac,138,78.91,46.09
74547418de2b4566d28892ae4a67760e,cbfad8cfc479906fe118a2696d34ee4f,ac,138,158.4,91.55
f95164989b1010c59e4a64bd7bd6f192,c9358d780569bcaad2c3c8d081af186b,ac,500,1106.79,195.39
f95164989b1010c59e4a64bd7bd6f192,ae401e91c59522060b39dc28b850fad3,ac,500,1740.4,256.85
f95164989b1010c59e4a64bd7bd6f192,d14df0e3482dbfefc31bbf9196420883,ac,500,1381.61,314.33
f95164989b1010c59e4a64bd7bd6f192,998030323db090e04d0a4c441ea7a89c,ac,500,996.1,223.62
4094e404002739f58c0b8fd5201aaea6,e8791c81f0dbb5e99c8abe851ec1900b,ac,230,69.32,38.4
d94db5d56e26aa520f1842a22056c09c,dfffa7cdc514f5b2816ea697187944b5,ac,138,53.73,29.63
22041852adb30780299f8a0a2e02f761,ea09cfbe321976b327b43c53441ef7db,ac,138,49.53,27.52
22041852adb30780299f8a0a2e02f761,021de1d3005e39b3eab3f7591231696b,ac,138,58.19,32.63
925a10591aef311718138363f040e391,365431cf4fa4742eadd2972c804752d9,ac,138,49.04,26.96
925a10591aef311718138363f040e391,1961aadca386eb5de3a75111cdffcbed,ac,138,51.75,28.45
797188ee3a7ea183a8c844f526c214b4,9f021d101e811676d29ae440f41f2b3a,ac,138,65.53,37.88
797188ee3a7ea183a8c844f526c214b4,48a8b46e7ea342b913b50c7087f78162,ac,138,78.77,45.5
797188ee3a7ea183a8c844f526c214b4,a797b6a1d0ad896d6ef294d668d9a0c0,ac,138,73.42,42.52
797188ee3a7ea183a8c844f526c214b4,64770499cc79a75153e6246c0aa1661f,ac,345,231.78,77.55
797188ee3a7ea183a8c844f526c214b4,ccdb762781d918b6f9a22d7e9c43d652,ac,345,219.81,73.8
d3509679d8747ff9cf4257cddb67f72b,8336419bf14c0d8b02748bb61f3a1dc5,ac,138,58.93,32.66
d3509679d8747ff9cf4257cddb67f72b,4002628957f70084918b0d02535b3bca,ac,138,147.06,83.56
747cd247d7e5dca7fa453e0dca5204b7,d3509679d8747ff9cf4257cddb67f72b,ac,138,45.2,22.27
747cd247d7e5dca7fa453e0dca5204b7,fb5ac34d9ac3cc3883230cb5b2b417bb,ac,138,190.88,67.0
747cd247d7e5dca7fa453e0dca5204b7,4002628957f70084918b0d02535b3bca,ac,138,192.19,105.83
fc5cd505d2f7b267319a5fcfaf1ac9b4,55b8e288c28c187ed6dde56c7213df9d,ac,345,1658.23,439.55
fc5cd505d2f7b267319a5fcfaf1ac9b4,1924c176ee71d261a48e11a94fb3584b,ac,500,1759.86,336.27
fc5cd505d2f7b267319a5fcfaf1ac9b4,93c60e196565e9ff1f9538d9ce09c9ea,ac,500,2028.9,468.99
fc5cd505d2f7b267319a5fcfaf1ac9b4,f5388e5c384abbf77fd4314510e6d963,ac,500,1443.88,320.38
fc5cd505d2f7b267319a5fcfaf1ac9b4,a43b589f3028c19279d7dae1cbcf33ed,ac,500,1900.95,409.84
fc5cd505d2f7b267319a5fcfaf1ac9b4,9278a77c5e181b00dd2913f84ffc373c,ac,500,1997.88,429.36
fc5cd505d2f7b267319a5fcfaf1ac9b4,4de1b9b5eeb78c3b47f6267e9de87200,ac,500,1689.11,299.17
fc5cd505d2f7b267319a5fcfaf1ac9b4,7c746f18fdb901f6fabe3662f1358996,ac,500,1901.64,362.61
81b993dae9d5735b0714c325c526aee5,31bd7cc9213175d709fcfa2eeb4b202a,ac,345,120.91,24.31
9f021d101e811676d29ae440f41f2b3a,65334334604197c6286c6edf2892909b,ac,138,59.32,34.27
b5628fed964d280aab18f11d1afcd3fe,400438f689c4a4b7003ac38bab4a0eef,ac,138,72.09,41.45
b5628fed964d280aab18f11d1afcd3fe,e3fe004c8a465494fcb14db3bb9f0ee1,ac,345,131.01,42.72
127839fe64b312c7db27fe3488c1918a,9e2820cf5cac004ea701f2a1b891cac3,ac,138,56.11,32.23
127839fe64b312c7db27fe3488c1918a,04ad4a14ba8032dc4c59069c464341d5,ac,138,83.19,46.11
79ab793439aeaf01b4e2c8d4ceab0b70,b5628fed964d280aab18f11d1afcd3fe,ac,138,71.69,41.16
79ab793439aeaf01b4e2c8d4ceab0b70,b9d21287003f6041d2efb5c0cbcce3fd,ac,138,50.28,28.69
79ab793439aeaf01b4e2c8d4ceab0b70,fc83b39f9ff554b393188dbc36e3f835,ac,138,44.8,25.7
f8f6621fb9bab7146fe233d21f1e5adb,f87fbff5bb3761ac2db01c763af3ec1b,ac,138,52.34,29.71
f8f6621fb9bab7146fe233d21f1e5adb,684375caecc0da3432728078ff724c6b,ac,138,68.82,38.65
9fc4a021090d7b9b09c86614fc20e69f,4ea2914c1cbddca243d7c14ebb65dfe1,ac,161,288.67,160.82
9fc4a021090d7b9b09c86614fc20e69f,6331f5beb6468c61380ce0b89c127899,ac,345,399.92,129.49
9fc4a021090d7b9b09c86614fc20e69f,74ea157991af73f911f84b67876038ba,ac,345,468.24,153.82
9fc4a021090d7b9b09c86614fc20e69f,677464510b89af9587279662cad6a3cf,ac,345,681.35,222.14
9fc4a021090d7b9b09c86614fc20e69f,e281c42ff80789ce8191383f292177db,ac,138,295.58,165.68
9fc4a021090d7b9b09c86614fc20e69f,0f26317917a3bae60bd3c09d1af0a68c,ac,138,334.55,183.67
33a88364c4e7651c59a0116c74de1f9b,34009af3a92faf896c91f77fae7a8b42,ac,161,44.66,24.32
33a88364c4e7651c59a0116c74de1f9b,22041852adb30780299f8a0a2e02f761,ac,138,38.37,20.84
33a88364c4e7651c59a0116c74de1f9b,7cb01d241f49894a2f41cc3af179209f,ac,230,92.06,46.86
33a88364c4e7651c59a0116c74de1f9b,77a81025ac3a31baaa0bd6dd3b5773d9,ac,345,155.13,37.35
33a88364c4e7651c59a0116c74de1f9b,5236d2d466e7a1d9785a33e298a58c3c,ac,345,115.97,33.29
f5e2e5bc65bce4f8d1c7c67acc428f8f,b359ff14a406dbfe43f505e5b9dfbec8,ac,138,76.94,38.33
f5e2e5bc65bce4f8d1c7c67acc428f8f,a66f8f0921301a9b92d41aec1644b0a5,ac,138,57.38,28.77
365431cf4fa4742eadd2972c804752d9,fd7b8a148f3a229310f4170e8f4fa383,ac,138,44.99,24.94
365431cf4fa4742eadd2972c804752d9,88e71a1993534c0fa5327a63fdeb75bd,ac,138,43.22,24.26
365431cf4fa4742eadd2972c804752d9,1961aadca386eb5de3a75111cdffcbed,ac,138,47.99,26.06
33a88364c4e7651c59a0116c74de1f9b,6f760a053c4fc2b0e7a369b42fd7f68c,ac,500,641.28,159.56
7fa28618d4d9be3da1a5f6db78e5b833,f156dc0192f71fd5070919987eae981e,ac,230,327.15,135.54
34009af3a92faf896c91f77fae7a8b42,8afb600704471af17fe6155404d412c9,ac,161,55.45,30.07
34009af3a92faf896c91f77fae7a8b42,5335b9060b734d89e75fbd13d9e6d678,ac,161,173.57,94.4
7fa28618d4d9be3da1a5f6db78e5b833,998030323db090e04d0a4c441ea7a89c,ac,500,1131.27,262.27
7fa28618d4d9be3da1a5f6db78e5b833,994fefc868e3509d8573dd277dfff656,ac,500,1648.92,367.46
4884a9a553568dcfc894cc2728b6b0dc,e0e840797e83d7cf537d4a0efd4b7724,ac,138,69.57,40.52
a66f8f0921301a9b92d41aec1644b0a5,31bd7cc9213175d709fcfa2eeb4b202a,ac,138,49.82,25.58
ab0e8f1ae39d10783b04998b643a1444,e3fe004c8a465494fcb14db3bb9f0ee1,ac,345,70.54,22.48
ab0e8f1ae39d10783b04998b643a1444,b5628fed964d280aab18f11d1afcd3fe,ac,138,78.7,43.89
211572d4e98af5d2e6c9dd1030c8a92c,4094e404002739f58c0b8fd5201aaea6,ac,138,78.91,46.09
c69272533c281c3c8496eb581f28f506,9aca1e318536945ec8cd56c6e95ac3ac,ac,138,56.31,31.1
c69272533c281c3c8496eb581f28f506,4fa5ffb929b089060cfcfb2298a284e1,ac,138,54.06,29.82
90a01a8dc851635ad70876baf3b2d216,16af635d9bcc11766919e03aebcb8cf8,ac,138,49.57,25.93
90a01a8dc851635ad70876baf3b2d216,97bed14a683cfd0065fd1a5613a1a205,ac,138,41.85,23.51
90a01a8dc851635ad70876baf3b2d216,88e71a1993534c0fa5327a63fdeb75bd,ac,138,50.78,28.04
87ff60cb924cdd907428f776e03ce4b2,8f061aed19808b460b034b628a555fce,ac,138,61.26,34.16
87ff60cb924cdd907428f776e03ce4b2,f8f6621fb9bab7146fe233d21f1e5adb,ac,138,65.21,36.81
87ff60cb924cdd907428f776e03ce4b2,5315a46ad298cacc423dd644bd8bf495,ac,161,70.99,38.91
87ff60cb924cdd907428f776e03ce4b2,34009af3a92faf896c91f77fae7a8b42,ac,161,54.43,29.86
87ff60cb924cdd907428f776e03ce4b2,e610ebfa9f1b36eae9835b015cc9c59d,ac,161,61.52,33.86
767cb789092b763431e62af222d4fa89,c69272533c281c3c8496eb581f28f506,ac,138,65.41,36.05
767cb789092b763431e62af222d4fa89,9aca1e318536945ec8cd56c6e95ac3ac,ac,138,80.8,43.87
767cb789092b763431e62af222d4fa89,4fa5ffb929b089060cfcfb2298a284e1,ac,138,76.27,41.31
767cb789092b763431e62af222d4fa89,9c19e9e96ec358beef6bee640adf5a3e,ac,138,71.16,39.41
b359ff14a406dbfe43f505e5b9dfbec8,0d173a5f998a6ce4a461508bd6e72668,ac,138,46.76,22.93
248210163abcc765cc4b37cf971ef792,e135d58b281b92bb666a29ef5219dc90,ac,138,57.16,29.29
0c8c5b55e8a3c4c0856a1fc3d0a46f61,33a88364c4e7651c59a0116c74de1f9b,ac,230,51.12,25.14
a797b6a1d0ad896d6ef294d668d9a0c0,65334334604197c6286c6edf2892909b,ac,138,68.69,39.69
9e2820cf5cac004ea701f2a1b891cac3,04112144566d77d75f935b26101dd71d,ac,230,75.78,40.3
9e2820cf5cac004ea701f2a1b891cac3,ebde33c70e6e38c6377f49e3d1956fd1,ac,230,105.64,55.56
7a6f5f6a69fe900cda205b8c2d811cd4,936d1f13b9aac641b5d124d96dc7cff9,ac,138,56.49,29.44
7a6f5f6a69fe900cda205b8c2d811cd4,248210163abcc765cc4b37cf971ef792,ac,138,65.73,33.66
0c8c5b55e8a3c4c0856a1fc3d0a46f61,288a8d4e8014cf089c28ac2eba7c7d0b,ac,138,92.01,28.31
0c8c5b55e8a3c4c0856a1fc3d0a46f61,22041852adb30780299f8a0a2e02f761,ac,138,40.66,21.36
0c8c5b55e8a3c4c0856a1fc3d0a46f61,5236d2d466e7a1d9785a33e298a58c3c,ac,138,56.89,25.74
3804d8a77337b4ed9c5f388c98822525,b9d21287003f6041d2efb5c0cbcce3fd,ac,138,42.64,24.5
3804d8a77337b4ed9c5f388c98822525,fc83b39f9ff554b393188dbc36e3f835,ac,138,69.17,39.6
3804d8a77337b4ed9c5f388c98822525,08bf786cb3b22d313ee37f93586a24f4,ac,138,43.61,25.08
3804d8a77337b4ed9c5f388c98822525,f6127362ba4727c54d742b7ab1ae7c1c,ac,138,49.58,28.38
b359ff14a406dbfe43f505e5b9dfbec8,e7beb1dcf073b1d1e700fb02eccaf064,ac,230,251.8,119.62
6331f5beb6468c61380ce0b89c127899,74ea157991af73f911f84b67876038ba,ac,345,264.11,84.15
6331f5beb6468c61380ce0b89c127899,057346f3ae61a320419fbb0782a25514,ac,345,525.48,164.12
fe434d59c38fffae98f97529fe6f07c6,7f1da4ed0fa4babef8034f5e95cd8db2,ac,161,59.67,33.48
589614f4059c694cd0fd49e71249d610,8336419bf14c0d8b02748bb61f3a1dc5,ac,230,116.16,60.38
fe434d59c38fffae98f97529fe6f07c6,451fbb024d0794ffcda2258170740a1e,ac,230,170.29,70.49
dfffa7cdc514f5b2816ea697187944b5,090f5b3b995842fb6c1ad838719d3412,ac,345,141.19,45.75
dfffa7cdc514f5b2816ea697187944b5,9c19e9e96ec358beef6bee640adf5a3e,ac,345,100.76,32.16
589614f4059c694cd0fd49e71249d610,30580a4caf21ef930b7774a2eff4aa26,ac,138,162.62,86.06
589614f4059c694cd0fd49e71249d610,d3509679d8747ff9cf4257cddb67f72b,ac,138,50.23,27.72
0c8c5b55e8a3c4c0856a1fc3d0a46f61,77a81025ac3a31baaa0bd6dd3b5773d9,ac,345,116.79,22.07
0c8c5b55e8a3c4c0856a1fc3d0a46f61,ab0e8f1ae39d10783b04998b643a1444,ac,345,103.91,30.92
0c8c5b55e8a3c4c0856a1fc3d0a46f61,e3fe004c8a465494fcb14db3bb9f0ee1,ac,345,137.66,40.1
80cd71aee683e52c643ad59a03524806,925a10591aef311718138363f040e391,ac,138,47.21,25.9
80cd71aee683e52c643ad59a03524806,ad0345499701a306fd926b3623bf8d44,ac,138,46.28,25.42
80cd71aee683e52c643ad59a03524806,23a2e2fa1ae30cb90d42a7d53d1bf790,ac,138,68.27,37.54
80cd71aee683e52c643ad59a03524806,fd7b8a148f3a229310f4170e8f4fa383,ac,138,50.85,27.91
