r,year,multiplier
WA,2029,1.1198738111285393
WI,2029,1.0609261911223828
WV,2029,1.075910967234866
WY,2029,1.1125957072787647
AL,2030,0.9830288411962278
AR,2030,1.1457216401518073
AZ,2030,1.440651488425139
CA,2030,1.1856322447146483
CO,2030,1.2501820619343906
CT,2030,1.0119660159129804
DE,2030,1.0539936918449007
FL,2030,1.1959745127508097
GA,2030,1.100224733535888
IA,2030,1.2920856760827995
ID,2030,1.3154827571022185
IL,2030,0.9766222729313688
IN,2030,0.9727356279103144
KS,2030,1.0918677736650169
KY,2030,0.8022735064871137
LA,2030,1.26546682244155
MA,2030,1.0360233935127647
MD,2030,0.9633688476038715
ME,2030,1.1434549825087017
MI,2030,1.0106085802898608
MN,2030,1.0516994386228335
MO,2030,0.9669178130751854
MS,2030,1.0257333536672935
MT,2030,1.3091009615559948
NC,2030,1.0661554811220864
ND,2030,2.3329763900576794
NE,2030,1.20712808657604
NH,2030,1.1059953939461016
NJ,2030,1.0100112030748323
NM,2030,1.4981476510192113
NV,2030,1.3690967104750937
NY,2030,1.0695118659765515
OH,2030,1.0209353131106864
OK,2030,1.3451424198068767
OR,2030,1.4602891812880159
PA,2030,1.01180914705787
RI,2030,1.1164724333060434
SC,2030,1.0767993577350834
SD,2030,1.2749726579329492
TN,2030,1.0073702979969346
TX,2030,1.560254129727437
UT,2030,1.4133324348346534
VA,2030,1.269148502146347
VT,2030,1.1033450722898737
WA,2030,1.1458098161016443
WI,2030,1.0715993617810604
WV,2030,1.0887504122906715
WY,2030,1.1374332831130236
AL,2031,0.9895335139133564
AR,2031,1.1573711883011715
AZ,2031,1.4757278811780723
CA,2031,1.2132075636375177
CO,2031,1.2806209830540431
CT,2031,1.029500074112836
DE,2031,1.0666749535148023
FL,2031,1.210364035063964
GA,2031,1.113462229974073
IA,2031,1.3075611847356858
ID,2031,1.347511592818947
IL,2031,0.9865302201754955
IN,2031,0.9826041446858838
KS,2031,1.104945241740035
KY,2031,0.8075821265098706
LA,2031,1.2783339239807183
MA,2031,1.0539742873101972
MD,2031,0.9749597447179826
ME,2031,1.16326731404647
MI,2031,1.0208613225992484
MN,2031,1.0642958043777626
MO,2031,0.9784987362754487
MS,2031,1.0325206008781986
MT,2031,1.3409744159269592
NC,2031,1.0789830689354856
ND,2031,2.3609188067097806
NE,2031,1.2215860451268883
NH,2031,1.1251586734448973
NJ,2031,1.0247663825627775
NM,2031,1.5346239368046648
NV,2031,1.40243091678329
NY,2031,1.0851362862789489
OH,2031,1.031292821332985
OK,2031,1.3588196524244052
OR,2031,1.494252444410405
PA,2031,1.0265905925774181
RI,2031,1.1358172455984414
SC,2031,1.089755008729084
SD,2031,1.290243201338285
TN,2031,1.0140360374125275
TX,2031,1.5761185901447996
UT,2031,1.4477436744529963
VA,2031,1.2844184267941028
VT,2031,1.1224624303906798
WA,2031,1.1724589488700952
WI,2031,1.0824708627058734
WV,2031,1.1018498539460615
WY,2031,1.165127043116246
AL,2032,0.9992926148786069
AR,2032,1.1751854873840846
AZ,2032,1.5188091796809282
CA,2032,1.247629326092547
CO,2032,1.3180064763713675
CT,2032,1.0486950307385494
DE,2032,1.0825585318494753
FL,2032,1.2283872500096804
GA,2032,1.1300425054311993
IA,2032,1.328722552494429
ID,2032,1.3868498406807062
IL,2032,1.0011813524116786
IN,2032,0.9971969700907187
KS,2032,1.1228275044491876
KY,2032,0.815546763785442
LA,2032,1.2980100858549848
MA,2032,1.073625563923237
MD,2032,0.9894776158157836
ME,2032,1.1849563514722068
MI,2032,1.0360223120208858
MN,2032,1.0815202028865618
MO,2032,0.9943346083183894
MS,2032,1.0427036544594983
MT,2032,1.3801218223248948
NC,2032,1.0950499242045164
ND,2032,2.3991275511269055
NE,2032,1.2413560045380836
NH,2032,1.146137177941297
NJ,2032,1.042934521722467
NM,2032,1.579424602804369
NV,2032,1.4433724384053812
NY,2032,1.1043747267584665
OH,2032,1.0466087307603598
OK,2032,1.3797346535344286
OR,2032,1.5366481598930277
PA,2032,1.0447910732560786
RI,2032,1.1569944784245654
SC,2032,1.105982266142146
SD,2032,1.3111242975351385
TN,2032,1.024036790224198
TX,2032,1.6003782643433526
UT,2032,1.4900080229079031
VA,2032,1.3035443663591573
VT,2032,1.1433906636245712
WA,2032,1.205724570216269
WI,2032,1.0985468261451867
WV,2032,1.1182572125425407
WY,2032,1.1991408925382478
AL,2033,1.0097268264647186
AR,2033,1.1942954681915448
AZ,2033,1.5658007738845952
CA,2033,1.284709556100291
CO,2033,1.3587852827705094
CT,2033,1.0682622043255383
DE,2033,1.0990534620661876
FL,2033,1.2471041705011687
GA,2033,1.147260948333461
IA,2033,1.3521245066015894
ID,2033,1.4297586443714891
IL,2033,1.0169139684749886
IN,2033,1.0128669753621335
KS,2033,1.1426031586518262
KY,2033,0.8240623750938871
LA,2033,1.3191173477254436
MA,2033,1.0936579061780871
MD,2033,1.0045542733300858
ME,2033,1.20706596956197
MI,2033,1.0523024207432317
MN,2033,1.1005683375828563
MO,2033,1.0118471980063903
MS,2033,1.0535911466617338
MT,2033,1.4228224627305193
NC,2033,1.1117351856034643
ND,2033,2.4413818748330063
NE,2033,1.2632192266188045
NH,2033,1.1675224848779429
NJ,2033,1.060821760580204
NM,2033,1.628291623759472
NV,2033,1.4880300378047684
NY,2033,1.1233157188481244
OH,2033,1.0630551950197042
OK,2033,1.4021708587390402
OR,2033,1.582318188657311
PA,2033,1.0627101535957508
RI,2033,1.1785823673102194
SC,2033,1.1228341034924727
SD,2033,1.3342163046528763
TN,2033,1.034729370537583
TX,2033,1.6264024096758098
UT,2033,1.5361085161821177
VA,2033,1.3234064548512672
VT,2033,1.1647247244688648
WA,2033,1.2415593678236887
WI,2033,1.1158094483481253
WV,2033,1.135296083090918
WY,2033,1.236242026090139
AL,2034,1.021264941522616
AR,2034,1.215237266859522
AZ,2034,1.6177943802150683
CA,2034,1.3239132417793606
CO,2034,1.4039047821719175
CT,2034,1.08955596567219
DE,2034,1.1157004112148259
FL,2034,1.2659935880099025
GA,2034,1.1646380781331536
IA,2034,1.3792594904381266
ID,2034,1.4772348682582714
IL,2034,1.0360317652895945
IN,2034,1.0319086894456135
KS,2034,1.1655333829693486
KY,2034,0.8334789086052404
LA,2034,1.3422478800361228
MA,2034,1.1154578822090073
MD,2034,1.0197698788327834
ME,2034,1.2311265181627185
MI,2034,1.0720855139949217
MN,2034,1.1226549900364642
MO,2034,1.0321533585921174
MS,2034,1.0656304978560835
MT,2034,1.4700683654272166
NC,2034,1.1285742200456106
ND,2034,2.4903765179956485
NE,2034,1.2885700231829882
NH,2034,1.1907948098363428
NJ,2034,1.0807482345156132
NM,2034,1.6823602863179417
NV,2034,1.5374412076572381
NY,2034,1.1444160791769136
OH,2034,1.0830404384632333
OK,2034,1.4267577223786398
OR,2034,1.6306035809608408
PA,2034,1.0826720991019767
RI,2034,1.2020751498454965
SC,2034,1.13984124906668
SD,2034,1.3609918994183279
TN,2034,1.0465531888398547
TX,2034,1.6549211411988545
UT,2034,1.5871161684986486
VA,2034,1.343451594343819
VT,2034,1.187941281431154
WA,2034,1.2794462995250548
WI,2034,1.136786462115895
WV,2034,1.152491985579895
WY,2034,1.2772923833934204
AL,2035,1.0339467148555417
AR,2035,1.2395962448379103
AZ,2035,1.6702573128701093
CA,2035,1.3618960275203722
CO,2035,1.4494315579735395
CT,2035,1.1103314207754722
DE,2035,1.1332897615990487
FL,2035,1.2859523552379608
GA,2035,1.1829989454602405
IA,2035,1.4079343205905532
ID,2035,1.525139641792476
IL,2035,1.0558318392133168
IN,2035,1.05162996539302
KS,2035,1.189764843419922
KY,2035,0.8438288091716372
LA,2035,1.3691527384065647
MA,2035,1.136727230348585
MD,2035,1.0358468557073688
ME,2035,1.254601414827407
MI,2035,1.0925746274959136
MN,2035,1.1459950079100003
MO,2035,1.0536118458848054
MS,2035,1.0788631898647951
MT,2035,1.5177407387503712
NC,2035,1.1463665298730925
ND,2035,2.542151491569644
NE,2035,1.3153594176446088
NH,2035,1.2135006688178167
NJ,2035,1.1022646365647266
NM,2035,1.7369170059369579
NV,2035,1.5872983931715576
NY,2035,1.1672000317059472
OH,2035,1.1037389165045495
OK,2035,1.4553565490338913
OR,2035,1.6773852464730916
PA,2035,1.1042268029892115
RI,2035,1.224996100299821
SC,2035,1.1578111869735717
SD,2035,1.3892869460177553
TN,2035,1.0595489843304255
TX,2035,1.6880934185259062
UT,2035,1.63858424731136
VA,2035,1.364631510188276
VT,2035,1.2105927298516879
WA,2035,1.3161533382707926
WI,2035,1.1585121048418106
WV,2035,1.1706613661282992
WY,2035,1.318713286513295
AL,2036,1.0460750543265696
AR,2036,1.2652551579596325
AZ,2036,1.7189891785558753
CA,2036,1.3969567751912506
CO,2036,1.4917205534831615
CT,2036,1.1326854310186183
DE,2036,1.1526289409238635
FL,2036,1.3078966664316178
GA,2036,1.2031863940038874
IA,2036,1.436080033350856
ID,2036,1.5696375162236647
IL,2036,1.0758640978716856
IN,2036,1.0715825020539154
KS,2036,1.2135491769967595
KY,2036,0.8537270390378606
LA,2036,1.3974933947383656
MA,2036,1.159612660478202
MD,2036,1.0535232071351848
ME,2036,1.2798599748873665
MI,2036,1.1133040057251933
MN,2036,1.1689043481012718
MO,2036,1.074674374116014
MS,2036,1.091518405865268
MT,2036,1.5620227408447096
NC,2036,1.1659288595123372
ND,2036,2.5929710963114925
NE,2036,1.3416544853932633
NH,2036,1.2379317583765292
NJ,2036,1.1245167216653964
NM,2036,1.7875937523211392
NV,2036,1.6336098276452975
NY,2036,1.1907630070327893
OH,2036,1.124680114378636
OK,2036,1.48548157353949
OR,2036,1.7205679709139023
PA,2036,1.126518499534185
RI,2036,1.2496586243548382
SC,2036,1.1775688155411899
SD,2036,1.4170598831160233
TN,2036,1.071977642000601
TX,2036,1.7230359593311755
UT,2036,1.6863920113244246
VA,2036,1.3879184526650057
VT,2036,1.2349652746405966
WA,2036,1.3500364829138636
WI,2036,1.1804925124039978
WV,2036,1.1906382783490925
WY,2036,1.3571884114304091
AL,2037,1.0591050249016947
AR,2037,1.2908752974268418
AZ,2037,1.765548785250717
CA,2037,1.4305138209392496
CO,2037,1.5321244857098528
CT,2037,1.1538439044253017
DE,2037,1.1735159789738698
FL,2037,1.3315973444792621
GA,2037,1.2249895945834823
IA,2037,1.460735106057492
ID,2037,1.61215186495868
IL,2037,1.092034048262368
IN,2037,1.0876881012016264
KS,2037,1.2343837701232436
KY,2037,0.864361111757445
LA,2037,1.4257912249842732
MA,2037,1.1812741323810556
MD,2037,1.0726143287726129
ME,2037,1.3037676570216552
MI,2037,1.130036667943346
MN,2037,1.1889724647941098
MO,2037,1.093124721042685
MS,2037,1.1051144214205648
MT,2037,1.6043308399121083
NC,2037,1.1870569082603717
ND,2037,2.6374880378614667
NE,2037,1.3646884306583968
NH,2037,1.2610562247743566
NJ,2037,1.1456248926438732
NM,2037,1.836011545217398
NV,2037,1.6778568956413227
NY,2037,1.213114679233865
OH,2037,1.1415837564751292
OK,2037,1.515561075567701
OR,2037,1.7618986542520432
PA,2037,1.1476642456493416
RI,2037,1.273002147672752
SC,2037,1.1989077944470947
SD,2037,1.4413884119142133
TN,2037,1.0853302566860281
TX,2037,1.7579256978217654
UT,2037,1.7320687088627715
VA,2037,1.4130692227887234
VT,2037,1.25803432735911
WA,2037,1.382466431229484
WI,2037,1.1982349999541504
WV,2037,1.2122140918140385
WY,2037,1.3939484791698018
AL,2038,1.0719156319263663
AR,2038,1.3131124081552876
AZ,2038,1.8126785487764367
CA,2038,1.4643003279175626
CO,2038,1.5730231939793138
CT,2038,1.1753379199433245
DE,2038,1.1947308909245506
FL,2038,1.355670063490374
GA,2038,1.247135050508431
IA,2038,1.48724815652606
ID,2038,1.6551868333479907
IL,2038,1.1104909567458987
IN,2038,1.1060715570787096
KS,2038,1.25678843408945
KY,2038,0.8748161566017094
LA,2038,1.4503524489915973
MA,2038,1.203279123207855
MD,2038,1.0920051329454261
ME,2038,1.328054479653766
MI,2038,1.1491358740500162
MN,2038,1.2105528915491734
MO,2038,1.1129654647731937
MS,2038,1.1184815438845814
MT,2038,1.6471570329540297
NC,2038,1.2085166141701382
ND,2038,2.6853597246362164
NE,2038,1.389458187396545
NH,2038,1.2845474110261916
NJ,2038,1.1664648851456512
NM,2038,1.8850222498093412
NV,2038,1.722645801720938
NY,2038,1.2351823743244337
OH,2038,1.160878124588535
OK,2038,1.5416687092952195
OR,2038,1.8035119545261233
PA,2038,1.1685413358971755
RI,2038,1.2967158647636114
SC,2038,1.2205817415870566
SD,2038,1.4675503105030918
TN,2038,1.0984580760084617
TX,2038,1.7882083970668166
UT,2038,1.7783047513561592
VA,2038,1.4386147966699523
VT,2038,1.2814692211525907
WA,2038,1.4151181337452627
WI,2038,1.2184868536130247
WV,2038,1.2341285912192332
WY,2038,1.4311587011354214
AL,2039,1.0851182857590183
AR,2039,1.3347394955694962
AZ,2039,1.859155348100875
CA,2039,1.497213849686283
CO,2039,1.6133552668493834
CT,2039,1.1977220971147913
DE,2039,1.2166503170394798
FL,2039,1.3805421999845622
GA,2039,1.2700159225128398
IA,2039,1.5119954390914003
ID,2039,1.6976255693003155
IL,2039,1.128789547242976
IN,2039,1.1242973250244084
KS,2039,1.277700948498553
KY,2039,0.885591160285597
LA,2039,1.4742398930527025
MA,2039,1.226195437421482
MD,2039,1.1120398755059013
ME,2039,1.3533471263569063
MI,2039,1.168071252728254
MN,2039,1.230696062906288
MO,2039,1.131484815912645
MS,2039,1.1322577443636994
MT,2039,1.6893898860586885
NC,2039,1.230688963470044
ND,2039,2.730043159343162
NE,2039,1.4125782795111963
NH,2039,1.3090114705495548
NJ,2039,1.1882931369371652
NM,2039,1.9333539305067415
NV,2039,1.7668141752517623
NY,2039,1.2582965479429797
OH,2039,1.1800069912306443
OK,2039,1.5670601409294065
OR,2039,1.8440500387180876
PA,2039,1.190408444657651
RI,2039,1.3214116711061146
SC,2039,1.242975446734535
SD,2039,1.4919698278872686
TN,2039,1.1119876498809478
TX,2039,1.8176603610251163
UT,2039,1.8239002117990843
VA,2039,1.465008699249175
VT,2039,1.3058746568994817
WA,2039,1.4469261724462947
WI,2039,1.238564992768406
WV,2039,1.256770836997793
WY,2039,1.467853390218046
AL,2040,1.0974675732755679
AR,2040,1.3522454537367021
AZ,2040,1.9049891370202698
CA,2040,1.5285564588102172
CO,2040,1.653129342118728
CT,2040,1.2186441386330686
DE,2040,1.2375040262612076
FL,2040,1.4042050595618785
GA,2040,1.2917843323707296
IA,2040,1.5357778975293088
ID,2040,1.7394771617920135
IL,2040,1.1463376842062007
IN,2040,1.1417756260018614
KS,2040,1.2977981451686722
KY,2040,0.8956697111717171
LA,2040,1.4935754877375629
MA,2040,1.2476148567617895
MD,2040,1.131100534005704
ME,2040,1.3769876560210814
MI,2040,1.186230062203187
MN,2040,1.2500539109586306
MO,2040,1.1492821517457064
MS,2040,1.1451435067837905
MT,2040,1.7310384441091335
NC,2040,1.251783298816164
ND,2040,2.7729845176913006
NE,2040,1.4347969868923212
NH,2040,1.331877536392969
NJ,2040,1.2082205035006435
NM,2040,1.9810169383601985
NV,2040,1.8103714756414284
NY,2040,1.2793978534853552
OH,2040,1.198351353428411
OK,2040,1.5876131322536808
OR,2040,1.8826533014254336
PA,2040,1.2103712843809333
RI,2040,1.3444943460540149
SC,2040,1.264280375663517
SD,2040,1.5154372997492638
TN,2040,1.1246427266439631
TX,2040,1.8415001337657269
UT,2040,1.8688648552340896
VA,2040,1.490119337033567
VT,2040,1.3286859282746464
WA,2040,1.4772160615384087
WI,2040,1.257819696343613
WV,2040,1.2783122225759214
WY,2040,1.504040405208803
AL,2041,1.10933343846795
AR,2041,1.3692206290514535
AZ,2041,1.9496546474256136
CA,2041,1.5578621572942069
CO,2041,1.6918895977006985
CT,2041,1.2375913197014488
DE,2041,1.2565952584383089
FL,2041,1.4258680232754994
GA,2041,1.3117129581276419
IA,2041,1.558109380147669
ID,2041,1.7802619798048902
IL,2041,1.1617970035584366
IN,2041,1.1571734221959074
KS,2041,1.316669205084041
KY,2041,0.9053537294593307
LA,2041,1.5123248247607342
MA,2041,1.2670124674713297
MD,2041,1.1485502573618271
ME,2041,1.3983967233775458
MI,2041,1.2022273635302563
MN,2041,1.2682307301650377
MO,2041,1.1659936661102446
MS,2041,1.1575248461584677
MT,2041,1.7716254029189589
NC,2041,1.2710948203029415
ND,2041,2.8133060092672815
NE,2041,1.45566012343388
NH,2041,1.3525852426403824
NJ,2041,1.225958388429941
NM,2041,2.0274650418973623
NV,2041,1.8528185239796044
NY,2041,1.2981806930731303
OH,2041,1.2145121204729508
OK,2041,1.6075429542971094
OR,2041,1.9187477941629845
PA,2041,1.2281407449238313
RI,2041,1.3653982153728081
SC,2041,1.2837846921558582
SD,2041,1.537473013229064
TN,2041,1.1368024107284056
TX,2041,1.864617081599739
UT,2041,1.912683374203813
VA,2041,1.513107718187239
VT,2041,1.3493440121794906
WA,2041,1.5055374547363072
WI,2041,1.274782443570032
WV,2041,1.298033011291054
WY,2041,1.5393050327404803
AL,2042,1.1212055971323198
AR,2042,1.386722972725442
AZ,2042,1.9943013253451136
CA,2042,1.5865116273749966
CO,2042,1.730633510651455
CT,2042,1.2554175338685418
DE,2042,1.274382547622607
FL,2042,1.4460513931380952
GA,2042,1.3302804463911293
IA,2042,1.580861382264284
ID,2042,1.8210296015627396
IL,2042,1.1767120788838739
IN,2042,1.1720291402807217
KS,2042,1.3358956219984393
KY,2042,0.9150428840009663
LA,2042,1.5316564271833502
MA,2042,1.285262462633682
MD,2042,1.1648081537952295
ME,2042,1.4185391719263147
MI,2042,1.2176614812207258
MN,2042,1.2867498332682719
MO,2042,1.1830198715213085
MS,2042,1.1699127524046928
MT,2042,1.812195248897871
NC,2042,1.2890873529005025
ND,2042,2.854386786453456
NE,2042,1.47691612935453
NH,2042,1.3720678245159352
NJ,2042,1.242531041178454
NM,2042,2.0738935613472873
NV,2042,1.8952476752103775
NY,2042,1.3157296556106581
OH,2042,1.2301039490841696
OK,2042,1.62809170200061
OR,2042,1.9540340402946261
PA,2042,1.2447428990295584
RI,2042,1.3850653547774976
SC,2042,1.3019568517405844
SD,2042,1.5599236766400697
TN,2042,1.1489685441218465
TX,2042,1.888451932090676
UT,2042,1.9564834178078525
VA,2042,1.5345259786570726
VT,2042,1.3687799075055815
WA,2042,1.533224660605594
WI,2042,1.2911480187188369
WV,2042,1.3164068579115589
WY,2042,1.574554791515644
AL,2043,1.1316277558739196
AR,2043,1.403820506850356
AZ,2043,2.0393917444672973
CA,2043,1.6145478501824082
CO,2043,1.769762497505368
CT,2043,1.2718919758865042
DE,2043,1.290838489588694
FL,2043,1.4647240733704574
GA,2043,1.3474581909116197
IA,2043,1.6027960868784574
ID,2043,1.8622024107690704
IL,2043,1.1904887671476116
IN,2043,1.1857510017211
KS,2043,1.3544313874948
KY,2043,0.9235486586927991
LA,2043,1.5505409113568132
MA,2043,1.3021285500884867
MD,2043,1.1798491753599376
ME,2043,1.4371542069307208
MI,2043,1.2319175961519593
MN,2043,1.304603693082755
MO,2043,1.1994344615199268
MS,2043,1.1807876681655216
MT,2043,1.8531683166412296
NC,2043,1.3057331761724242
ND,2043,2.8939918598127528
NE,2043,1.4974085769535088
NH,2043,1.3900730309192946
NJ,2043,1.2578732023831465
NM,2043,2.120783531637893
NV,2043,1.938098527751827
NY,2043,1.3319756372474856
OH,2043,1.2445057377142308
OK,2043,1.648165180251811
OR,2043,1.9885649777183945
PA,2043,1.2601123711653979
RI,2043,1.4032411236056233
SC,2043,1.3187688572365488
SD,2043,1.581567867238708
TN,2043,1.1596487731419034
TX,2043,1.911735509263067
UT,2043,2.00071878795649
VA,2043,1.5543411201130994
VT,2043,1.3867419676275758
WA,2043,1.5603192166471906
WI,2043,1.3062644979965068
WV,2043,1.3334054545244551
WY,2043,1.610154895962246
AL,2044,1.1400702482568834
AR,2044,1.41948992367159
AZ,2044,2.080928440895172
CA,2044,1.6405783920589723
CO,2044,1.8058076015457
CT,2044,1.2869987600994486
DE,2044,1.3060181680380565
FL,2044,1.4819485678599953
GA,2044,1.3633036915121752
IA,2044,1.6236085941957046
ID,2044,1.9001302568698577
IL,2044,1.2034441097275763
IN,2044,1.1986547861714478
KS,2044,1.3720188481791122
KY,2044,0.9304387800033082
LA,2044,1.5678480184405652
MA,2044,1.3175944665315795
MD,2044,1.1937236695318738
ME,2044,1.4542238786453296
MI,2044,1.2453237826938741
MN,2044,1.3215441349335164
MO,2044,1.2150092677671516
MS,2044,1.1895969173577938
MT,2044,1.890912163553873
NC,2044,1.3210880094182764
ND,2044,2.931570705463487
NE,2044,1.5168526142954322
NH,2044,1.4065835001387381
NJ,2044,1.2714702232051742
NM,2044,2.1639779507493078
NV,2044,1.9775721651306848
NY,2044,1.346373670721587
OH,2044,1.2580489131055028
OK,2044,1.6665619675003127
OR,2044,2.0206256093812587
PA,2044,1.273733596354367
RI,2044,1.419907995678831
SC,2044,1.3342769842124207
SD,2044,1.6021047234733243
TN,2044,1.1683003159158813
TX,2044,1.9330742633277207
UT,2044,2.041467824603493
VA,2044,1.5726194706536514
VT,2044,1.4032128724380117
WA,2044,1.585475457575667
WI,2044,1.3204797552409222
WV,2044,1.3490857012831001
WY,2044,1.642949240303828
AL,2045,1.1480628508601984
AR,2045,1.4352933505671084
AZ,2045,2.1199311472297553
CA,2045,1.6648874399294094
CO,2045,1.8396537358940521
CT,2045,1.3012979971083427
DE,2045,1.320973235225917
FL,2045,1.4989181942738399
GA,2045,1.3789147287879053
IA,2045,1.6416935629403442
ID,2045,1.9357442746081468
IL,2045,1.215599422135844
IN,2045,1.2107617243149045
KS,2045,1.3873014218702595
KY,2045,0.9369617354322829
LA,2045,1.5853031416714651
MA,2045,1.3322336380231563
MD,2045,1.20739286504422
ME,2045,1.4703810751783988
MI,2045,1.2579020981351423
MN,2045,1.3362644834586324
MO,2045,1.2285429511379897
MS,2045,1.1979367327622452
MT,2045,1.926353407169082
NC,2045,1.3362156396652636
ND,2045,2.9642247359795495
NE,2045,1.5337484549665312
NH,2045,1.4222113868662511
NJ,2045,1.2850151940593735
NM,2045,2.2045372486419734
NV,2045,2.014637671515353
NY,2045,1.3607165879177237
OH,2045,1.2707557579353308
OK,2045,1.6851160902038533
OR,2045,2.0505659553619426
PA,2045,1.2873026789201725
RI,2045,1.4356839246000577
SC,2045,1.3495556399267499
SD,2045,1.6199501659976092
TN,2045,1.1764908288783238
TX,2045,1.9545955135279969
UT,2045,2.0797309231751377
VA,2045,1.590627359379957
VT,2045,1.4188033097088075
WA,2045,1.6089680251860692
WI,2045,1.3338171789102105
WV,2045,1.3645339299514494
WY,2045,1.6737429309867382
AL,2046,1.156195930523518
AR,2046,1.451686487507532
AZ,2046,2.160274584014185
CA,2046,1.6898369470853887
CO,2046,1.8746633418882217
CT,2046,1.31518183438441
DE,2046,1.3362978197270439
FL,2046,1.5163071147423897
GA,2046,1.394911491415382
IA,2046,1.6605193097573636
ID,2046,1.972582535546728
IL,2046,1.228269408426523
IN,2046,1.2233812881029453
KS,2046,1.4032099847815034
KY,2046,0.943599337572308
LA,2046,1.6034096085363998
MA,2046,1.3464475345212055
MD,2046,1.2213998059064728
ME,2046,1.4860688973582141
MI,2046,1.2710129980320721
MN,2046,1.3515877919091521
MO,2046,1.242630987464656
MS,2046,1.2064231277987818
MT,2046,1.963012954819086
NC,2046,1.351717051000275
ND,2046,2.9982163076394586
NE,2046,1.551336365856844
NH,2046,1.4373852759456922
NJ,2046,1.2987971914207668
NM,2046,2.2464907853149594
NV,2046,2.052977316484729
NY,2046,1.3753104950644899
OH,2046,1.2840006293449877
OK,2046,1.7043625660663022
OR,2046,2.0812951258452514
PA,2046,1.3011092099294648
RI,2046,1.451001555176072
SC,2046,1.3652118083422236
SD,2046,1.6385265753651643
TN,2046,1.1848252973503792
TX,2046,1.9769198362204567
UT,2046,2.119309327944265
VA,2046,1.6090801960677903
VT,2046,1.433940837256314
WA,2046,1.6330795406527387
WI,2046,1.3477193287988407
WV,2046,1.3803638612146818
WY,2046,1.7055951645924796
AL,2047,1.1642065055737094
AR,2047,1.4668629595612421
AZ,2047,2.1993365299322045
CA,2047,1.7139432795202842
CO,2047,1.9085608837179553
CT,2047,1.3299016232307435
DE,2047,1.3523007393681723
FL,2047,1.5344657471597127
GA,2047,1.4116163428145758
IA,2047,1.6800170003246064
ID,2047,2.0082506459307226
IL,2047,1.2404211112648034
IN,2047,1.2354846310413516
KS,2047,1.4196863689604582
KY,2047,0.9501369607479156
LA,2047,1.6201722506936491
MA,2047,1.3615172555914445
MD,2047,1.236026757065911
ME,2047,1.5027012897835972
MI,2047,1.2835875782908635
MN,2047,1.3674580322527938
MO,2047,1.2572218653547742
MS,2047,1.2147816964050067
MT,2047,1.9985080286605932
NC,2047,1.3679046246274766
ND,2047,3.033421133910679
NE,2047,1.5695520386583892
NH,2047,1.4534727911467007
NJ,2047,1.3137717923900387
NM,2047,2.287111687033037
NV,2047,2.0900991201206507
NY,2047,1.391167263163837
OH,2047,1.2967037008250086
OK,2047,1.7221806080994038
OR,2047,2.1109857964660415
PA,2047,1.316110467527524
RI,2047,1.4672414666084637
SC,2047,1.3815609892953757
SD,2047,1.6577660289294485
TN,2047,1.1930342277878812
TX,2047,1.9975872936260417
UT,2047,2.1576305427399713
VA,2047,1.6283498384287003
VT,2047,1.449989801582549
WA,2047,1.6563762015332466
WI,2047,1.3610527918653434
WV,2047,1.3968944965419536
WY,2047,1.7364356265274379
AL,2048,1.1733152514281335
AR,2048,1.4817019420020496
AZ,2048,2.239633580093389
CA,2048,1.7376359948551918
CO,2048,1.9435302358930986
CT,2048,1.34422727607425
DE,2048,1.3695403032128848
FL,2048,1.5540276089893854
GA,2048,1.4296120810092925
IA,2048,1.6995374603112572
ID,2048,2.0450465504746242
IL,2048,1.251485976975948
IN,2048,1.2465054621175953
KS,2048,1.436181994274685
KY,2048,0.9575708275584115
LA,2048,1.636562130486045
MA,2048,1.3761834708989076
MD,2048,1.2517840228662436
ME,2048,1.5188883344708823
MI,2048,1.2950374996549072
MN,2048,1.383346805876428
MO,2048,1.271829782484338
MS,2048,1.2242861422985698
MT,2048,2.035125425399303
NC,2048,1.3853431118095223
ND,2048,3.068667072407565
NE,2048,1.5877889837379193
NH,2048,1.4691295482028106
NJ,2048,1.3288123653245878
NM,2048,2.3290169858003167
NV,2048,2.128394682413678
NY,2048,1.4070938896959133
OH,2048,1.308270621273616
OK,2048,1.7396024181171101
OR,2048,2.1401670337621215
PA,2048,1.3311778145290603
RI,2048,1.483046539345474
SC,2048,1.3991735721972012
SD,2048,1.6770279503437515
TN,2048,1.2023685215961724
TX,2048,2.017795154613249
UT,2048,2.197163440514727
VA,2048,1.6491085647858528
VT,2048,1.4656090399993236
WA,2048,1.6792731376800643
WI,2048,1.3731937222566464
WV,2048,1.4147025559154287
WY,2048,1.768251236640548
AL,2049,1.1839015834425088
AR,2049,1.4973595295727544
AZ,2049,2.2817699323453615
CA,2049,1.7618983044321226
CO,2049,1.980095714889237
CT,2049,1.3582628970638237
DE,2049,1.3876796044390747
FL,2049,1.574610409544538
GA,2049,1.448547021524144
IA,2049,1.719927595470307
ID,2049,2.083521952249448
IL,2049,1.2629091376889854
IN,2049,1.25788316229595
KS,2049,1.4534125323829132
KY,2049,0.96621058801109
LA,2049,1.6538561719842702
MA,2049,1.3905527594511111
MD,2049,1.2683636645223775
ME,2049,1.534747662255376
MI,2049,1.306858184632708
MN,2049,1.399943455848765
MO,2049,1.2870885112677632
MS,2049,1.2353323633096713
MT,2049,2.07341417163162
NC,2049,1.403691718234458
ND,2049,3.10548328730468
NE,2049,1.6068384208574387
NH,2049,1.4844693243628204
