r,year,multiplier
WI,2029,1.0709771564890938
WV,2029,1.0865898666549987
WY,2029,1.1259259476563626
AL,2030,0.9922661837164422
AR,2030,1.1589668640604578
AZ,2030,1.4602156746728536
CA,2030,1.2017927033152176
CO,2030,1.2671596549884705
CT,2030,1.0250972743295883
DE,2030,1.0666911022833434
FL,2030,1.2103823591922171
GA,2030,1.1134790870717033
IA,2030,1.305772769211313
ID,2030,1.33334713989874
IL,2030,0.9860774071455197
IN,2030,0.9821531337072815
KS,2030,1.103433953972412
KY,2030,0.8098123241328876
LA,2030,1.2800963719104645
MA,2030,1.0494668201614292
MD,2030,0.9749745049776122
ME,2030,1.1582924401179213
MI,2030,1.0203927517443292
MN,2030,1.062840114838111
MO,2030,0.9771603955913086
MS,2030,1.0353719826933787
MT,2030,1.326878678953102
NC,2030,1.0789994040409294
ND,2030,2.3576896623339807
NE,2030,1.2199152220151548
NH,2030,1.1203467764007604
NJ,2030,1.0229134021693418
NM,2030,1.5184926407038135
NV,2030,1.387689175932613
NY,2030,1.0831741451540107
OH,2030,1.0308194624660494
OK,2030,1.360693066591383
OR,2030,1.4801932813698617
PA,2030,1.0247343136513136
RI,2030,1.130959765692926
SC,2030,1.0897715069147256
SD,2030,1.2884784724686709
TN,2030,1.016836372741969
TX,2030,1.578291595878376
UT,2030,1.4325256256980925
VA,2030,1.2844378720579253
VT,2030,1.1176620642037358
WA,2030,1.161427485222724
WI,2030,1.0819740133431495
WV,2030,1.101866535239833
WY,2030,1.1528797368695105
AL,2031,1.0011320939798898
AR,2031,1.1726833428352703
AZ,2031,1.4978053256081783
CA,2031,1.231361193313789
CO,2031,1.2997795548679965
CT,2031,1.0442673039523143
DE,2031,1.0821853433526782
FL,2031,1.2279637902356093
GA,2031,1.1296529478677868
IA,2031,1.3222634475107053
ID,2031,1.3676708733264311
IL,2031,0.9973699765218029
IN,2031,0.993400762260733
KS,2031,1.1173692839077851
KY,2031,0.8170480069706371
LA,2031,1.2952464294828683
MA,2031,1.0690925771840687
MD,2031,0.9891365149392982
ME,2031,1.1799533116711713
MI,2031,1.0320783008266123
MN,2031,1.076262782878639
MO,2031,0.9895010096020727
MS,2031,1.0446230437881612
MT,2031,1.3610358978081496
NC,2031,1.0946724295720245
ND,2031,2.387465058687847
NE,2031,1.2353216004855334
NH,2031,1.141298037738738
NJ,2031,1.0382086044052572
NM,2031,1.5575824883899807
NV,2031,1.423411811043842
NY,2031,1.0993704014272299
OH,2031,1.0426244183548754
OK,2031,1.3767969934125053
OR,2031,1.5166114424349133
PA,2031,1.0400567432256442
RI,2031,1.1521094972875434
SC,2031,1.1056010028226646
SD,2031,1.3047507401144476
TN,2031,1.0259218179393195
TX,2031,1.5969708211838212
UT,2031,1.4694024646198245
VA,2031,1.303094997804684
VT,2031,1.138563119562599
WA,2031,1.1900028434239684
WI,2031,1.094364791714578
WV,2031,1.1178717177023973
WY,2031,1.1825577821274775
AL,2032,1.0131971150292711
AR,2032,1.1928833462514525
AZ,2032,1.5436322173722907
CA,2032,1.2674756731195747
CO,2032,1.3395476448592347
CT,2032,1.0649473693260811
DE,2032,1.1008979527226992
FL,2032,1.2491971278227
GA,2032,1.1491863433873135
IA,2032,1.3450396612649222
ID,2032,1.4095161679112997
IL,2032,1.014213154572892
IN,2032,1.010176909837579
KS,2032,1.1366161606936411
KY,2032,0.8268945611483854
LA,2032,1.3175576377559333
MA,2032,1.0902642679026215
MD,2032,1.006240170363368
ME,2032,1.2033204242208015
MI,2032,1.0495076189259105
MN,2032,1.0948015931623996
MO,2032,1.00654533352038
MS,2032,1.0572121907027001
MT,2032,1.4026781885047725
NC,2032,1.113600959410778
ND,2032,2.428589552153782
NE,2032,1.2566002260732168
NH,2032,1.1638996436130773
NJ,2032,1.0577438221325508
NM,2032,1.6052383238238286
NV,2032,1.4669625568485272
NY,2032,1.1200564562949085
OH,2032,1.0602318349927877
OK,2032,1.4005129472036462
OR,2032,1.561092000705261
PA,2032,1.059626736039653
RI,2032,1.1749252070502345
SC,2032,1.1247185041009844
SD,2032,1.3272252944922192
TN,2032,1.0382855893166318
TX,2032,1.6244793691994026
UT,2032,1.5143603416902043
VA,2032,1.3256274667719714
VT,2032,1.1611105647000652
WA,2032,1.224904327968894
WI,2032,1.1128459787099723
WV,2032,1.13720139806413
WY,2032,1.218739351627746
AL,2033,1.0259264207721117
AR,2033,1.2149929302003901
AZ,2033,1.593742786794382
CA,2033,1.3069917029954499
CO,2033,1.383033064829404
CT,2033,1.0857423636626953
DE,2033,1.1198284304759518
FL,2033,1.2706776822911592
GA,2033,1.1689471635923403
IA,2033,1.3694604463146016
ID,2033,1.4552729595801825
IL,2033,1.031125613256847
IN,2033,1.0270220623324782
KS,2033,1.1572527707086853
KY,2033,0.8372832540589902
LA,2033,1.34197800651292
MA,2033,1.1115536197799776
MD,2033,1.0235429613372116
ME,2033,1.226817398932931
MI,2033,1.0670086286136176
MN,2033,1.1146790102740423
MO,2033,1.024820353908658
MS,2033,1.0704944800133285
MT,2033,1.4482130004573075
NC,2033,1.1327498715656148
ND,2033,2.472683466359456
NE,2033,1.2794152886308912
NH,2033,1.1866268573650935
NJ,2033,1.0769455095734157
NM,2033,1.6573487977823904
NV,2033,1.5145842171230857
NY,2033,1.140389332308816
OH,2033,1.0779116757874778
OK,2033,1.426470857233221
OR,2033,1.6097620931158154
PA,2033,1.0788626048423615
RI,2033,1.1978677145677807
SC,2033,1.1440585878643326
SD,2033,1.351322638654406
TN,2033,1.051330094199983
TX,2033,1.6545884013185086
UT,2033,1.5635206651003415
VA,2033,1.348422278231802
VT,2033,1.1837833167182237
WA,2033,1.2630931130048821
WI,2033,1.1314031839204133
WV,2033,1.1567561312832983
WY,2033,1.2583030004035787
AL,2034,1.0414341664673228
AR,2034,1.2399021417091591
AZ,2034,1.6499785856802462
CA,2034,1.3498164139526636
CO,2034,1.431833893878289
CT,2034,1.1072560854757452
DE,2034,1.1397945034961376
FL,2034,1.2933333344422324
GA,2034,1.18978900310083
IA,2034,1.3999707332964184
ID,2034,1.5066227998160686
IL,2034,1.0523649544761122
IN,2034,1.0481768777508396
KS,2034,1.18303527084576
KY,2034,0.8499394987134886
LA,2034,1.3694906061120249
MA,2034,1.1335787853777937
MD,2034,1.0417923046733777
ME,2034,1.251126488381201
MI,2034,1.0889870956943106
MN,2034,1.1395130071869082
MO,2034,1.047652384718095
MS,2034,1.0866759096247038
MT,2034,1.4993137274456443
NC,2034,1.152946328481495
ND,2034,2.52777252159785
NE,2034,1.3079194544358268
NH,2034,1.2101395809721252
NJ,2034,1.098804882947823
NM,2034,1.7158289580994037
NV,2034,1.568026876839309
NY,2034,1.1635364609105254
OH,2034,1.100114726116107
OK,2034,1.455715689372332
OR,2034,1.6625073371671497
PA,2034,1.1007608905859703
RI,2034,1.2216031730361319
SC,2034,1.164456674466725
SD,2034,1.381428832390286
TN,2034,1.0672218379083724
TX,2034,1.6885099916619197
UT,2034,1.6186900653354492
VA,2034,1.372464084044661
VT,2034,1.2072396962564522
WA,2034,1.3044794487807794
WI,2034,1.1547080635305205
WV,2034,1.1773806097794672
WY,2034,1.302702683372813
AL,2035,1.0569536895737475
AR,2035,1.266866395189484
AZ,2035,1.7069956312351284
CA,2035,1.3916191447974402
CO,2035,1.4813126804897074
CT,2035,1.1303523788824157
DE,2035,1.1603454390545913
FL,2035,1.3166526344828933
GA,2035,1.2112413588157256
IA,2035,1.4320750621067915
ID,2035,1.5586860093368886
IL,2035,1.074304671145576
IN,2035,1.0700292813485863
KS,2035,1.2101648046468496
KY,2035,0.8626053551968528
LA,2035,1.3992730305469288
MA,2035,1.1572241449022018
MD,2035,1.060576222698043
ME,2035,1.2772237795530925
MI,2035,1.111690311184919
MN,2035,1.1656444822215934
MO,2035,1.0716772988380958
MS,2035,1.1028696282788775
MT,2035,1.5511243629537317
NC,2035,1.1737343965291132
ND,2035,2.5857397620987417
NE,2035,1.3379128501719082
NH,2035,1.2353819248090963
NJ,2035,1.1216530029181873
NM,2035,1.775121544510764
NV,2035,1.6222119799939463
NY,2035,1.1877305840540784
OH,2035,1.123049930573678
OK,2035,1.4873732577586676
OR,2035,1.7139938549074072
PA,2035,1.1236496830159066
RI,2035,1.2470846363408374
SC,2035,1.185452278502517
SD,2035,1.4131079556807848
TN,2035,1.0831256506565976
TX,2035,1.7252301568166255
UT,2035,1.6746258974701531
VA,2035,1.3972101420937026
VT,2035,1.232421551296733
WA,2035,1.3448781302060873
WI,2035,1.1787814305141413
WV,2035,1.1986092373655213
WY,2035,1.3477191817001006
AL,2036,1.0721128977807026
AR,2036,1.297119064008073
AZ,2036,1.7618296408290972
CA,2036,1.431360427321867
CO,2036,1.5288970516780904
CT,2036,1.1555417595494712
DE,2036,1.1832307816400391
FL,2036,1.3426208036090836
GA,2036,1.2351305150248852
IA,2036,1.462976059031021
ID,2036,1.6087558525315786
IL,2036,1.0963953116574692
IN,2036,1.0920320081600274
KS,2036,1.2362774714306626
KY,2036,0.8749771500151641
LA,2036,1.4326875592933386
MA,2036,1.1830123504632588
MD,2036,1.0814938299704089
ME,2036,1.3056861215459388
MI,2036,1.1345497026448421
MN,2036,1.190796499397903
MO,2036,1.0948017130475327
MS,2036,1.11868737931672
MT,2036,1.6009513025447257
NC,2036,1.1968838077861421
ND,2036,2.6415342791249117
NE,2036,1.3667820358465947
NH,2036,1.2629118403952284
NJ,2036,1.1463421427709966
NM,2036,1.832143970357123
NV,2036,1.6743224749751644
NY,2036,1.2138741832071835
OH,2036,1.1461429068582873
OK,2036,1.5228916129281316
OR,2036,1.762941380735619
PA,2036,1.1483827725697782
RI,2036,1.2748753414481107
SC,2036,1.2088328000257746
SD,2036,1.4435996846044463
TN,2036,1.0986602264990062
TX,2036,1.7664285158292259
UT,2036,1.7284200905236786
VA,2036,1.4247671364933436
VT,2036,1.2598854963265032
WA,2036,1.383284602216231
WI,2036,1.2030203987723873
WV,2036,1.2222492518818378
WY,2036,1.391012114140617
AL,2037,1.0883600168620802
AR,2037,1.3290798944584068
AZ,2037,1.814790079625916
CA,2037,1.4694774027656268
CO,2037,1.574855558026031
CT,2037,1.1803864881947537
DE,2037,1.207221492742708
FL,2037,1.369843242646017
GA,2037,1.2601735242330987
IA,2037,1.4917252335006175
ID,2037,1.6571149071714633
IL,2037,1.1164966875875397
IN,2037,1.1120533870279374
KS,2037,1.2605717560155603
KY,2037,0.8882368150926088
LA,2037,1.4679887783112653
MA,2037,1.20844771062085
MD,2037,1.103421763588039
ME,2037,1.3337590294418573
MI,2037,1.1553506034164231
MN,2037,1.2141970301910383
MO,2037,1.1163158350755196
MS,2037,1.1356403020025831
MT,2037,1.6490757531216882
NC,2037,1.2211513421518896
ND,2037,2.693443488020839
NE,2037,1.3936408863164307
NH,2037,1.290065079746584
NJ,2037,1.1696406053068031
NM,2037,1.887218051505739
NV,2037,1.724652456323606
NY,2037,1.2385451789993056
OH,2037,1.1671563581156748
OK,2037,1.5604154470815155
OR,2037,1.8098883215868604
PA,2037,1.171722709230231
RI,2037,1.3022858020853698
SC,2037,1.2333426073489513
SD,2037,1.471968090868344
TN,2037,1.115309651729178
TX,2037,1.809953064857596
UT,2037,1.7803762412763102
VA,2037,1.453655141513642
VT,2037,1.2869736677592367
WA,2037,1.4201213235674428
WI,2037,1.2250766453014879
WV,2037,1.247031085783004
WY,2037,1.4328258118043198
AL,2038,1.104667403920784
AR,2038,1.3563501166851115
AZ,2038,1.8675369788608294
CA,2038,1.5072270194983053
CO,2038,1.620628757009941
CT,2038,1.2053795028497953
DE,2038,1.2312762735602194
FL,2038,1.3971383820668173
GA,2038,1.285283413428816
IA,2038,1.5200906192529018
ID,2038,1.705278975297328
IL,2038,1.1364424282832015
IN,2038,1.131919750040011
KS,2038,1.2845417226855658
KY,2038,0.9015456663174705
LA,2038,1.4981091498387946
MA,2038,1.2340348819782496
MD,2038,1.1254082580564895
ME,2038,1.3619994907674655
MI,2038,1.175990452870982
MN,2038,1.237285174285661
MO,2038,1.1375427531246252
MS,2038,1.1526561108133604
MT,2038,1.6970061631218236
NC,2038,1.2454836855180906
ND,2038,2.744659732020682
NE,2038,1.42014118305523
NH,2038,1.317380383476784
NJ,2038,1.1931489219840354
NM,2038,1.9420700707638574
NV,2038,1.7747795042671892
NY,2038,1.26343839162793
OH,2038,1.1880071123804006
OK,2038,1.5924322401917865
OR,2038,1.8563828034620282
PA,2038,1.1952728735982536
RI,2038,1.329859862329274
SC,2038,1.2579178706879712
SD,2038,1.499957791501451
TN,2038,1.1320208372737317
TX,2038,1.8470899010285207
UT,2038,1.8321229018146976
VA,2038,1.4826202949867764
VT,2038,1.314223515212296
WA,2038,1.456603024870015
WI,2038,1.2469621209783504
WV,2038,1.2718791021755738
WY,2038,1.474470914213081
AL,2039,1.1213886979376049
AR,2039,1.3827307203492292
AZ,2039,1.9192536930246915
CA,2039,1.5443158117872158
CO,2039,1.6655079723297592
CT,2039,1.230275907944439
DE,2039,1.2559464425045372
FL,2039,1.425131806990467
GA,2039,1.311035683355154
IA,2039,1.54759025248054
ID,2039,1.7525023643564788
IL,2039,1.1565797720223219
IN,2039,1.1519769535765676
KS,2039,1.3077800913670414
KY,2039,0.9151923169768269
LA,2039,1.5272469242536146
MA,2039,1.2595231470848114
MD,2039,1.147957228140437
ME,2039,1.3901307896494166
MI,2039,1.1968285731259267
MN,2039,1.2596686348898536
MO,2039,1.1581217949892868
MS,2039,1.1701038074329826
MT,2039,1.7440004575673442
NC,2039,1.27043851783227
ND,2039,2.794312782312073
NE,2039,1.4458326524787286
NH,2039,1.3445901009252996
NJ,2039,1.216990255274428
NM,2039,1.9958507904351497
NV,2039,1.8239275347292447
NY,2039,1.2886842391761055
OH,2039,1.2090581634421462
OK,2039,1.6234045704726527
OR,2039,1.9020633779976588
PA,2039,1.2191566473899065
RI,2039,1.3573273360778981
SC,2039,1.2831218375428
SD,2039,1.527093206062131
TN,2039,1.1491561788127669
TX,2039,1.883015246565495
UT,2039,1.8828589126668165
VA,2039,1.5123264575621647
VT,2039,1.3413680294024541
WA,2039,1.492446097172942
WI,2039,1.2690578332070266
WV,2039,1.2973627998648753
WY,2039,1.5153026576679287
AL,2040,1.136837582963775
AR,2040,1.4060649911111378
AZ,2040,1.971007131693747
CA,2040,1.5806818647084795
CO,2040,1.71041905678517
CT,2040,1.2541408969645316
DE,2040,1.2796496587313237
FL,2040,1.452028023444891
GA,2040,1.3357785873771044
IA,2040,1.5743271599166389
ID,2040,1.7997592871701376
IL,2040,1.1765282980388563
IN,2040,1.1718460908248256
KS,2040,1.3303739240650752
KY,2040,0.9278005240220846
LA,2040,1.5530199780567624
MA,2040,1.2839554763547179
MD,2040,1.1696223863644246
ME,2040,1.4170966562629521
MI,2040,1.2174713048301031
MN,2040,1.2814312711155753
MO,2040,1.1781300595688329
MS,2040,1.1862238193636911
MT,2040,1.7910281230852216
NC,2040,1.2944152399852988
ND,2040,2.842588662887332
NE,2040,1.4708115470766054
NH,2040,1.3706725656699126
NJ,2040,1.2398765210683642
NM,2040,2.049669700280562
NV,2040,1.8731104656510282
NY,2040,1.3129187553477981
OH,2040,1.22991182940827
OK,2040,1.650800332529607
OR,2040,1.9468537874047929
PA,2040,1.2420836535476656
RI,2040,1.3836568787138201
SC,2040,1.3073379293531628
SD,2040,1.5534759967467677
TN,2040,1.164987604362393
TX,2040,1.9147920683034714
UT,2040,1.9336309516178614
VA,2040,1.540868280537993
VT,2040,1.367387992149736
WA,2040,1.5275907051201425
WI,2040,1.2909463650788504
WV,2040,1.3218476583979057
WY,2040,1.5561633961120904
AL,2041,1.1516359485306529
AR,2041,1.427631164824576
AZ,2041,2.0226016577559394
CA,2041,1.615491069484573
CO,2041,1.7551922385679974
CT,2041,1.2767530411572858
DE,2041,1.3019305633109408
FL,2041,1.4773103322522727
GA,2041,1.3590367932788294
IA,2041,1.5999323113385844
ID,2041,1.8468711042480275
IL,2041,1.1948194519367825
IN,2041,1.190064451766665
KS,2041,1.3520113744253281
KY,2041,0.9398778264735265
LA,2041,1.5768401420171385
MA,2041,1.3071051770292428
MD,2041,1.1899875266252418
ME,2041,1.4426468906935848
MI,2041,1.2363989881166646
MN,2041,1.3022727090130628
MO,2041,1.1972913872382376
MS,2041,1.2016650521186092
MT,2041,1.8379113868181294
NC,2041,1.3169532387662373
ND,2041,2.888821056634125
NE,2041,1.494733101207728
NH,2041,1.395385774346064
NJ,2041,1.2610247324142463
NM,2041,2.103323355343259
NV,2041,1.92214237689244
NY,2041,1.3353128267301184
OH,2041,1.2490329220246448
OK,2041,1.676120248011893
OR,2041,1.9897266979302675
PA,2041,1.2632695113069987
RI,2041,1.4086041943866443
SC,2041,1.3301009344135566
SD,2041,1.5787420209505079
TN,2041,1.1801524024906278
TX,2041,1.9441610794311244
UT,2041,1.9842470914195367
VA,2041,1.567697451236529
VT,2041,1.3920419800076929
WA,2041,1.561230755566594
WI,2041,1.3110163444214515
WV,2041,1.3448633028319874
WY,2041,1.5968986687585878
AL,2042,1.165629474489058
AR,2042,1.448726510186882
AZ,2042,2.071599958359274
CA,2042,1.648205127046162
CO,2042,1.7977124434695462
CT,2042,1.2976442404539976
DE,2042,1.3228231172947982
FL,2042,1.5010172692712473
GA,2042,1.3808457517361976
IA,2042,1.625403946447571
ID,2042,1.8916122648193876
IL,2042,1.21211021222584
IN,2042,1.207286400346989
KS,2042,1.373535997778768
KY,2042,0.9512982799417143
LA,2042,1.6001402689663053
MA,2042,1.32849302093861
MD,2042,1.2090836899236195
ME,2042,1.4662525706776661
MI,2042,1.254291464248104
MN,2042,1.3230054706563472
MO,2042,1.2163527994734522
MS,2042,1.216266481608184
MT,2042,1.8824354947996889
NC,2042,1.3380868670952066
ND,2042,2.934812374721937
NE,2042,1.5185299180289553
NH,2042,1.4182181321850058
NJ,2042,1.279886211816195
NM,2042,2.154277170018496
NV,2042,1.968707012901825
NY,2042,1.3552854527453984
OH,2042,1.2671082293967009
OK,2042,1.7008873842104852
OR,2042,2.0300191111521424
PA,2042,1.2821645664587005
RI,2042,1.4316528420158223
SC,2042,1.3514455486036892
SD,2042,1.6038762971970015
TN,2042,1.1944924318203802
TX,2042,1.9728889122363105
UT,2042,2.032316237948635
VA,2042,1.5928548632777826
VT,2042,1.414819624153635
WA,2042,1.5928460295654927
WI,2042,1.3299886412899722
WV,2042,1.3664448141253938
WY,2042,1.6355841512434142
AL,2043,1.1783684554763618
AR,2043,1.469809263203376
AZ,2043,2.118255581876193
CA,2043,1.678134378653753
CO,2043,1.8381996980747373
CT,2043,1.3168493129582175
DE,2043,1.3428689964510152
FL,2043,1.5237634780408216
GA,2043,1.4017708978957886
IA,2043,1.6496093931849465
ID,2043,1.934214288106402
IL,2043,1.2280682423361926
IN,2043,1.2231809225894652
KS,2043,1.3939906376907514
KY,2043,0.9616948690522842
LA,2043,1.623426487479702
MA,2043,1.3481546539140314
MD,2043,1.2274059774774742
ME,2043,1.4879530383802095
MI,2043,1.2708048313922296
MN,2043,1.3427076120983064
MO,2043,1.2344666738527168
MS,2043,1.229558866473017
MT,2043,1.9248308430839292
NC,2043,1.3583640510116517
ND,2043,2.978517476321931
NE,2043,1.541143801261056
NH,2043,1.4392076925023107
NJ,2043,1.297497671042157
NM,2043,2.2027948117523186
NV,2043,2.0130453287230963
NY,2043,1.3739344187786326
OH,2043,1.28379033558955
OK,2043,1.7256397362783396
OR,2043,2.066881605843429
PA,2043,1.2998073762449844
RI,2043,1.452841235394093
SC,2043,1.3719251681380973
SD,2043,1.6277611550933972
TN,2043,1.2075468515236123
TX,2043,2.0015995966706632
UT,2043,2.078087131543434
VA,2043,1.6169927662862793
VT,2043,1.435758886715119
WA,2043,1.6217700322935116
WI,2043,1.3474985991882378
WV,2043,1.3871517304617318
WY,2043,1.672420026858651
AL,2044,1.1893501569946017
AR,2044,1.4883269571820088
AZ,2044,2.1632920906309705
CA,2044,1.7065561958373818
CO,2044,1.8772819020843434
CT,2044,1.334986532883139
DE,2044,1.3614639028605977
FL,2044,1.5448632571997654
GA,2044,1.4211814276815953
IA,2044,1.6724028082191913
ID,2044,1.975337870862532
IL,2044,1.242974425223844
IN,2044,1.2380277836255584
KS,2044,1.4132520502954593
KY,2044,0.9706573000767006
LA,2044,1.6438795596194418
MA,2044,1.366723048346281
MD,2044,1.2444020503170994
ME,2044,1.5084469029625065
MI,2044,1.2862297471894235
MN,2044,1.3612604234478507
MO,2044,1.2515238701558626
MS,2044,1.2410176325388937
MT,2044,1.9657549231891418
NC,2044,1.377173519742747
ND,2044,3.0196730282392723
NE,2044,1.562438497105249
NH,2044,1.4590301780211083
NJ,2044,1.314042908343139
NM,2044,2.2496287201216725
NV,2044,2.0558449485359716
NY,2044,1.3914543508001065
OH,2044,1.2993728682795032
OK,2044,1.7473805630330488
OR,2044,2.101887462280631
PA,2044,1.316382066100317
RI,2044,1.4728514983323346
SC,2044,1.3909224196718653
SD,2044,1.6502526829289847
TN,2044,1.2188004785458681
TX,2044,2.0268171604232017
UT,2044,2.122269613626192
VA,2044,1.6393835052440848
VT,2044,1.455533871165704
WA,2044,1.649237231558395
WI,2044,1.3638544171044666
WV,2044,1.406359826465136
WY,2044,1.707977567613281
AL,2045,1.199709801863624
AR,2045,1.506866146547512
AZ,2045,2.2076862489753966
CA,2045,1.7346626294188578
CO,2045,1.915806681229609
CT,2045,1.3536228047996735
DE,2045,1.3791162149850233
FL,2045,1.5648934675845936
GA,2045,1.4396080184227535
IA,2045,1.693128258452589
ID,2045,2.015874912810129
IL,2045,1.2566901127326369
IN,2045,1.2516888870745324
KS,2045,1.4307659440127478
KY,2045,0.9791120556919255
LA,2045,1.664356373738006
MA,2045,1.385802358688512
MD,2045,1.2605365753341184
ME,2045,1.5295046634438436
MI,2045,1.300422738548668
MN,2045,1.3781300047605634
MO,2045,1.2670335282115344
MS,2045,1.251827318713893
MT,2045,2.0060953079685917
NC,2045,1.3950295178113805
ND,2045,3.05709468452945
NE,2045,1.5818012015657736
NH,2045,1.4793980862076486
NJ,2045,1.3308031365182296
NM,2045,2.2957946419820536
NV,2045,2.098034122421535
NY,2045,1.40920193900028
OH,2045,1.313710888320033
OK,2045,1.7691466265954567
OR,2045,2.136504875113814
PA,2045,1.3331721295399175
RI,2045,1.4934123507001238
SC,2045,1.4089566816462888
SD,2045,1.6707036351065854
TN,2045,1.2294166457441267
TX,2045,2.052063996788702
UT,2045,2.1658219261802514
VA,2045,1.66063923539264
VT,2045,1.4758529712754163
WA,2045,1.6763996401693508
WI,2045,1.3789039632679954
WV,2045,1.4245942449934967
WY,2045,1.7430279553596884
AL,2046,1.2094512601812133
AR,2046,1.5231530965431987
AZ,2046,2.2532015736203266
CA,2046,1.7632733846161066
CO,2046,1.9553043965836638
CT,2046,1.369918801150635
DE,2046,1.3961885976290318
FL,2046,1.584265627657415
GA,2046,1.4574292423927455
IA,2046,1.713828263005472
ID,2046,2.057435710293334
IL,2046,1.2705025382488597
IN,2046,1.265446343544534
KS,2046,1.4482583350394274
KY,2046,0.9870622943779442
LA,2046,1.6823455555217903
MA,2046,1.402485758303432
MD,2046,1.2761410345646305
ME,2046,1.5479180665912204
MI,2046,1.3147158343833667
MN,2046,1.3949788744375011
MO,2046,1.2825241442778
MS,2046,1.2619919632196959
MT,2046,2.0474544817430527
NC,2046,1.412298894727539
ND,2046,3.094470396364884
NE,2046,1.6011401334574973
NH,2046,1.4972082662142028
NJ,2046,1.347056168174986
NM,2046,2.343126475704531
NV,2046,2.141288776130809
NY,2046,1.426412451281801
OH,2046,1.3281500357366658
OK,2046,1.7882684329406429
OR,2046,2.1717434378884604
PA,2046,1.3494540935890913
RI,2046,1.5113912456560872
SC,2046,1.426398465983629
SD,2046,1.6911294786187783
TN,2046,1.2393993190463393
TX,2046,2.0742437131359184
UT,2046,2.210474144374278
VA,2046,1.6811966533623681
VT,2046,1.4936204723467499
WA,2046,1.7040494314914305
WI,2046,1.394059655266915
WV,2046,1.4422296101633896
WY,2046,1.7789635341993917
AL,2047,1.219737030160924
AR,2047,1.5396392284042504
AZ,2047,2.2987924970027764
CA,2047,1.7916657016790858
CO,2047,1.9948677157192798
CT,2047,1.3862135162673146
DE,2047,1.4142734778891175
FL,2047,1.604786676335945
GA,2047,1.4763073748893007
IA,2047,1.735887293081675
ID,2047,2.099065538237039
IL,2047,1.2849574460554447
IN,2047,1.2798437254303887
KS,2047,1.466899160879656
KY,2047,0.9954567589172559
LA,2047,1.700554736678387
MA,2047,1.4191678462254023
MD,2047,1.292670934496685
ME,2047,1.5663300220282
MI,2047,1.32967377079494
MN,2047,1.4129339295682417
MO,2047,1.299031771840475
MS,2047,1.2727245652494599
MT,2047,2.0888823510908527
NC,2047,1.4305924522354379
ND,2047,3.1342999504787987
NE,2047,1.6217487318349193
NH,2047,1.5150170459373564
NJ,2047,1.364073821102865
NM,2047,2.3905369252976376
NV,2047,2.184615273713279
NY,2047,1.4444326293570817
OH,2047,1.343260817291142
OK,2047,1.807624090133163
OR,2047,2.2067129603720077
PA,2047,1.366502040029155
RI,2047,1.529368727063835
SC,2047,1.444874655736425
SD,2047,1.7128963480518833
TN,2047,1.249939782088075
TX,2047,2.0966946771554413
UT,2047,2.2552005277280447
VA,2047,1.7029732530433477
VT,2047,1.5113865764902135
WA,2047,1.7314881214711058
WI,2047,1.4099203113357626
WV,2047,1.4609108612863737
WY,2047,1.8149588002853911
AL,2048,1.2317148948490497
AR,2048,1.5583255975766608
AZ,2048,2.345435449072537
CA,2048,1.8199026505340936
CO,2048,2.0353439741771977
CT,2048,1.402132784783872
DE,2048,1.4336893865460314
FL,2048,1.6268180528757048
GA,2048,1.4965749183230934
IA,2048,1.7587403980278122
ID,2048,2.1416559910155866
IL,2048,1.29913588300876
IN,2048,1.293965736728752
KS,2048,1.486211014018157
KY,2048,1.005232182690049
LA,2048,1.7211941131123059
MA,2048,1.4354655620888004
MD,2048,1.3104174178890595
ME,2048,1.584317747521856
MI,2048,1.3443456152093736
MN,2048,1.431535325812728
MO,2048,1.316133636419214
MS,2048,1.2852227695761747
MT,2048,2.131266184998582
NC,2048,1.4502323965687862
ND,2048,3.175563277877091
NE,2048,1.6430991928427265
NH,2048,1.5324154934913676
NJ,2048,1.38127334414586
NM,2048,2.4390413898689416
NV,2048,2.2289415474572256
NY,2048,1.4626453916785485
OH,2048,1.3580825834658015
OK,2048,1.8295629511663283
OR,2048,2.2414911229172367
PA,2048,1.3837321803354756
RI,2048,1.54693198924621
SC,2048,1.464710673858139
SD,2048,1.735446775236814
TN,2048,1.262214238965211
TX,2048,2.122141944317997
UT,2048,2.300958990164157
VA,2048,1.726352587834811
VT,2048,1.5287433317527472
WA,2048,1.7587766616732279
WI,2048,1.425477609598705
WV,2048,1.480967033082062
WY,2048,1.851784671450656
AL,2049,1.244979109675529
AR,2049,1.5786248468988584
AZ,2049,2.3917665951645453
CA,2049,1.8478143167367915
CO,2049,2.0755496507190023
CT,2049,1.4187683531750688
DE,2049,1.4543468081118804
FL,2049,1.6502581833841332
GA,2049,1.5181384308124732
IA,2049,1.782404236282727
ID,2049,2.1839617285867505
IL,2049,1.313164168478987
IN,2049,1.3079381940990185
KS,2049,1.5062079715497156
KY,2049,1.0160574277832533
LA,2049,1.7436149399846224
MA,2049,1.4524966063597013
MD,2049,1.3292986660049997
ME,2049,1.603114844721426
MI,2049,1.3588620828918212
MN,2049,1.4507966223885138
MO,2049,1.3338422041697484
MS,2049,1.299063205367633
MT,2049,2.1733666849365245
NC,2049,1.4711281793411946
ND,2049,3.2182904568627997
NE,2049,1.6652070795892937
NH,2049,1.5505967977318462
NJ,2049,1.3984052186527907
NM,2049,2.487221604337499
NV,2049,2.2729715021109014
NY,2049,1.4807865202282144
